Term,Value
suicidal,0.001
hordes,0.001
child,0.005
crisisgrexit,0.001
skynews,0.006
holyrood,0.002
chaos,0.002
asian,0.002
hanging,0.005
john_holtke,0.014
oldest,0.001
saved,0.005
forget,0.002
votes,0.003
poorest,0.006
seriously,0.005
voted,0.003
whatsoever,0.005
bethrigby,0.005
sorry,0.004
765106024957214720,0.005
regrets,0.006
sinking,0.001
void,0.002
rise,0.002
jacob,0.004
bringing,0.005
school,0.001
supports,0.011
solution,0.006
296,0.002
unifying,0.001
heading,0.004
enjoy,0.004
744109418904584192,0.002
leaders,0.002
warns,0.001
withorpe,0.003
271,0.001
second,0.001
street,0.005
chris_meloni,0.004
cymroalba,0.005
even,0.003
brexit,0.009
erexit,0.002
326577,0.002
incompatible,0.001
1vnxyl0,0.001
victoriapeckham,0.001
nyt,0.002
new,0.004
net,0.002
ever,0.002
mogg,0.006
told,0.004
million,0.015
meb,0.005
never,0.018
reported,0.001
whatthehellareyoutalkingabout,0.002
path,0.001
olsson,0.012
vikings,0.002
k,0.006
military,0.001
heatherwheeler,0.002
punishment,0.006
shithappens,0.013
golden,0.001
divide,0.006
campaign,0.002
brought,0.005
pdsutherlandun,0.002
opportunities,0.002
nolahoubear,0.002
total,0.004
forums,0.001
spoke,0.001
theordinaryman2,0.003
army,0.002
century,0.004
chooses,0.002
1930s,0.002
call,0.002
telegraph,0.004
spike,0.005
rationalism,0.004
tell,0.005
expat,0.002
supporters,0.001
successful,0.002
brings,0.006
wars,0.001
adrianople,0.001
warn,0.001
mansplains,0.002
teaching,0.002
must,0.005
word,0.002
room,0.006
rights,0.003
plunged,0.003
movies,0.002
era,0.001
ms,0.002
example,0.002
give,0.006
550,0.001
dragons,0.002
want,0.01
christianvoice,0.001
keep,0.005
oppressing,0.001
end,0.005
thing,0.006
egyptian,0.002
trsresearch,0.002
machine,0.003
s030544031300023x,0.002
stupidity,0.005
neveragain,0.005
interview,0.002
turk,0.001
ancestor,0.001
michelledewbs,0.001
mess,0.006
assimilated,0.001
earlier,0.002
wrong,0.016
sturdywendy,0.002
lay,0.001
president,0.007
types,0.004
thesun,0.005
attempt,0.001
third,0.002
revolt,0.004
descends,0.002
1lv7wv,0.001
greek,0.001
south,0.001
sucessor,0.002
bodgit_bendit,0.017
archaeology,0.001
grassrootsout,0.003
wine,0.002
danhannanmep,0.002
tricked,0.002
whizzing,0.002
london,0.004
keyboard,0.003
nyti,0.002
globalpulsemag,0.001
intelligentsia,0.004
writing,0.001
destroyed,0.002
wales,0.004
weeks,0.006
overcome,0.001
eventually,0.001
lambert,0.004
safe,0.001
jenit,0.002
break,0.001
heaven,0.002
sixteen,0.001
bank,0.005
bread,0.002
germanic,0.001
swancom74,0.002
hadrains,0.002
victory,0.002
mantheaume,0.004
went,0.002
side,0.001
luck,0.005
suzanneevans1,0.004
financial,0.001
skydata,0.001
_thegman,0.005
milan,0.002
tom_watson,0.005
maniacs,0.042
message,0.004
richardlander,0.001
rt,0.002
reminding,0.001
goo,0.002
god,0.001
tried,0.001
revolting,0.005
re,0.006
daniel,0.002
got,0.004
foxbusiness,0.003
gov,0.004
independence,0.004
abbott,0.002
turning,0.005
written,0.001
veto,0.001
rustyrockets,0.002
little,0.019
free,0.004
boosting,0.002
wanted,0.006
r4,0.002
refugee,0.005
days,0.005
ati,0.005
isn,0.001
uses,0.002
onto,0.004
voteleave,0.005
duplicitous,0.003
already,0.014
nigel,0.004
leaveeuofficial,0.001
matteorenzi,0.003
nhs,0.001
wasn,0.003
allectus,0.001
ten,0.002
hitchens,0.001
top,0.01
historian,0.002
bitcoin,0.004
tot,0.005
hist100b1,0.002
needed,0.001
confirming,0.001
ton,0.004
213990,0.005
hollywood,0.001
john,0.002
bitter,0.002
grexit,0.004
calexit,0.004
owensmith_mp,0.002
collapse,0.002
villages,0.027
took,0.007
tabloids,0.005
western,0.002
symptom,0.002
distance,0.002
bloated,0.001
immigrants,0.001
scenes,0.004
nations,0.002
project,0.019
matter,0.02
brexit0rremain,0.004
speaking,0.004
iron,0.012
thewerelizard,0.002
boudica,0.002
feeling,0.002
spoiler,0.002
bridge,0.006
palace,0.001
modern,0.005
mind,0.006
nicolasturgeon,0.005
migrantcrisis,0.002
raw,0.004
lbc,0.002
seen,0.001
telegraphnews,0.004
tells,0.002
forced,0.002
article50bill,0.002
1960,0.004
isolated,0.004
merichio,0.002
fitting,0.002
rome,0.002
tintagel,0.001
decadence,0.001
hun,0.002
empireand,0.002
blue,0.001
cymbeline,0.002
pdpgb,0.002
regular,0.002
germany,0.005
revival,0.002
don,0.006
classicist,0.002
calculated,0.002
m,0.006
treaty,0.002
leaflet,0.002
diabetesuk,0.002
28j0gwc,0.001
definitely,0.002
tech,0.004
