Term,Value
suicidal,0.001
hordes,0.002
child,0.004
crisisgrexit,0.002
skynews,0.005
holyrood,0.001
chaos,0.001
asian,0.001
hanging,0.003
john_holtke,0.027
oldest,0.001
saved,0.003
forget,0.001
votes,0.006
poorest,0.005
inlike,0.002
voted,0.005
whatsoever,0.004
bethrigby,0.006
sorry,0.002
765106024957214720,0.005
regrets,0.006
sinking,0.001
void,0.003
rise,0.002
jacob,0.004
bringing,0.005
school,0.002
supports,0.015
solution,0.006
296,0.001
shows,0.002
heading,0.005
kevinpbreslin,0.002
voteleave,0.005
744109418904584192,0.003
leaders,0.002
warns,0.001
goth,0.002
271,0.002
second,0.002
street,0.005
chris_meloni,0.007
cymroalba,0.004
even,0.004
brexit,0.015
erexit,0.001
326577,0.002
incompatible,0.001
1vnxyl0,0.002
victoriapeckham,0.002
nyt,0.002
new,0.004
net,0.001
ever,0.001
mogg,0.005
told,0.004
centric,0.004
meb,0.003
men,0.019
reported,0.001
whatthehellareyoutalkingabout,0.001
path,0.003
olsson,0.01
vikings,0.002
k,0.004
changed,0.001
military,0.003
heatherwheeler,0.002
punishment,0.004
shithappens,0.012
golden,0.003
divide,0.003
campaign,0.001
brought,0.005
pdsutherlandun,0.001
opportunities,0.003
nolahoubear,0.002
total,0.005
forums,0.003
spoke,0.001
theordinaryman2,0.002
army,0.001
achieve,0.003
chooses,0.001
kneepads,0.002
call,0.002
telegraph,0.005
spike,0.006
rationalism,0.005
tell,0.004
dumped,0.005
supporters,0.001
successful,0.003
brings,0.005
wars,0.002
adrianople,0.002
warn,0.002
defeated,0.004
teaching,0.002
must,0.004
join,0.001
room,0.003
rights,0.004
plunged,0.001
movies,0.002
era,0.002
ms,0.001
example,0.001
give,0.004
550,0.002
dragons,0.002
want,0.013
christianvoice,0.002
keep,0.007
oppressing,0.002
end,0.003
thing,0.004
egyptian,0.001
trsresearch,0.002
machine,0.004
s030544031300023x,0.001
stupidity,0.006
neveragain,0.006
interview,0.001
turk,0.002
ancestor,0.002
michelledewbs,0.001
mess,0.005
assimilated,0.002
earlier,0.002
wrong,0.019
sturdywendy,0.001
lay,0.002
president,0.006
types,0.003
thesun,0.005
attempt,0.001
third,0.002
britannia,0.001
revolt,0.003
descends,0.001
1lv7wv,0.001
greek,0.002
ianjarmaine,0.002
sucessor,0.001
bodgit_bendit,0.015
order,0.002
grassrootsout,0.005
wine,0.002
danhannanmep,0.002
tricked,0.001
whizzing,0.001
london,0.004
keyboard,0.006
nyti,0.002
globalpulsemag,0.001
notoeu,0.006
writing,0.001
destroyed,0.001
wales,0.003
weeks,0.004
overcome,0.002
eventually,0.003
lambert,0.003
safe,0.002
jenit,0.001
break,0.002
heaven,0.002
sixteen,0.001
bank,0.009
bread,0.002
germanic,0.002
swancom74,0.002
hadrains,0.001
victory,0.001
mantheaume,0.003
side,0.002
mean,0.005
suzanneevans1,0.004
financial,0.001
skydata,0.002
davidcameron,0.005
milan,0.002
tom_watson,0.005
maniacs,0.019
message,0.009
richardlander,0.002
rt,0.001
goo,0.001
god,0.001
revolting,0.003
re,0.003
daniel,0.002
got,0.005
foxbusiness,0.006
gov,0.005
independence,0.005
abbott,0.002
turning,0.004
veto,0.002
rustyrockets,0.002
little,0.017
free,0.004
boosting,0.001
wanted,0.005
r4,0.002
refugee,0.005
days,0.004
ati,0.003
isn,0.001
portal,0.003
onto,0.006
enjoy,0.004
duplicitous,0.005
already,0.023
nigel,0.005
leaveeuofficial,0.002
matteorenzi,0.006
another,0.001
wasn,0.004
allectus,0.002
ten,0.002
service,0.001
top,0.024
historian,0.002
bitcoin,0.005
tot,0.004
hist100b1,0.001
needed,0.001
confirming,0.001
ton,0.004
213990,0.006
hollywood,0.001
john,0.001
bitter,0.002
grexit,0.004
calexit,0.004
owensmith_mp,0.002
collapse,0.002
geemo88,0.001
villages,0.027
took,0.004
tabloids,0.004
western,0.002
symptom,0.001
spoiler,0.001
bloated,0.001
immigrants,0.001
scenes,0.004
nations,0.002
project,0.017
matter,0.013
brexit0rremain,0.006
2ekpbqq,0.002
iron,0.015
thewerelizard,0.001
boudica,0.002
feeling,0.002
bridge,0.004
interestingthe,0.002
palace,0.002
modern,0.005
mind,0.003
nicolasturgeon,0.004
migrantcrisis,0.002
raw,0.005
lbc,0.002
seen,0.002
telegraphnews,0.004
tells,0.001
forced,0.002
article50bill,0.001
1960,0.006
isolated,0.004
merichio,0.002
fitting,0.002
rome,0.001
tintagel,0.001
decadence,0.001
hun,0.001
empireand,0.001
blue,0.001
cymbeline,0.001
pdpgb,0.001
