Term,Value
suicidal,0.002
hordes,0.001
child,0.004
crisisgrexit,0.001
skynews,0.006
holyrood,0.002
asian,0.001
hanging,0.005
john_holtke,0.011
oldest,0.001
saved,0.005
forget,0.001
votes,0.003
janimine,0.002
poorest,0.005
seriously,0.006
voted,0.005
whatsoever,0.004
bethrigby,0.007
sorry,0.007
765106024957214720,0.004
regrets,0.004
void,0.002
rise,0.002
jacob,0.005
bringing,0.004
school,0.002
cause,0.002
solution,0.006
296,0.001
unifying,0.002
heading,0.003
kevinpbreslin,0.002
voteleave,0.005
makinghistory,0.001
leaders,0.002
warns,0.001
goth,0.001
271,0.001
second,0.001
street,0.007
chris_meloni,0.005
cymroalba,0.007
even,0.003
brexit,0.047
erexit,0.002
326577,0.001
1vnxyl0,0.001
victoriapeckham,0.001
nyt,0.001
new,0.005
net,0.001
ever,0.002
mogg,0.004
told,0.004
million,0.014
meb,0.004
men,0.012
whatthehellareyoutalkingabout,0.001
path,0.002
olsson,0.015
vikings,0.002
k,0.004
changed,0.002
military,0.002
poverty,0.005
punishment,0.005
shithappens,0.012
golden,0.002
divide,0.005
campaign,0.002
brought,0.005
pdsutherlandun,0.001
opportunities,0.002
embarrass,0.005
total,0.005
spoke,0.001
theordinaryman2,0.002
army,0.001
coins,0.002
reemergence,0.002
1930s,0.002
call,0.001
telegraph,0.005
spike,0.005
rationalism,0.003
tell,0.004
dumped,0.006
supporters,0.002
successful,0.003
brings,0.004
wars,0.002
adrianople,0.001
warn,0.002
mansplains,0.003
teaching,0.002
must,0.003
join,0.001
room,0.004
rights,0.005
ere,0.002
era,0.001
transparency,0.002
example,0.002
give,0.005
550,0.002
dragons,0.002
want,0.017
christianvoice,0.002
times,0.004
oppressing,0.002
end,0.004
turn,0.004
egyptian,0.001
trsresearch,0.002
machine,0.005
s030544031300023x,0.001
stupidity,0.005
neveragain,0.004
interview,0.001
turk,0.001
ancestor,0.001
michelledewbs,0.001
funny,0.002
mess,0.004
assimilated,0.001
earlier,0.001
wrong,0.025
sturdywendy,0.002
lay,0.001
president,0.003
types,0.004
thesun,0.005
attempt,0.001
third,0.001
britannia,0.001
revolt,0.006
descends,0.001
1lv7wv,0.003
greek,0.002
berlusconi,0.005
sucessor,0.002
bodgit_bendit,0.01
order,0.002
grassrootsout,0.004
wine,0.002
danhannanmep,0.002
tricked,0.001
whizzing,0.001
london,0.006
keyboard,0.004
andrea,0.004
nyti,0.001
globalpulsemag,0.001
notoeu,0.004
writing,0.001
better,0.004
wales,0.005
weeks,0.005
overcome,0.002
eventually,0.004
lambert,0.005
safe,0.001
jenit,0.001
break,0.001
heaven,0.001
sixteen,0.001
bank,0.006
bread,0.002
germanic,0.001
swancom74,0.002
hadrains,0.002
victory,0.001
mantheaume,0.004
went,0.002
side,0.002
luck,0.005
suzanneevans1,0.005
financial,0.002
skydata,0.001
davidcameron,0.005
milan,0.002
