Term,Value
strawa,0.003
communitiesuk,0.015
hordes,0.035
leejasper,0.004
beachthistle,0.005
holyrood,0.007
four,0.004
hanging,0.012
diisgrace,0.009
localized,0.015
marching,0.011
dunleavy138,0.01
ukelections2015,0.01
augustine,0.008
ecominimalnick,0.016
stevesurrey1,0.005
cole_davesc66,0.002
lord,0.009
sinking,0.003
regional,0.0
amieyoung_x,0.008
pigment,0.007
forties,0.008
bringing,0.01
enddate,0.001
scholar,0.011
wooden,0.003
clientele,0.001
commenter,0.029
patrickwintour,0.003
smethwick,0.003
chalupatime,0.011
katiecelf,0.008
hague,0.008
zzzzzz,0.003
charter,0.008
bill,0.012
specially,0.007
bbqt,0.026
bacon,0.012
second,0.01
autonomous_mind,0.009
feck,0.006
theory,0.009
brexit,0.025
jonteinspain,0.011
casumptious,0.009
skynewsbreak,0.003
sheenmate,0.002
chieftans,0.016
fossil,0.003
scottishlabour,0.019
scottishreferendum,0.004
jackcapron,0.004
ohbrokenbritain,0.024
hero,0.011
splinter,0.011
brainwashed,0.005
lgbt,0.01
china,0.011
cult,0.01
affiliated,0.014
shriek,0.008
mickzippy,0.009
realclimatescience,0.003
cyclical,0.008
kids,0.033
kaltesonne,0.001
k,0.013
davidisky,0.001
reports,0.013
transfixed,0.008
military,0.013
bbcone,0.007
cancellation,0.004
criticism,0.006
golden,0.007
divide,0.007
criticise,0.003
loudoun,0.007
norse,0.006
replace,0.008
foodbanks,0.01
classicfail,0.008
unis,0.003
hoping,0.006
dna,0.009
spoke,0.002
aidan_celtic,0.006
music,0.012
telegraph,0.026
passport,0.012
e2,0.015
owen,0.009
holy,0.043
relax,0.015
successful,0.002
brings,0.002
0aqfxwm,0.001
codalmighty,0.007
90,0.006
93,0.011
hold,0.014
sarahhemyukip,0.007
britfirst,0.003
morally,0.009
locked,0.009
pursue,0.011
famed,0.001
plunged,0.022
rkzins_8hfo,0.014
revenues,0.01
example,0.019
richardhilton1,0.001
grumpydenier,0.003
protestants,0.003
household,0.009
dragons,0.014
currency,0.001
bbcnew,0.008
want,0.028
absolute,0.013
poverty,0.006
hoc,0.009
worldview,0.007
hehehehehe,0.005
complaining,0.008
travel,0.009
damage,0.009
antiracismday,0.015
machine,0.005
preferable,0.003
salmond,0.007
swine,0.01
renounced,0.013
jamesvondoom,0.005
outlawed,0.012
shores,0.014
wrong,0.012
junkscience,0.004
gsdlady2,0.008
shocker38,0.007
types,0.01
ukipscum,0.007
_deanwilson94,0.006
eyers,0.011
occasions,0.004
paullewismoney,0.013
wins,0.017
fictional,0.003
keeps,0.005
p4ljta,0.006
democratic,0.009
wing,0.013
wind,0.012
senators,0.006
angelahaggerty,0.007
welcomed,0.016
confederate,0.008
chriscox69,0.007
continentals,0.006
luisbaram,0.004
jackbrosnan_,0.005
eddieizzard,0.016
luke_e_boy,0.006
fit,0.007
screaming,0.008
10153212_233154013546003_3162180114676654568_n,0.005
discourse,0.003
deeneking,0.002
wales,0.024
hidden,0.003
virtually,0.007
lukebozier,0.002
schools,0.013
silver,0.01
xfactor2014,0.007
represents,0.007
diarmidm,0.006
queues,0.003
barton,0.006
arron,0.002
crops,0.003
eschew,0.002
addicted,0.002
volcano,0.007
ronkabet,0.009
financial,0.01
snakes,0.013
knockout,0.015
allah,0.012
