Term,Value
strawa,0.004
communitiesuk,0.016
hordes,0.027
leejasper,0.003
beachthistle,0.007
holyrood,0.01
four,0.006
hanging,0.012
diisgrace,0.005
localized,0.015
marching,0.011
dunleavy138,0.006
ukelections2015,0.009
augustine,0.01
ecominimalnick,0.012
stevesurrey1,0.003
cole_davesc66,0.001
lord,0.01
protestants,0.006
regional,0.0
bile,0.006
pigment,0.012
forties,0.007
bringing,0.011
enddate,0.001
scholar,0.008
wooden,0.002
clientele,0.001
commenter,0.032
smethwick,0.004
chalupatime,0.012
katiecelf,0.007
hague,0.004
zzzzzz,0.004
charter,0.008
bill,0.01
specially,0.01
bbqt,0.031
bacon,0.01
second,0.012
charted,0.007
feck,0.006
bbcqt,0.019
brexit,0.023
jonteinspain,0.013
casumptious,0.012
skynewsbreak,0.002
sheenmate,0.0
chieftans,0.014
fossil,0.005
scottishlabour,0.021
scottishreferendum,0.005
jackcapron,0.009
ohbrokenbritain,0.026
hero,0.011
splinter,0.009
brainwashed,0.006
lgbt,0.011
china,0.013
cult,0.012
affiliated,0.017
shriek,0.009
mickzippy,0.005
realclimatescience,0.0
cyclical,0.01
kids,0.027
kaltesonne,0.003
k,0.011
davidisky,0.002
reports,0.009
transfixed,0.011
military,0.011
bbcone,0.009
cancellation,0.002
criticism,0.004
golden,0.008
divide,0.005
criticise,0.001
loudoun,0.007
norse,0.007
replace,0.009
foodbanks,0.006
classicfail,0.011
unis,0.004
unit,0.002
mote,0.003
dna,0.009
spoke,0.003
aidan_celtic,0.007
music,0.012
telegraph,0.03
passport,0.013
e2,0.011
owen,0.006
holy,0.036
relax,0.014
successful,0.002
brings,0.005
0aqfxwm,0.001
codalmighty,0.009
90,0.011
93,0.011
hold,0.012
sarahhemyukip,0.006
britfirst,0.006
morally,0.01
locked,0.009
pursue,0.01
famed,0.001
plunged,0.027
rkzins_8hfo,0.016
revenues,0.007
example,0.013
richardhilton1,0.002
grumpydenier,0.004
sinking,0.004
household,0.007
dragons,0.011
currency,0.002
bbcnew,0.012
want,0.032
absolute,0.014
lobbycomm,0.001
hoc,0.01
worldview,0.005
hehehehehe,0.006
complaining,0.005
travel,0.009
damage,0.012
antiracismday,0.012
machine,0.004
preferable,0.005
salmond,0.007
bbcdouglasf,0.006
statement_on_paris_shooting,0.012
jamesvondoom,0.01
outlawed,0.011
shores,0.01
wrong,0.018
junkscience,0.006
gsdlady2,0.012
shocker38,0.008
types,0.011
typer,0.005
_deanwilson94,0.008
eyers,0.01
occasions,0.006
paullewismoney,0.007
wins,0.015
fictional,0.003
keeps,0.008
p4ljta,0.004
democratic,0.01
wing,0.005
wind,0.011
senators,0.005
angelahaggerty,0.008
welcomed,0.018
govern,0.005
chriscox69,0.009
continentals,0.003
luisbaram,0.005
jackbrosnan_,0.004
luke_e_boy,0.008
fit,0.007
screaming,0.005
10153212_233154013546003_3162180114676654568_n,0.003
ogbtssk,0.002
deeneking,0.003
wales,0.019
hidden,0.004
virtually,0.006
schools,0.011
silver,0.01
xfactor2014,0.005
represents,0.007
diarmidm,0.008
queues,0.004
barton,0.009
arron,0.008
crops,0.004
addicted,0.001
volcano,0.008
ronkabet,0.011
financial,0.013
snakes,0.014
knockout,0.015
allah,0.009
turnip,0.004
fortnight,0.006
berkshireip,0.004
2day,0.007
cathedral,0.006
whit,0.008
ring,0.008
whip,0.004
rt,0.022
rw,0.006
23c8my7,0.007
rs,0.004
markbtuk,0.003
richardlion2,0.002
re,0.037
encourage,0.01
adapt,0.005
27115043,0.008
dogwhistle,0.009
foundation,0.007
hillaryclinton,0.006
sellout,0.007
paullarkin74,0.006
threatened,0.009
medieval_things,0.001
farageget,0.003
rspca,0.009
allison00812810,0.001
7ekuqhw7b,0.008
redhair,0.009
ate,0.005
ndls61,0.007
heading,0.002
1970s,0.001
repealed,0.008
rabid,0.004
landlords,0.011
peterthomas410,0.012
nigel,0.043
steroids,0.013
reintroduced,0.012
wasn,0.011
remotely,0.003
sutherland,0.009
jamesmcleary,0.005
cmidgley1988,0.005
blazespage,0.007
xii,0.0
tired,0.011
needed,0.015
boston_rabbit,0.003
xit,0.003
_lilykins,0.014
euro,0.018
bitter,0.009
steven_woolfe,0.01
listen,0.008
danish,0.01
alecoscino,0.011
collapse,0.002
kno,0.005
hell_yes,0.002
wisdom,0.008
chairwoman,0.007
channel4,0.004
darkies,0.004
positively,0.007
195dal,0.009
trek,0.004
peril,0.005
showed,0.016
coward,0.011
tree,0.009
10x,0.001
dtfxzpu,0.007
nations,0.03
project,0.013
endure,0.006
boudica,0.086
autonomous_mind,0.011
feeling,0.007
1zafmow,0.013
redesigned,0.002
esto,0.001
1fxcbdm,0.003
concrete,0.003
paramedics,0.002
responsible,0.009
causing,0.011
absorbed,0.01
ukipfail,0.005
pander,0.004
witney,0.013
shall,0.009
diminishing,0.008
swiss,0.018
mouth,0.01
letter,0.005
entry,0.014
majo,0.008
episode,0.008
2emuouszi,0.011
fajnyjames,0.009
camp,0.01
twickenham,0.013
independents,0.001
flagellants,0.0
lpg,0.008
camb,0.002
came,0.018
saying,0.015
fuckers,0.001
plagues,0.001
sexist,0.005
peoplesarmy,0.004
darmz7,0.005
sexism,0.002
callumringer_,0.011
tempted,0.005
clock,0.002
lessons,0.015
busy,0.012
sandwellleader,0.006
scmpsocialnewsfeed,0.007
ment,0.007
cousins,0.008
warmongering,0.012
safadreamer,0.003
rich,0.007
milton,0.003
1qto55c,0.011
kraljski,0.009
lmao,0.005
mrdatch,0.021
lurches,0.017
greens,0.028
nicely,0.005
pigtowngrump,0.004
paedophiles,0.011
patch,0.008
debatingfools,0.017
cull,0.009
traverse,0.002
disaster,0.007
fair,0.013
branding,0.008
result,0.013
fail,0.021
syriapakistanindiamalaysiairaqiran,0.013
resigned,0.007
best,0.014
patronsaintofca,0.005
campaigners,0.01
scotlibdems,0.007
lots,0.007
wikipedia,0.016
r,0.016
1pqswgm,0.008
romanscharlemagne,0.006
ira,0.008
foi_in_ukip,0.004
migrantnation,0.011
glasgow,0.006
preserve,0.011
men,0.012
parallels,0.01
nationwide,0.011
nature,0.011
rolled,0.009
mei,0.001
jack0byte,0.006
ian_fraser,0.007
extent,0.011
roller,0.012
pity,0.004
outcome,0.007
sacrificing,0.015
country,0.037
drmoragkerr,0.009
demanded,0.015
planned,0.008
normandy,0.008
logic,0.011
wipeout,0.008
argue,0.01
asked,0.007
eradicate,0.008
calibre,0.008
telbo5000,0.009
basque,0.014
blonde,0.009
raith,0.005
shouting,0.005
union,0.02
fri,0.006
michaelpdeacon,0.003
frm,0.009
advert,0.01
ckuka,0.003
much,0.022
fecking,0.033
jackass,0.001
deportations,0.007
socialflow_twitter,0.001
life,0.018
spit,0.009
eastern,0.01
worker,0.008
places,0.002
sycophants,0.003
southerners,0.007
child,0.006
25s,0.01
worked,0.008
doth,0.006
cunt,0.009
diverted,0.005
isabeloakeshott,0.006
bcalderwood23,0.006
1jar3,0.012
viii,0.002
athanaseus,0.015
flooding,0.006
ladyreynolds34,0.009
ridiculously,0.005
surprises,0.005
nuttalls,0.01
anticipating,0.011
campaigning,0.006
trusted,0.005
things,0.014
rebellion,0.007
split,0.01
babies,0.01
paedo,0.006
european,0.017
plonker,0.005
fairly,0.004
louisemensch,0.01
louenglefield,0.005
pitchforks,0.0
purpleplotters,0.002
jaimehta,0.001
lydlqv,0.006
reissdjo,0.009
tune,0.021
fabricant,0.005
1rlzdre,0.011
eddiesurfs,0.015
academia,0.003
demindblower,0.0
echoes,0.0
petewishart,0.008
opinions,0.001
its2014,0.002
cumbria,0.008
birmingham,0.011
flaggelant,0.001
gretna,0.008
sandracub,0.007
ham,0.006
holyromanempire,0.008
bnp,0.026
hay,0.01
innocent,0.011
prison,0.004
east,0.027
espoused,0.01
hav,0.007
ukipcastlepoint,0.012
possible,0.012
possibly,0.008
lachiemor1,0.01
indicative,0.007
mrdavidwhitley,0.011
birth,0.009
shadow,0.017
hamas,0.002
desire,0.01
brought,0.002
kingskroinkie,0.013
sliiting,0.01
remind,0.011
steps,0.009
andrewoathy,0.002
ideaa,0.002
bonkers,0.0
right,0.024
old,0.013
crowd,0.012
people,0.03
czech,0.01
uuponline,0.006
ooooo,0.006
willdefens,0.001
sure,0.014
countytimes,0.003
serialsockthief,0.007
creep,0.003
bringbackhanging,0.008
attendees,0.005
fox,0.022
individuals,0.002
periphery,0.008
mabionglyndwr,0.008
varicose,0.0
nwbrux,0.004
templarinfidel,0.002
lefty,0.018
hmtreasury,0.015
oliverjamesuk,0.0
tribes,0.034
losing,0.015
toryshorty,0.006
exploitiation,0.009
bigpoppatotoro,0.008
benches,0.001
citizens,0.004
o,0.008
despair,0.005
stoked,0.003
ukipdaily,0.011
slightly,0.01
bath,0.006
consulting,0.003
sod,0.015
1531879,0.016
sol,0.012
son,0.016
presenters,0.007
breadandcircuses,0.002
sov,0.006
blueliberal1,0.016
carlachamorros,0.002
poss,0.002
foothold,0.004
support,0.033
constantly,0.0
raped,0.011
joseph,0.008
wordpress,0.012
jeremylefroymp,0.013
thingsscotlandhas,0.009
celtic_scotland,0.008
_tomflan1888,0.005
journo,0.01
offer,0.016
jakearmistead,0.003
davidsigsworth,0.002
simon_ukip,0.01
congratulations,0.026
dontvotescumshovethevoteupukipsbum,0.005
michaelrosenblog,0.01
medway,0.001
inside,0.01
paulturner2012,0.014
vanguard,0.008
rerum,0.004
smashed,0.017
stopsharia,0.013
passenger,0.007
later,0.026
liberal,0.011
proven,0.011
hethers01,0.001
exist,0.01
marxists,0.007
marty_caine,0.012
flood,0.002
republic,0.01
jseymourukip,0.001
roll,0.006
ramadi,0.01
intend,0.009
geezer,0.01
transported,0.001
muslims,0.02
smelling,0.011
persecution,0.002
jimwaterson,0.006
gillian_mair80,0.006
anthony_g_ukip,0.002
mixtymuxty,0.005
99,0.005
mrjamesob,0.011
beamed,0.01
1156588,0.012
time,0.022
push,0.011
characterising,0.011
corps,0.011
whoever,0.007
eunats,0.007
disrepute,0.007
buddys,0.006
mcghee,0.01
chair,0.007
loons,0.006
quartered,0.004
pratap,0.007
reverting,0.004
vlad,0.005
obssessed,0.008
atavistic,0.001
trog,0.014
choice,0.016
fullest,0.011
exact,0.011
minute,0.009
rlemkin,0.007
tear,0.007
leave,0.047
settle,0.007
subway,0.011
team,0.006
loads,0.008
jamessreality,0.014
globalwarmingisamyth,0.007
prevent,0.015
hindered,0.005
marikanotions,0.012
prediction,0.018
anassarwar,0.007
chopping,0.01
shirts,0.001
5509085,0.008
saoralba,0.009
elton,0.007
deafitit,0.009
boggle,0.007
celebrated,0.011
current,0.009
ianssmart,0.014
freaks,0.004
boost,0.005
thrust,0.002
honour,0.012
funeral,0.008
walsallinfidel,0.008
paedophile,0.008
contemplate,0.003
address,0.01
alone,0.011
along,0.014
redemption,0.001
trumpton_ukip,0.026
queue,0.013
haitch7,0.006
bp,0.009
funder,0.001
jameeyy,0.005
studies,0.0
reclaim,0.011
prettyh,0.009
demonisation,0.005
somerandomhash,0.003
love,0.02
griffiths,0.009
canio,0.006
prefer,0.013
logical,0.008
bloody,0.021
ipp,0.01
fake,0.031
neildance,0.006
forefront,0.01
opposes,0.011
sturdyalex,0.004
working,0.025
positive,0.009
angry,0.011
l06jsl,0.003
druids,0.014
boycotthalal,0.01
opposed,0.013
clydessb,0.008
georgegalloway,0.024
loving,0.003
introducing,0.013
scovers123,0.004
1hi30x2,0.013
leeches,0.001
assimilation,0.003
odious,0.007
fastestfredy,0.006
ukip_rbwm,0.004
everywhere,0.01
eastchesterton,0.004
indiegogo,0.005
paxtonnorth,0.012
involve,0.013
scholey,0.012
trev_forrester,0.016
wanks,0.007
rob_swire,0.002
moansar,0.01
davies,0.006
believes,0.001
values,0.011
believed,0.007
1dq66zx,0.006
ollyneville,0.004
bertrandlapraye,0.004
twittersilence,0.007
vauxhall,0.008
luizap1,0.004
admires,0.011
allowed,0.008
litre,0.001
paulmasonnews,0.004
divided,0.009
waines,0.003
chaucer,0.002
34604358,0.015
edinburgh,0.009
spot,0.002
yeeeeesss,0.009
thanetwatch,0.003
primordial,0.001
outthink,0.023
uptonogood_,0.009
naomi_1,0.003
date,0.01
wikileaks,0.01
suck,0.011
spouted,0.002
ukip_voter_,0.007
brainless,0.003
duncanbarkes,0.012
411478,0.01
natural,0.008
conscious,0.002
ss,0.007
sp,0.008
st,0.023
kittycatboyd,0.015
1sy10nm,0.011
sa,0.014
se,0.011
sd,0.006
webpage,0.014
pugwash1000,0.013
djmumin,0.002
unacceptable,0.003
years,0.032
course,0.015
leannewood,0.016
clinton,0.01
teamleanne,0.005
tendency,0.009
strategyjhp,0.008
theecologist,0.008
bodunfors,0.01
181lwff,0.013
stupidity,0.006
councillor,0.01
tory,0.022
petition,0.007
oldfirmfacts1,0.006
recipients,0.014
matches,0.009
indigenous,0.024
drilling,0.002
cutleree,0.005
twilight,0.007
negatvity,0.008
glinner,0.008
didn,0.017
revert,0.009
alexx_mcarthur,0.006
domac2000,0.015
ukipthey,0.004
bowling,0.008
veins,0.007
zeropregi,0.005
quarter,0.011
square,0.002
beloved,0.007
patrickoflynn,0.006
christia_allard,0.009
entering,0.017
regionally,0.013
lesson,0.002
troll,0.005
joker,0.004
canvas,0.01
container,0.009
805881485400174593,0.001
coastguard_sos,0.002
shaun_dunlop,0.011
abide,0.004
seriously,0.012
investigation,0.01
internet,0.004
suggesting,0.01
cultor,0.011
curbs,0.012
million,0.026
incentives,0.008
possibility,0.008
quite,0.03
22one,0.012
besides,0.009
bumpy,0.001
quits,0.008
training,0.002
themuslimissue,0.003
girfuy,0.007
crucifix,0.002
massive,0.015
u58pumlkgjm,0.008
henry,0.005
saving,0.015
spoken,0.008
one,0.03
andymuirhd,0.008
rickyjames94,0.011
p262zd,0.005
spanish,0.025
vote,0.034
open,0.009
flatearthers,0.005
city,0.027
uks,0.008
jackbuckby,0.012
juliusmandrake,0.013
2,0.037
ibtimes,0.006
ukipscum,0.006
bits,0.003
vapours,0.009
timeforukip,0.009
psychopaths,0.002
proving,0.005
ridiculous,0.01
fooled,0.006
representing,0.001
markbarry67,0.007
chump,0.005
eurosceptic,0.008
siding,0.004
future,0.01
alanroden,0.009
sophie,0.002
damned,0.009
prospect,0.003
schrodingers,0.007
addressing,0.006
jagtron1,0.015
sam,0.01
turned,0.009
argument,0.012
sad,0.014
woah,0.003
say,0.031
buried,0.001
allen,0.008
saw,0.016
sat,0.01
charlemagnevfarage,0.006
warriors,0.001
downwards,0.006
aside,0.014
note,0.016
intends,0.004
take,0.023
politcal,0.003
atos,0.011
destroy,0.006
concern,0.008
relaxed,0.002
butterfly,0.006
ironically,0.016
axel_yachef,0.0
opposite,0.013
buffer,0.017
knew,0.017
autocorrectfailure,0.004
faragevclegg,0.001
drive,0.005
federal,0.0
butchered,0.005
atlantic,0.015
review,0.034
laws,0.01
sansian1,0.005
walking,0.003
opportunist,0.012
hustings,0.009
doshtosh,0.011
mike_guillaume,0.004
ukipster,0.001
aggressive,0.012
pperrin,0.007
imagined,0.001
line,0.013
slow,0.01
