Term,Value
strawa,0.004
communitiesuk,0.015
hordes,0.038
leejasper,0.007
beachthistle,0.006
holyrood,0.008
four,0.008
hanging,0.012
diisgrace,0.006
localized,0.01
marching,0.011
dunleavy138,0.009
ukelections2015,0.007
augustine,0.009
ecominimalnick,0.014
stevesurrey1,0.003
lord,0.009
sinking,0.004
regional,0.002
trojan,0.012
pigment,0.01
forties,0.008
bringing,0.012
enddate,0.004
scholar,0.01
wooden,0.003
clientele,0.001
commenter,0.031
patrickwintour,0.001
smethwick,0.003
chalupatime,0.01
katiecelf,0.006
hague,0.004
zzzzzz,0.005
charter,0.006
bill,0.008
specially,0.008
bbqt,0.024
bacon,0.012
second,0.007
autonomous_mind,0.009
feck,0.006
bbcqt,0.017
brexit,0.026
jonteinspain,0.012
casumptious,0.013
skynewsbreak,0.003
sheenmate,0.001
chieftans,0.017
fossil,0.004
scottishlabour,0.017
scottishreferendum,0.005
jackcapron,0.007
ohbrokenbritain,0.023
hero,0.007
splinter,0.007
brainwashed,0.007
lgbt,0.01
china,0.013
cult,0.012
affiliated,0.017
shriek,0.006
mickzippy,0.006
cyclical,0.009
kids,0.029
kaltesonne,0.0
k,0.01
davidisky,0.004
reports,0.014
transfixed,0.012
military,0.008
bbcone,0.008
cancellation,0.003
criticism,0.01
golden,0.012
divide,0.008
criticise,0.002
loudoun,0.007
norse,0.008
replace,0.008
foodbanks,0.007
classicfail,0.005
unis,0.005
unit,0.0
hoping,0.008
dna,0.007
spoke,0.002
aidan_celtic,0.009
music,0.015
telegraph,0.029
passport,0.017
e2,0.012
owen,0.006
holy,0.031
relax,0.011
successful,0.002
brings,0.004
0aqfxwm,0.002
99,0.01
90,0.007
93,0.009
hold,0.014
sarahhemyukip,0.008
britfirst,0.004
morally,0.009
locked,0.009
pursue,0.011
famed,0.001
plunged,0.029
rkzins_8hfo,0.017
revenues,0.004
example,0.014
richardhilton1,0.001
grumpydenier,0.004
protestants,0.004
household,0.008
dragons,0.011
currency,0.0
bbcnew,0.011
want,0.029
absolute,0.017
lobbycomm,0.001
hoc,0.011
worldview,0.007
hehehehehe,0.005
complaining,0.007
travel,0.007
damage,0.011
antiracismday,0.012
machine,0.001
preferable,0.006
salmond,0.008
bbcdouglasf,0.005
renounced,0.011
jamesvondoom,0.006
outlawed,0.011
shores,0.01
wrong,0.016
junkscience,0.005
gsdlady2,0.01
shocker38,0.007
types,0.01
typer,0.01
_deanwilson94,0.008
eyers,0.01
occasions,0.005
paullewismoney,0.013
wins,0.015
fictional,0.001
keeps,0.008
p4ljta,0.002
democratic,0.008
wing,0.01
wind,0.007
senators,0.008
angelahaggerty,0.008
welcomed,0.017
confederate,0.006
chriscox69,0.01
continentals,0.004
luisbaram,0.003
jackbrosnan_,0.006
eddieizzard,0.014
luke_e_boy,0.009
fit,0.009
screaming,0.005
10153212_233154013546003_3162180114676654568_n,0.002
discourse,0.003
deeneking,0.005
wales,0.022
hidden,0.004
virtually,0.006
schools,0.013
silver,0.006
xfactor2014,0.009
represents,0.005
diarmidm,0.008
queues,0.004
barton,0.009
arron,0.001
crops,0.003
addicted,0.001
volcano,0.008
ronkabet,0.012
financial,0.008
snakes,0.013
knockout,0.016
allah,0.013
turnip,0.001
fortnight,0.009
berkshireip,0.004
2day,0.009
cathedral,0.007
whit,0.008
ring,0.009
whip,0.0
rt,0.022
trending,0.008
23c8my7,0.007
rs,0.001
markbtuk,0.003
richardlion2,0.003
re,0.042
encourage,0.012
adapt,0.004
27115043,0.01
dogwhistle,0.009
foundation,0.006
hillaryclinton,0.008
sellout,0.007
paullarkin74,0.006
threatened,0.007
medieval_things,0.002
farageget,0.003
rspca,0.007
allison00812810,0.0
7ekuqhw7b,0.01
redhair,0.008
ate,0.008
ndls61,0.01
ups,0.004
1970s,0.001
repealed,0.011
rabid,0.002
landlords,0.01
peterthomas410,0.014
nigel,0.034
steroids,0.015
reintroduced,0.009
wasn,0.012
remotely,0.004
sutherland,0.008
jamesmcleary,0.005
cmidgley1988,0.007
blazespage,0.008
xii,0.0
tired,0.008
needed,0.012
boston_rabbit,0.005
xit,0.003
_lilykins,0.011
euro,0.02
bitter,0.005
steven_woolfe,0.017
listen,0.009
danish,0.006
alecoscino,0.006
collapse,0.0
kno,0.008
hell_yes,0.004
wisdom,0.008
chairwoman,0.008
channel4,0.003
darkies,0.003
positively,0.005
195dal,0.01
trek,0.003
peril,0.005
showed,0.017
coward,0.013
tree,0.006
10x,0.0
dtfxzpu,0.006
nations,0.034
project,0.012
endure,0.007
boudica,0.071
charted,0.007
feeling,0.008
1zafmow,0.011
redesigned,0.002
esto,0.001
1fxcbdm,0.004
concrete,0.006
paramedics,0.003
responsible,0.009
causing,0.013
absorbed,0.008
ukipfail,0.005
pander,0.004
witney,0.009
shall,0.006
diminishing,0.008
swiss,0.018
mouth,0.007
letter,0.006
entry,0.006
majo,0.006
episode,0.006
2emuouszi,0.013
fajnyjames,0.011
camp,0.008
twickenham,0.012
independents,0.001
flagellants,0.002
lpg,0.013
camb,0.002
came,0.009
saying,0.011
fuckers,0.003
plagues,0.002
sexist,0.005
morningstaronline,0.018
darmz7,0.001
sexism,0.003
callumringer_,0.011
tempted,0.006
clock,0.001
lessons,0.018
busy,0.011
sandwellleader,0.007
scmpsocialnewsfeed,0.009
ment,0.006
cousins,0.004
warmongering,0.015
safadreamer,0.002
rich,0.005
milton,0.003
1qto55c,0.009
kraljski,0.009
lmao,0.004
mrdatch,0.02
lurches,0.017
greens,0.028
nicely,0.008
pigtowngrump,0.004
paedophiles,0.011
patch,0.009
debatingfools,0.013
cull,0.008
traverse,0.001
disaster,0.009
fair,0.011
branding,0.007
result,0.017
fail,0.014
syriapakistanindiamalaysiairaqiran,0.012
resigned,0.008
best,0.019
markfrance62,0.016
patronsaintofca,0.006
campaigners,0.009
scotlibdems,0.003
lots,0.009
wikipedia,0.015
1pqswgm,0.009
romanscharlemagne,0.008
ira,0.009
foi_in_ukip,0.004
migrantnation,0.008
glasgow,0.006
preserve,0.016
men,0.012
parallels,0.01
nationwide,0.006
nature,0.009
rolled,0.008
mei,0.002
jack0byte,0.006
ian_fraser,0.006
wtf,0.014
roller,0.009
pity,0.003
outcome,0.005
sacrificing,0.022
fallacious,0.014
drmoragkerr,0.009
strange,0.007
demanded,0.016
planned,0.007
normandy,0.006
logic,0.009
wipeout,0.009
argue,0.008
asked,0.004
eradicate,0.007
calibre,0.008
telbo5000,0.012
basque,0.012
blonde,0.01
raith,0.006
source,0.011
union,0.022
fri,0.006
michaelpdeacon,0.002
frm,0.008
advert,0.009
ckuka,0.005
much,0.019
fecking,0.033
deportations,0.009
