Term,Value
suicidal,0.001
hordes,0.002
doubts,0.005
crisisgrexit,0.001
skynews,0.004
holyrood,0.002
chaos,0.002
asian,0.002
hanging,0.005
john_holtke,0.013
erexit,0.001
saved,0.005
forget,0.001
votes,0.005
janimine,0.001
poorest,0.005
seriously,0.005
voted,0.004
whatsoever,0.005
bethrigby,0.004
sorry,0.005
765106024957214720,0.005
regrets,0.004
sinking,0.002
void,0.001
rise,0.002
jacob,0.005
bringing,0.004
believed,0.002
school,0.001
ref,0.002
solution,0.004
296,0.002
unifying,0.001
heading,0.004
kevinpbreslin,0.002
voteleave,0.004
makinghistory,0.001
leaders,0.001
warns,0.001
goth,0.001
second,0.002
street,0.004
chris_meloni,0.005
cymroalba,0.003
even,0.005
brexit,0.015
oldest,0.001
326577,0.001
incompatible,0.001
1vnxyl0,0.002
victoriapeckham,0.002
new,0.004
net,0.001
ever,0.001
mogg,0.004
told,0.005
centric,0.004
meb,0.005
never,0.012
reported,0.003
whatthehellareyoutalkingabout,0.001
path,0.001
olsson,0.028
vikings,0.001
k,0.005
changed,0.002
military,0.001
heatherwheeler,0.001
punishment,0.004
shithappens,0.021
golden,0.002
divide,0.005
campaign,0.002
brought,0.003
pdsutherlandun,0.002
opportunities,0.001
embarrass,0.004
total,0.005
forums,0.002
spoke,0.001
theordinaryman2,0.002
army,0.001
coins,0.002
chooses,0.003
1930s,0.001
call,0.002
telegraph,0.004
spike,0.005
rationalism,0.006
tell,0.005
expat,0.002
supporters,0.001
successful,0.001
brings,0.003
wars,0.001
adrianople,0.002
warn,0.002
mansplains,0.002
teaching,0.001
must,0.005
word,0.001
room,0.005
rights,0.004
plunged,0.001
ere,0.002
era,0.002
transparency,0.002
example,0.002
give,0.007
550,0.002
dragons,0.001
want,0.017
christianvoice,0.001
keep,0.007
oppressing,0.002
end,0.003
turn,0.006
egyptian,0.003
trsresearch,0.002
machine,0.004
s030544031300023x,0.002
stupidity,0.005
neveragain,0.003
interview,0.002
turk,0.002
ancestor,0.002
michelledewbs,0.001
mess,0.003
assimilated,0.001
earlier,0.002
wrong,0.022
sturdywendy,0.001
lay,0.002
president,0.002
disagree,0.004
types,0.005
thesun,0.005
attempt,0.002
third,0.001
revolt,0.005
descends,0.001
1lv7wv,0.002
greek,0.001
ianjarmaine,0.001
sucessor,0.002
bodgit_bendit,0.024
order,0.002
grassrootsout,0.006
foetal,0.006
danhannanmep,0.002
tricked,0.002
whizzing,0.001
london,0.004
keyboard,0.005
nyti,0.001
globalpulsemag,0.002
brits,0.006
notoeu,0.004
writing,0.002
better,0.005
wales,0.004
weeks,0.007
overcome,0.002
eventually,0.002
lambert,0.004
safe,0.002
jenit,0.001
break,0.001
heaven,0.003
sixteen,0.002
bank,0.005
bread,0.002
germanic,0.001
swancom74,0.001
hadrains,0.001
victory,0.001
mantheaume,0.005
went,0.002
side,0.001
mean,0.005
suzanneevans1,0.005
financial,0.002
skydata,0.002
_thegman,0.004
milan,0.002
tom_watson,0.004
maniacs,0.022
sounds,0.001
richardlander,0.001
rt,0.002
reminding,0.002
goo,0.002
god,0.002
tried,0.001
revolting,0.007
re,0.005
daniel,0.001
got,0.005
foxbusiness,0.005
gov,0.007
independence,0.005
abbott,0.002
turning,0.005
veto,0.001
rustyrockets,0.001
little,0.017
free,0.004
boosting,0.002
wanted,0.005
r4,0.001
refugee,0.006
days,0.005
ati,0.005
isn,0.001
arrived,0.005
onto,0.006
enjoy,0.005
duplicitous,0.005
already,0.025
nigel,0.004
leaveeuofficial,0.002
matteorenzi,0.004
nhs,0.001
wasn,0.005
allectus,0.002
ten,0.001
hitchens,0.002
top,0.019
historian,0.001
bitcoin,0.005
tot,0.004
hist100b1,0.001
needed,0.002
confirming,0.002
ton,0.005
213990,0.005
hollywood,0.001
john,0.001
bitter,0.002
grexit,0.005
calexit,0.005
owensmith_mp,0.001
collapse,0.001
villages,0.021
took,0.004
tabloids,0.003
western,0.001
symptom,0.002
spoiler,0.003
bloated,0.002
immigrants,0.001
scenes,0.005
nations,0.001
project,0.014
matter,0.023
brexit0rremain,0.005
speaking,0.004
iron,0.014
thewerelizard,0.002
boudica,0.001
feeling,0.002
bridge,0.006
palace,0.001
modern,0.006
mind,0.006
nicolasturgeon,0.005
migrantcrisis,0.002
raw,0.007
lbc,0.001
seen,0.001
telegraphnews,0.004
tells,0.001
forced,0.002
article50bill,0.001
1960,0.004
isolated,0.005
merichio,0.001
fitting,0.002
academia,0.004
tintagel,0.002
decadence,0.001
hun,0.002
empireand,0.002
sophiewarnes,0.002
