Term,Value
suicidal,0.001
hordes,0.002
child,0.005
crisisgrexit,0.002
skynews,0.003
holyrood,0.001
chaos,0.001
asian,0.002
hanging,0.004
john_holtke,0.02
oldest,0.002
saved,0.005
forget,0.001
votes,0.004
janimine,0.002
poorest,0.004
seriously,0.004
voted,0.004
whatsoever,0.004
bethrigby,0.006
sorry,0.006
765106024957214720,0.004
regrets,0.005
sinking,0.001
void,0.002
rise,0.002
jacob,0.005
bringing,0.003
school,0.001
supports,0.016
solution,0.006
296,0.002
unifying,0.002
heading,0.004
kevinpbreslin,0.001
enjoy,0.004
makinghistory,0.001
leaders,0.001
warns,0.001
goth,0.001
271,0.002
second,0.002
street,0.004
chris_meloni,0.003
decadence,0.001
even,0.005
brexit,0.029
erexit,0.002
incompatible,0.001
1vnxyl0,0.002
reasoning,0.002
nyt,0.002
new,0.004
net,0.001
ever,0.002
mogg,0.005
told,0.004
million,0.014
meb,0.01
never,0.015
reported,0.002
whatthehellareyoutalkingabout,0.002
fuck,0.002
path,0.002
olsson,0.012
vikings,0.002
k,0.005
changed,0.002
military,0.002
heatherwheeler,0.002
punishment,0.004
shithappens,0.021
golden,0.002
divide,0.004
campaign,0.001
29hdktr,0.002
brought,0.005
pdsutherlandun,0.001
opportunities,0.001
embarrass,0.004
total,0.004
forums,0.002
spoke,0.001
theordinaryman2,0.001
army,0.002
coins,0.001
chooses,0.002
kneepads,0.001
call,0.002
telegraph,0.006
spike,0.004
rationalism,0.004
tell,0.005
1000,0.001
expat,0.002
supporters,0.001
successful,0.002
brings,0.004
wars,0.001
adrianople,0.002
warn,0.001
mansplains,0.001
teaching,0.002
must,0.005
word,0.001
room,0.005
rights,0.006
plunged,0.002
ere,0.001
era,0.001
ms,0.002
example,0.002
give,0.008
550,0.002
dragons,0.003
want,0.031
christianvoice,0.002
david,0.004
oppressing,0.002
end,0.005
thing,0.003
egyptian,0.001
trsresearch,0.002
machine,0.005
s030544031300023x,0.001
stupidity,0.007
neveragain,0.004
interview,0.002
place,0.005
ancestor,0.001
michelledewbs,0.001
funny,0.002
mess,0.005
assimilated,0.002
earlier,0.002
wrong,0.011
sturdywendy,0.001
lay,0.002
president,0.006
disagree,0.004
types,0.004
thesun,0.004
attempt,0.002
third,0.001
revolt,0.004
descends,0.002
greek,0.002
ianjarmaine,0.002
sucessor,0.002
bodgit_bendit,0.017
archaeology,0.002
grassrootsout,0.006
wine,0.002
danhannanmep,0.002
tricked,0.002
whizzing,0.003
london,0.004
keyboard,0.005
meteors,0.001
andrea,0.004
belonged,0.001
nyti,0.003
globalpulsemag,0.001
notoeu,0.005
writing,0.001
better,0.007
wales,0.004
weeks,0.005
overcome,0.002
eventually,0.001
lambert,0.003
safe,0.002
jenit,0.001
break,0.002
heaven,0.003
sixteen,0.002
bank,0.003
bread,0.002
germanic,0.002
govuk,0.002
swancom74,0.002
hadrains,0.001
mantheaume,0.004
went,0.002
side,0.002
mean,0.003
suzanneevans1,0.004
financial,0.001
skydata,0.002
davidcameron,0.006
milan,0.001
tom_watson,0.004
maniacs,0.009
message,0.005
richardlander,0.002
rt,0.001
large,0.002
goo,0.002
god,0.002
revolting,0.004
re,0.004
daniel,0.002
got,0.004
foxbusiness,0.006
gov,0.003
independence,0.006
abbott,0.002
turning,0.005
veto,0.001
rustyrockets,0.001
little,0.01
free,0.006
boosting,0.003
wanted,0.006
r4,0.001
refugee,0.006
days,0.004
ati,0.006
isn,0.002
portal,0.006
onto,0.005
voteleave,0.005
duplicitous,0.005
appeals,0.002
nigel,0.005
leaveeuofficial,0.001
clear,0.001
matteorenzi,0.006
nhs,0.002
wasn,0.005
ditch,0.002
ten,0.001
revival,0.002
top,0.011
historian,0.003
bitcoin,0.006
tot,0.004
hist100b1,0.001
needed,0.001
confirming,0.002
ton,0.004
thoughts,0.004
hollywood,0.002
john,0.002
grexit,0.005
calexit,0.005
owensmith_mp,0.001
collapse,0.002
villages,0.022
took,0.007
tabloids,0.005
western,0.001
symptom,0.001
spoiler,0.001
bloated,0.002
immigrants,0.001
scenes,0.004
nations,0.002
project,0.012
matter,0.009
brexit0rremain,0.004
2ekpbqq,0.002
iron,0.01
thewerelizard,0.002
boudica,0.002
feeling,0.002
bridge,0.005
palace,0.002
modern,0.006
mind,0.004
nicolasturgeon,0.005
migrantcrisis,0.001
raw,0.005
lbc,0.002
seen,0.002
telegraphnews,0.003
tells,0.002
forced,0.001
responsible,0.001
1960,0.005
isolated,0.004
merichio,0.002
fitting,0.001
academia,0.005
tintagel,0.001
hun,0.003
empireand,0.001
