Term,Value
strawa,0.003
communitiesuk,0.016
hordes,0.029
leejasper,0.002
beachthistle,0.006
holyrood,0.008
four,0.006
hanging,0.015
diisgrace,0.007
localized,0.012
marching,0.01
dunleavy138,0.008
ukelections2015,0.008
augustine,0.007
ecominimalnick,0.017
stevesurrey1,0.006
cole_davesc66,0.0
lord,0.006
sinking,0.006
regional,0.0
trojan,0.012
pigment,0.006
forties,0.007
bringing,0.011
enddate,0.001
scholar,0.011
wooden,0.005
clientele,0.001
commenter,0.024
patrickwintour,0.001
smethwick,0.002
chalupatime,0.012
katiecelf,0.005
hague,0.009
zzzzzz,0.004
charter,0.008
utm_hp_ref,0.01
specially,0.008
bbqt,0.026
bacon,0.009
second,0.008
charted,0.005
feck,0.008
bbcqt,0.014
brexit,0.024
jonteinspain,0.012
casumptious,0.01
skynewsbreak,0.003
sheenmate,0.002
chieftans,0.014
fossil,0.006
scottishlabour,0.024
scottishreferendum,0.003
jackcapron,0.005
ohbrokenbritain,0.027
hero,0.01
splinter,0.01
brainwashed,0.007
lgbt,0.011
china,0.012
cult,0.006
affiliated,0.015
shriek,0.008
mickzippy,0.007
cyclical,0.009
kids,0.027
aug,0.001
k,0.012
davidisky,0.001
reports,0.015
transfixed,0.007
military,0.011
bbcone,0.008
cancellation,0.004
criticism,0.005
golden,0.013
divide,0.008
criticise,0.001
loudoun,0.009
norse,0.008
replace,0.006
foodbanks,0.005
classicfail,0.007
unis,0.004
unit,0.001
mote,0.01
dna,0.007
spoke,0.001
aidan_celtic,0.007
music,0.007
telegraph,0.032
passport,0.014
e2,0.01
pstani,0.011
holy,0.038
relax,0.015
successful,0.002
brings,0.004
0aqfxwm,0.002
codalmighty,0.008
90,0.005
93,0.009
hold,0.012
sarahhemyukip,0.007
britfirst,0.005
morally,0.009
locked,0.013
pursue,0.011
famed,0.001
plunged,0.024
rkzins_8hfo,0.013
revenues,0.007
example,0.015
richardhilton1,0.003
grumpydenier,0.006
protestants,0.004
household,0.005
dragons,0.01
currency,0.001
bbcnew,0.013
want,0.036
absolute,0.012
lobbycomm,0.002
hoc,0.009
worldview,0.006
hehehehehe,0.006
complaining,0.007
travel,0.008
damage,0.01
antiracismday,0.012
machine,0.005
preferable,0.004
salmond,0.007
swine,0.01
renounced,0.011
jamesvondoom,0.006
outlawed,0.009
shores,0.01
wrong,0.018
junkscience,0.004
gsdlady2,0.011
shocker38,0.005
types,0.009
ukipscum,0.008
_deanwilson94,0.005
eyers,0.006
occasions,0.005
paullewismoney,0.01
wins,0.017
fictional,0.003
keeps,0.006
p4ljta,0.005
democratic,0.01
wing,0.01
wind,0.01
senators,0.007
angelahaggerty,0.009
welcomed,0.013
govern,0.009
chriscox69,0.007
continentals,0.005
luisbaram,0.006
jackbrosnan_,0.003
luke_e_boy,0.01
fit,0.009
screaming,0.009
10153212_233154013546003_3162180114676654568_n,0.004
discourse,0.0
deeneking,0.003
wales,0.021
hidden,0.005
virtually,0.004
lukebozier,0.001
schools,0.013
silver,0.009
xfactor2014,0.008
represents,0.005
diarmidm,0.007
queues,0.006
barton,0.005
arron,0.001
crops,0.005
addicted,0.002
volcano,0.007
ronkabet,0.008
financial,0.012
snakes,0.012
knockout,0.012
allah,0.012
turnip,0.004
fortnight,0.007
jimtduffy,0.003
2day,0.006
cathedral,0.008
whit,0.008
ring,0.006
whip,0.002
rt,0.024
trending,0.009
23c8my7,0.009
rs,0.004
markbtuk,0.003
re,0.03
encourage,0.008
adapt,0.003
27115043,0.01
dogwhistle,0.006
foundation,0.006
hillaryclinton,0.008
sellout,0.006
paullarkin74,0.009
threatened,0.006
medieval_things,0.002
farageget,0.004
rspca,0.013
allison00812810,0.002
7ekuqhw7b,0.011
redhair,0.008
ate,0.009
ndls61,0.01
ups,0.004
1970s,0.002
repealed,0.012
rabid,0.004
landlords,0.012
peterthomas410,0.011
nigel,0.034
steroids,0.013
reintroduced,0.01
wasn,0.013
remotely,0.005
sutherland,0.009
jamesmcleary,0.008
cmidgley1988,0.007
blazespage,0.007
xii,0.001
tired,0.004
needed,0.016
boston_rabbit,0.006
xit,0.003
_lilykins,0.008
recent,0.016
bitter,0.004
steven_woolfe,0.015
listen,0.011
danish,0.011
alecoscino,0.01
collapse,0.001
kno,0.004
hell_yes,0.004
wisdom,0.004
chairwoman,0.006
channel4,0.005
darkies,0.004
positively,0.009
195dal,0.008
trek,0.004
peril,0.005
showed,0.018
coward,0.014
tree,0.01
10x,0.001
dtfxzpu,0.006
nations,0.032
project,0.019
endure,0.01
boudica,0.05
autonomous_mind,0.009
feeling,0.004
1zafmow,0.014
redesigned,0.003
esto,0.0
1fxcbdm,0.006
concrete,0.005
paramedics,0.002
responsible,0.01
causing,0.012
absorbed,0.008
ukipfail,0.006
pander,0.002
witney,0.013
shall,0.012
diminishing,0.008
swiss,0.014
mouth,0.006
letter,0.009
entry,0.007
majo,0.007
episode,0.007
2emuouszi,0.008
fajnyjames,0.008
camp,0.011
twickenham,0.009
independents,0.0
flagellants,0.002
lpg,0.013
camb,0.003
came,0.013
saying,0.015
fuckers,0.002
plagues,0.001
sexist,0.004
morningstaronline,0.016
darmz7,0.004
sexism,0.001
callumringer_,0.009
tempted,0.007
clock,0.003
lessons,0.017
busy,0.009
sandwellleader,0.007
scmpsocialnewsfeed,0.008
ment,0.007
cousins,0.01
warmongering,0.01
safadreamer,0.002
rich,0.007
milton,0.001
1qto55c,0.009
kraljski,0.005
lmao,0.001
mrdatch,0.021
lurches,0.014
greens,0.031
nicely,0.006
pigtowngrump,0.005
paedophiles,0.011
patch,0.008
debatingfools,0.017
cull,0.01
traverse,0.003
disaster,0.006
fair,0.017
branding,0.006
result,0.015
fail,0.018
syriapakistanindiamalaysiairaqiran,0.017
resigned,0.008
best,0.017
markfrance62,0.012
patronsaintofca,0.008
campaigners,0.01
scotlibdems,0.008
lots,0.006
wikipedia,0.015
1pqswgm,0.01
romanscharlemagne,0.006
ira,0.008
foi_in_ukip,0.006
migrantnation,0.009
glasgow,0.007
preserve,0.014
men,0.013
parallels,0.009
nationwide,0.007
nature,0.011
rolled,0.007
mei,0.003
jack0byte,0.003
ian_fraser,0.007
extent,0.012
roller,0.009
pity,0.003
