Term,Value
strawa,0.003
communitiesuk,0.013
hordes,0.033
leejasper,0.002
beachthistle,0.009
holyrood,0.009
four,0.009
hanging,0.012
diisgrace,0.009
localized,0.013
marching,0.01
dunleavy138,0.008
ukelections2015,0.009
augustine,0.007
ecominimalnick,0.014
stevesurrey1,0.006
cole_davesc66,0.001
lord,0.009
sinking,0.004
regional,0.0
bile,0.004
pigment,0.011
forties,0.007
bringing,0.01
enddate,0.002
scholar,0.01
wooden,0.004
clientele,0.0
commenter,0.028
smethwick,0.003
chalupatime,0.011
katiecelf,0.008
hague,0.008
zzzzzz,0.004
charter,0.008
utm_hp_ref,0.01
specially,0.009
bbqt,0.028
bacon,0.012
second,0.008
autonomous_mind,0.009
feck,0.008
bbcqt,0.021
brexit,0.025
jonteinspain,0.01
casumptious,0.01
skynewsbreak,0.002
sheenmate,0.003
chieftans,0.011
fossil,0.004
scottishlabour,0.019
scottishreferendum,0.004
jackcapron,0.009
ohbrokenbritain,0.027
hero,0.011
splinter,0.011
brainwashed,0.008
lgbt,0.01
china,0.01
cult,0.011
affiliated,0.014
shriek,0.007
mickzippy,0.006
realclimatescience,0.003
cyclical,0.009
kids,0.023
kaltesonne,0.002
k,0.009
davidisky,0.001
reports,0.013
transfixed,0.007
military,0.011
bbcone,0.006
cancellation,0.004
criticism,0.007
golden,0.01
divide,0.01
criticise,0.001
loudoun,0.008
norse,0.007
replace,0.007
foodbanks,0.008
classicfail,0.007
unis,0.004
unit,0.002
hoping,0.006
dna,0.007
spoke,0.0
aidan_celtic,0.009
music,0.012
telegraph,0.026
passport,0.013
e2,0.012
pstani,0.007
holy,0.049
relax,0.015
successful,0.003
brings,0.006
0aqfxwm,0.0
codalmighty,0.007
90,0.01
93,0.008
hold,0.013
sarahhemyukip,0.006
britfirst,0.004
morally,0.01
locked,0.011
pursue,0.011
famed,0.001
plunged,0.03
rkzins_8hfo,0.015
revenues,0.009
example,0.014
richardhilton1,0.003
grumpydenier,0.004
protestants,0.003
household,0.006
dragons,0.012
bbcnew,0.01
want,0.035
absolute,0.01
lobbycomm,0.001
hoc,0.01
worldview,0.01
hehehehehe,0.007
complaining,0.009
travel,0.006
damage,0.013
antiracismday,0.011
machine,0.004
preferable,0.004
salmond,0.007
swine,0.011
renounced,0.012
jamesvondoom,0.009
outlawed,0.011
shores,0.011
wrong,0.016
junkscience,0.006
gsdlady2,0.012
shocker38,0.007
types,0.011
ukipscum,0.005
_deanwilson94,0.009
eyers,0.008
occasions,0.002
paullewismoney,0.012
wins,0.013
fictional,0.001
keeps,0.007
p4ljta,0.004
democratic,0.011
wing,0.011
wind,0.009
senators,0.01
angelahaggerty,0.009
welcomed,0.011
confederate,0.004
chriscox69,0.008
continentals,0.005
luisbaram,0.005
jackbrosnan_,0.004
eddieizzard,0.019
luke_e_boy,0.009
fit,0.008
screaming,0.007
10153212_233154013546003_3162180114676654568_n,0.003
ogbtssk,0.003
deeneking,0.004
wales,0.023
hidden,0.003
jihadis,0.011
lukebozier,0.002
schools,0.012
silver,0.006
xfactor2014,0.005
represents,0.007
diarmidm,0.01
queues,0.004
barton,0.007
arron,0.008
crops,0.006
addicted,0.001
volcano,0.007
ronkabet,0.009
financial,0.011
snakes,0.015
knockout,0.017
allah,0.007
turnip,0.004
fortnight,0.006
berkshireip,0.002
2day,0.007
cathedral,0.004
whit,0.008
ring,0.006
whip,0.0
rt,0.021
trending,0.008
23c8my7,0.006
rs,0.005
markbtuk,0.006
richardlion2,0.002
re,0.044
encourage,0.011
adapt,0.003
27115043,0.009
dogwhistle,0.006
foundation,0.007
hillaryclinton,0.007
sellout,0.009
paullarkin74,0.007
threatened,0.006
medieval_things,0.002
farageget,0.002
rspca,0.011
allison00812810,0.002
7ekuqhw7b,0.013
redhair,0.009
ate,0.008
ndls61,0.01
heading,0.004
1970s,0.003
repealed,0.01
rabid,0.004
landlords,0.013
peterthomas410,0.014
nigel,0.032
steroids,0.015
reintroduced,0.01
wasn,0.011
remotely,0.003
sutherland,0.004
jamesmcleary,0.007
cmidgley1988,0.007
blazespage,0.005
xii,0.001
tired,0.007
needed,0.017
boston_rabbit,0.006
xit,0.004
_lilykins,0.011
recent,0.017
bitter,0.007
steven_woolfe,0.016
listen,0.01
danish,0.009
alecoscino,0.007
collapse,0.001
