Term,Value
strawa,0.003
communitiesuk,0.016
hordes,0.033
leejasper,0.005
beachthistle,0.01
holyrood,0.009
four,0.008
hanging,0.012
diisgrace,0.008
localized,0.011
marching,0.01
dunleavy138,0.008
ukelections2015,0.007
augustine,0.006
ecominimalnick,0.015
stevesurrey1,0.008
cole_davesc66,0.001
lord,0.006
protestants,0.004
regional,0.0
trojan,0.008
pigment,0.01
forties,0.007
bringing,0.012
enddate,0.003
scholar,0.01
wooden,0.005
clientele,0.001
commenter,0.029
patrickwintour,0.001
smethwick,0.004
chalupatime,0.012
katiecelf,0.008
hague,0.007
zzzzzz,0.004
charter,0.009
utm_hp_ref,0.009
specially,0.007
bbqt,0.029
bacon,0.008
second,0.012
autonomous_mind,0.007
feck,0.007
bbcqt,0.018
brexit,0.03
jonteinspain,0.009
casumptious,0.011
skynewsbreak,0.001
sheenmate,0.002
chieftans,0.011
fossil,0.004
scottishlabour,0.019
scottishreferendum,0.005
jackcapron,0.009
ohbrokenbritain,0.028
hero,0.009
splinter,0.008
brainwashed,0.006
lgbt,0.012
china,0.013
cult,0.008
affiliated,0.014
shriek,0.009
mickzippy,0.007
realclimatescience,0.002
cyclical,0.011
kids,0.029
kaltesonne,0.003
k,0.009
davidisky,0.001
reports,0.011
transfixed,0.009
military,0.013
bbcone,0.007
cancellation,0.005
criticism,0.009
golden,0.01
divide,0.007
loudoun,0.008
norse,0.01
replace,0.007
foodbanks,0.008
classicfail,0.008
unis,0.005
hoping,0.006
dna,0.006
spoke,0.002
aidan_celtic,0.008
music,0.011
telegraph,0.027
passport,0.012
e2,0.012
owen,0.006
holy,0.034
relax,0.015
successful,0.003
brings,0.005
0aqfxwm,0.002
codalmighty,0.006
90,0.008
93,0.007
hold,0.012
sarahhemyukip,0.008
britfirst,0.007
morally,0.009
locked,0.012
pursue,0.012
plunged,0.027
rkzins_8hfo,0.015
revenues,0.004
example,0.011
richardhilton1,0.002
grumpydenier,0.005
sinking,0.004
household,0.006
dragons,0.014
currency,0.002
bbcnew,0.007
want,0.033
absolute,0.011
poverty,0.008
hoc,0.009
worldview,0.007
hehehehehe,0.006
complaining,0.008
travel,0.012
damage,0.007
antiracismday,0.008
machine,0.004
preferable,0.004
salmond,0.008
swine,0.013
statement_on_paris_shooting,0.012
jamesvondoom,0.007
outlawed,0.008
shores,0.015
wrong,0.017
junkscience,0.005
gsdlady2,0.009
shocker38,0.007
types,0.01
ukipscum,0.008
_deanwilson94,0.006
eyers,0.009
occasions,0.004
paullewismoney,0.015
wins,0.015
fictional,0.001
keeps,0.008
p4ljta,0.003
democratic,0.014
wing,0.01
wind,0.009
senators,0.009
angelahaggerty,0.009
welcomed,0.015
confederate,0.005
chriscox69,0.009
continentals,0.003
luisbaram,0.004
jackbrosnan_,0.002
luke_e_boy,0.01
fit,0.01
screaming,0.007
10153212_233154013546003_3162180114676654568_n,0.004
ogbtssk,0.003
deeneking,0.004
wales,0.021
hidden,0.004
virtually,0.005
lukebozier,0.0
schools,0.016
silver,0.011
xfactor2014,0.01
represents,0.008
diarmidm,0.007
queues,0.003
barton,0.006
arron,0.001
crops,0.004
addicted,0.001
volcano,0.004
ronkabet,0.011
financial,0.015
snakes,0.012
knockout,0.015
allah,0.011
turnip,0.003
fortnight,0.01
berkshireip,0.003
2day,0.008
cathedral,0.007
whit,0.006
ring,0.007
whip,0.002
rt,0.02
rw,0.008
23c8my7,0.007
rs,0.004
markbtuk,0.003
richardlion2,0.002
re,0.037
encourage,0.01
adapt,0.004
27115043,0.007
dogwhistle,0.005
foundation,0.006
hillaryclinton,0.008
sellout,0.007
paullarkin74,0.007
threatened,0.006
medieval_things,0.002
farageget,0.004
rspca,0.01
allison00812810,0.001
7ekuqhw7b,0.011
redhair,0.004
ate,0.009
ndls61,0.008
heading,0.003
1970s,0.001
repealed,0.01
rabid,0.003
landlords,0.014
peterthomas410,0.011
nigel,0.033
steroids,0.017
reintroduced,0.009
wasn,0.012
remotely,0.006
sutherland,0.008
jamesmcleary,0.009
cmidgley1988,0.005
blazespage,0.008
tired,0.007
needed,0.016
boston_rabbit,0.004
xit,0.005
_lilykins,0.008
euro,0.02
bitter,0.007
steven_woolfe,0.015
listen,0.009
danish,0.011
alecoscino,0.009
collapse,0.001
hell_yes,0.002
wisdom,0.005
chairwoman,0.01
channel4,0.004
darkies,0.005
positively,0.009
195dal,0.011
trek,0.005
peril,0.005
showed,0.021
coward,0.011
tree,0.011
10x,0.002
dtfxzpu,0.009
nations,0.027
project,0.015
endure,0.006
boudica,0.093
charted,0.007
feeling,0.007
1zafmow,0.013
redesigned,0.0
esto,0.001
1fxcbdm,0.006
concrete,0.005
paramedics,0.001
responsible,0.006
causing,0.012
absorbed,0.009
ukipfail,0.004
pander,0.002
witney,0.01
shall,0.008
diminishing,0.008
swiss,0.014
mouth,0.005
letter,0.008
entry,0.001
majo,0.006
episode,0.007
2emuouszi,0.008
fajnyjames,0.009
camp,0.01
twickenham,0.012
flagellants,0.002
lpg,0.012
camb,0.002
came,0.016
saying,0.012
fuckers,0.002
plagues,0.0
sexist,0.006
morningstaronline,0.016
darmz7,0.006
sexism,0.002
callumringer_,0.01
tempted,0.008
clock,0.002
lessons,0.017
busy,0.008
scmpsocialnewsfeed,0.007
ment,0.007
cousins,0.006
warmongering,0.01
safadreamer,0.002
rich,0.005
milton,0.002
1qto55c,0.011
kraljski,0.007
lmao,0.005
mrdatch,0.021
lurches,0.013
greens,0.028
nicely,0.011
pigtowngrump,0.007
paedophiles,0.011
patch,0.009
debatingfools,0.013
cull,0.011
traverse,0.002
disaster,0.006
fair,0.015
branding,0.008
result,0.016
fail,0.018
syriapakistanindiamalaysiairaqiran,0.011
resigned,0.005
best,0.016
patronsaintofca,0.008
campaigners,0.009
scotlibdems,0.004
lots,0.008
wikipedia,0.01
r,0.014
1pqswgm,0.007
romanscharlemagne,0.009
ira,0.007
drealmie,0.011
migrantnation,0.007
glasgow,0.008
preserve,0.018
men,0.011
parallels,0.008
nationwide,0.005
nature,0.01
rolled,0.007
mei,0.003
jack0byte,0.002
ian_fraser,0.003
wtf,0.017
roller,0.012
pity,0.005
outcome,0.007
sacrificing,0.014
fallacious,0.012
