Term,Value
suicidal,0.001
hordes,0.001
child,0.005
crisisgrexit,0.002
skynews,0.005
holyrood,0.001
chaos,0.002
asian,0.002
hanging,0.003
john_holtke,0.023
oldest,0.002
saved,0.005
forget,0.002
votes,0.004
janimine,0.002
poorest,0.005
inlike,0.001
voted,0.005
whatsoever,0.005
bethrigby,0.005
sorry,0.004
765106024957214720,0.003
regrets,0.004
sinking,0.002
void,0.001
rise,0.001
jacob,0.006
bringing,0.005
school,0.001
supports,0.012
solution,0.004
296,0.002
shows,0.002
heading,0.005
kevinpbreslin,0.002
enjoy,0.006
744109418904584192,0.001
leaders,0.001
warns,0.002
withorpe,0.005
271,0.001
second,0.002
street,0.003
chris_meloni,0.003
bbcqt,0.004
even,0.003
brexit,0.01
erexit,0.001
326577,0.001
incompatible,0.003
1vnxyl0,0.002
victoriapeckham,0.002
nyt,0.002
new,0.003
net,0.002
ever,0.001
mogg,0.005
told,0.005
centric,0.004
meb,0.004
never,0.009
reported,0.001
whatthehellareyoutalkingabout,0.001
path,0.002
olsson,0.011
vikings,0.002
bagati,0.005
changed,0.002
military,0.001
heatherwheeler,0.002
punishment,0.003
shithappens,0.031
golden,0.001
divide,0.004
campaign,0.002
brought,0.004
pdsutherlandun,0.001
opportunities,0.002
nolahoubear,0.002
total,0.004
forums,0.003
spoke,0.001
theordinaryman2,0.001
army,0.001
century,0.005
chooses,0.002
kneepads,0.002
call,0.001
telegraph,0.004
spike,0.005
rationalism,0.007
tell,0.005
dumped,0.005
supporters,0.001
successful,0.001
brings,0.004
wars,0.002
adrianople,0.002
warn,0.002
mansplains,0.002
teaching,0.002
must,0.004
word,0.001
room,0.004
rights,0.004
plunged,0.002
movies,0.001
era,0.003
ms,0.001
example,0.002
give,0.005
550,0.003
dragons,0.001
want,0.017
christianvoice,0.001
times,0.004
oppressing,0.002
end,0.005
turn,0.004
egyptian,0.002
trsresearch,0.003
machine,0.004
s030544031300023x,0.001
stupidity,0.006
neveragain,0.004
interview,0.001
turk,0.002
ancestor,0.001
michelledewbs,0.001
mess,0.004
assimilated,0.002
earlier,0.002
wrong,0.035
sturdywendy,0.002
lay,0.001
president,0.005
types,0.005
thesun,0.003
attempt,0.002
third,0.002
revolt,0.004
descends,0.002
1lv7wv,0.002
greek,0.002
berlusconi,0.005
sucessor,0.002
bodgit_bendit,0.022
archaeology,0.002
grassrootsout,0.005
wine,0.001
danhannanmep,0.002
tricked,0.002
whizzing,0.001
london,0.005
keyboard,0.003
meteors,0.002
andrea,0.004
nyti,0.001
globalpulsemag,0.001
intelligentsia,0.004
writing,0.002
better,0.004
wales,0.005
weeks,0.005
overcome,0.001
eventually,0.001
lambert,0.004
safe,0.001
jenit,0.002
break,0.001
heaven,0.002
sixteen,0.001
bank,0.007
bread,0.001
swancom74,0.003
hadrains,0.001
victory,0.001
mantheaume,0.005
went,0.002
side,0.002
luck,0.004
suzanneevans1,0.004
financial,0.001
skydata,0.001
_thegman,0.004
milan,0.002
jouster,0.004
maniacs,0.027
sounds,0.003
richardlander,0.003
rt,0.001
goo,0.001
god,0.002
monitor,0.001
revolting,0.005
re,0.004
daniel,0.001
got,0.005
foxbusiness,0.004
gov,0.006
independence,0.004
abbott,0.002
turning,0.004
written,0.002
veto,0.002
rustyrockets,0.001
little,0.015
free,0.004
boosting,0.002
wanted,0.005
r4,0.001
refugee,0.004
days,0.004
ati,0.005
isn,0.002
uses,0.002
onto,0.004
voteleave,0.003
duplicitous,0.004
appeals,0.002
nigel,0.004
leaveeuofficial,0.001
clear,0.002
matteorenzi,0.005
another,0.001
wasn,0.006
allectus,0.002
ten,0.001
service,0.002
top,0.013
historian,0.002
bitcoin,0.005
tot,0.005
hist100b1,0.002
needed,0.002
confirming,0.001
ton,0.004
thoughts,0.004
hollywood,0.001
john,0.001
bitter,0.001
grexit,0.005
calexit,0.005
owensmith_mp,0.001
collapse,0.001
geemo88,0.002
villages,0.018
took,0.005
tabloids,0.005
western,0.002
symptom,0.001
spoiler,0.002
bloated,0.002
immigrants,0.001
scenes,0.006
nations,0.002
project,0.012
matter,0.037
brexit0rremain,0.005
speaking,0.005
iron,0.023
thewerelizard,0.002
boudica,0.002
feeling,0.001
bridge,0.003
palace,0.002
modern,0.004
mind,0.004
nicolasturgeon,0.004
migrantcrisis,0.001
raw,0.004
lbc,0.001
seen,0.001
telegraphnews,0.004
tells,0.002
forced,0.001
article50bill,0.002
1960,0.003
isolated,0.004
merichio,0.002
fitting,0.002
rome,0.002
tintagel,0.001
decadence,0.001
hun,0.002
empireand,0.001
sophiewarnes,0.001
cymbeline,0.001
pdpgb,0.001
fencing,0.003
regular,0.002
germany,0.004
revival,0.002
don,0.005
classicist,0.002
calculated,0.001
m,0.004
treaty,0.003
