Term,Value
strawa,0.004
communitiesuk,0.015
hordes,0.031
leejasper,0.005
beachthistle,0.007
holyrood,0.008
four,0.008
hanging,0.012
diisgrace,0.008
localized,0.011
marching,0.011
dunleavy138,0.01
ukelections2015,0.006
augustine,0.012
ecominimalnick,0.013
stevesurrey1,0.008
cole_davesc66,0.002
lord,0.01
sinking,0.003
regional,0.002
trojan,0.008
pigment,0.009
forties,0.007
bringing,0.009
enddate,0.002
scholar,0.008
wooden,0.003
clientele,0.002
commenter,0.025
patrickwintour,0.001
smethwick,0.002
chalupatime,0.008
katiecelf,0.007
hague,0.005
zzzzzz,0.003
charter,0.007
bill,0.01
specially,0.004
bbqt,0.028
bacon,0.008
second,0.01
autonomous_mind,0.008
feck,0.008
bbcqt,0.016
brexit,0.027
jonteinspain,0.01
casumptious,0.01
skynewsbreak,0.001
sheenmate,0.002
chieftans,0.016
fossil,0.005
scottishlabour,0.017
scottishreferendum,0.004
jackcapron,0.007
ohbrokenbritain,0.03
hero,0.011
splinter,0.011
brainwashed,0.005
lgbt,0.012
china,0.01
cult,0.009
affiliated,0.012
shriek,0.008
mickzippy,0.007
cyclical,0.01
kids,0.03
kaltesonne,0.003
k,0.014
davidisky,0.002
reports,0.014
transfixed,0.009
military,0.009
bbcone,0.009
cancellation,0.006
criticism,0.007
golden,0.009
divide,0.006
criticise,0.001
loudoun,0.007
norse,0.007
replace,0.006
foodbanks,0.009
classicfail,0.005
unis,0.006
mote,0.008
dna,0.008
spoke,0.001
aidan_celtic,0.004
music,0.011
telegraph,0.033
passport,0.017
e2,0.013
owen,0.005
holy,0.045
relax,0.013
successful,0.003
brings,0.005
0aqfxwm,0.0
codalmighty,0.008
90,0.009
93,0.013
hold,0.015
sarahhemyukip,0.008
britfirst,0.007
morally,0.011
locked,0.01
pursue,0.009
famed,0.002
plunged,0.027
rkzins_8hfo,0.017
revenues,0.008
example,0.016
richardhilton1,0.004
grumpydenier,0.003
protestants,0.005
household,0.006
dragons,0.012
bbcnew,0.009
want,0.046
absolute,0.013
lobbycomm,0.003
hoc,0.012
worldview,0.006
hehehehehe,0.005
complaining,0.007
travel,0.011
damage,0.009
antiracismday,0.012
machine,0.004
preferable,0.004
salmond,0.009
bbcdouglasf,0.008
renounced,0.01
jamesvondoom,0.006
outlawed,0.013
shores,0.014
wrong,0.015
junkscience,0.007
gsdlady2,0.012
shocker38,0.008
types,0.009
ukipscum,0.007
_deanwilson94,0.004
eyers,0.008
occasions,0.003
paullewismoney,0.013
wins,0.015
fictional,0.003
keeps,0.007
p4ljta,0.003
democratic,0.01
wing,0.009
wind,0.007
senators,0.011
angelahaggerty,0.007
welcomed,0.015
confederate,0.006
chriscox69,0.008
continentals,0.002
luisbaram,0.003
jackbrosnan_,0.002
luke_e_boy,0.007
fit,0.01
screaming,0.007
10153212_233154013546003_3162180114676654568_n,0.004
ogbtssk,0.002
deeneking,0.004
wales,0.022
hidden,0.004
virtually,0.007
lukebozier,0.0
schools,0.013
silver,0.009
xfactor2014,0.008
represents,0.006
diarmidm,0.004
queues,0.004
barton,0.005
arron,0.007
crops,0.003
addicted,0.001
volcano,0.006
ronkabet,0.011
financial,0.011
snakes,0.012
knockout,0.015
allah,0.009
turnip,0.003
fortnight,0.011
jimtduffy,0.001
2day,0.01
cathedral,0.009
whit,0.009
ring,0.005
whip,0.003
rt,0.021
rw,0.008
23c8my7,0.008
rs,0.004
markbtuk,0.003
richardlion2,0.002
re,0.035
encourage,0.01
adapt,0.004
27115043,0.006
dogwhistle,0.008
foundation,0.008
hillaryclinton,0.005
sellout,0.009
paullarkin74,0.007
threatened,0.009
medieval_things,0.003
farageget,0.005
rspca,0.01
allison00812810,0.002
7ekuqhw7b,0.009
redhair,0.009
ate,0.009
ndls61,0.007
heading,0.001
1970s,0.002
repealed,0.014
rabid,0.005
landlords,0.01
peterthomas410,0.009
nigel,0.043
steroids,0.013
reintroduced,0.011
wasn,0.013
remotely,0.005
sutherland,0.008
jamesmcleary,0.004
cmidgley1988,0.007
blazespage,0.008
xii,0.002
tired,0.011
needed,0.015
boston_rabbit,0.004
xit,0.007
_lilykins,0.012
recent,0.014
bitter,0.009
steven_woolfe,0.014
listen,0.009
danish,0.009
alecoscino,0.01
collapse,0.0
kno,0.004
hell_yes,0.004
wisdom,0.004
chairwoman,0.009
channel4,0.003
darkies,0.003
positively,0.008
195dal,0.011
trek,0.003
peril,0.005
showed,0.016
coward,0.012
tree,0.008
10x,0.002
dtfxzpu,0.006
nations,0.031
project,0.016
endure,0.008
boudica,0.063
charted,0.006
feeling,0.008
1zafmow,0.012
redesigned,0.001
esto,0.0
1fxcbdm,0.004
concrete,0.001
paramedics,0.0
responsible,0.008
causing,0.012
absorbed,0.006
ukipfail,0.003
pander,0.001
witney,0.013
shall,0.011
diminishing,0.005
swiss,0.01
mouth,0.007
letter,0.005
entry,0.001
majo,0.006
episode,0.005
2emuouszi,0.011
fajnyjames,0.012
camp,0.01
twickenham,0.01
independents,0.0
flagellants,0.002
lpg,0.013
camb,0.001
came,0.014
saying,0.014
fuckers,0.002
plagues,0.003
sexist,0.007
peoplesarmy,0.008
darmz7,0.005
sexism,0.001
callumringer_,0.012
tempted,0.006
clock,0.002
lessons,0.016
busy,0.009
sandwellleader,0.006
scmpsocialnewsfeed,0.004
ment,0.006
cousins,0.01
warmongering,0.011
safadreamer,0.0
rich,0.008
milton,0.003
1qto55c,0.009
kraljski,0.006
lmao,0.005
mrdatch,0.019
lurches,0.013
greens,0.025
nicely,0.008
pigtowngrump,0.003
paedophiles,0.011
patch,0.009
debatingfools,0.013
cull,0.01
traverse,0.001
disaster,0.008
fair,0.014
branding,0.008
result,0.016
fail,0.02
syriapakistanindiamalaysiairaqiran,0.013
resigned,0.006
best,0.017
markfrance62,0.016
patronsaintofca,0.011
campaigners,0.01
scotlibdems,0.007
lots,0.008
wikipedia,0.014
r,0.011
1pqswgm,0.006
romanscharlemagne,0.007
ira,0.007
drealmie,0.014
migrantnation,0.006
glasgow,0.005
preserve,0.015
men,0.011
parallels,0.008
nationwide,0.006
nature,0.01
rolled,0.005
mei,0.003
jack0byte,0.001
ian_fraser,0.006
extent,0.011
roller,0.012
pity,0.005
outcome,0.007
sacrificing,0.014
fallacious,0.015
drmoragkerr,0.006
strange,0.012
demanded,0.013
planned,0.006
normandy,0.007
logic,0.01
wipeout,0.006
argue,0.009
asked,0.008
eradicate,0.009
2nd,0.009
telbo5000,0.011
basque,0.018
blonde,0.013
raith,0.008
shouting,0.008
union,0.02
fri,0.006
michaelpdeacon,0.005
frm,0.005
bothers,0.008
ckuka,0.004
much,0.02
privilege,0.007
