Term,Value
strawa,0.004
communitiesuk,0.01
hordes,0.028
leejasper,0.004
beachthistle,0.006
holyrood,0.01
four,0.007
hanging,0.011
diisgrace,0.008
localized,0.009
marching,0.008
dunleavy138,0.009
ukelections2015,0.005
augustine,0.009
ecominimalnick,0.012
stevesurrey1,0.006
cole_davesc66,0.002
lord,0.009
sinking,0.006
regional,0.0
trojan,0.011
pigment,0.006
forties,0.007
bringing,0.01
enddate,0.003
scholar,0.006
wooden,0.003
clientele,0.001
commenter,0.025
patrickwintour,0.0
smethwick,0.004
chalupatime,0.013
katiecelf,0.008
hague,0.006
zzzzzz,0.005
charter,0.006
utm_hp_ref,0.013
specially,0.006
bbqt,0.027
bacon,0.012
second,0.009
autonomous_mind,0.011
feck,0.008
theory,0.01
brexit,0.023
jonteinspain,0.009
casumptious,0.011
skynewsbreak,0.002
sheenmate,0.002
chieftans,0.016
fossil,0.002
scottishlabour,0.02
scottishreferendum,0.004
jackcapron,0.006
ohbrokenbritain,0.027
hero,0.009
splinter,0.011
brainwashed,0.009
lgbt,0.01
china,0.01
cult,0.012
affiliated,0.012
shriek,0.005
mickzippy,0.006
cyclical,0.01
kids,0.026
kaltesonne,0.002
k,0.012
davidisky,0.003
reports,0.013
transfixed,0.009
military,0.01
bbcone,0.007
cancellation,0.005
criticism,0.009
golden,0.008
divide,0.01
criticise,0.002
loudoun,0.009
norse,0.008
replace,0.009
foodbanks,0.007
classicfail,0.006
unis,0.002
unit,0.0
hoping,0.008
dna,0.009
spoke,0.001
aidan_celtic,0.005
music,0.011
telegraph,0.032
passport,0.014
e2,0.013
owen,0.007
holy,0.02
relax,0.016
successful,0.003
brings,0.003
0aqfxwm,0.001
codalmighty,0.009
90,0.009
93,0.01
hold,0.015
sarahhemyukip,0.005
britfirst,0.003
morally,0.01
locked,0.006
pursue,0.011
famed,0.001
plunged,0.029
rkzins_8hfo,0.017
revenues,0.01
example,0.013
richardhilton1,0.002
grumpydenier,0.004
protestants,0.002
household,0.008
dragons,0.011
currency,0.0
bbcnew,0.008
want,0.039
absolute,0.013
lobbycomm,0.002
hoc,0.007
worldview,0.005
hehehehehe,0.005
complaining,0.008
travel,0.011
damage,0.01
antiracismday,0.014
machine,0.004
preferable,0.003
salmond,0.007
swine,0.008
renounced,0.009
jamesvondoom,0.007
outlawed,0.012
shores,0.013
wrong,0.014
junkscience,0.006
gsdlady2,0.012
shocker38,0.008
types,0.008
ukipscum,0.01
_deanwilson94,0.007
eyers,0.009
occasions,0.001
paullewismoney,0.011
wins,0.016
fictional,0.003
keeps,0.009
p4ljta,0.003
democratic,0.007
wing,0.012
wind,0.01
senators,0.009
angelahaggerty,0.005
welcomed,0.014
govern,0.007
chriscox69,0.008
continentals,0.004
luisbaram,0.004
jackbrosnan_,0.003
eddieizzard,0.021
luke_e_boy,0.006
fit,0.007
screaming,0.006
10153212_233154013546003_3162180114676654568_n,0.002
discourse,0.0
deeneking,0.004
wales,0.026
hidden,0.003
virtually,0.007
lukebozier,0.001
schools,0.016
silver,0.01
xfactor2014,0.006
represents,0.008
diarmidm,0.004
queues,0.002
barton,0.005
arron,0.007
crops,0.005
addicted,0.0
volcano,0.007
ronkabet,0.01
financial,0.012
snakes,0.012
knockout,0.015
allah,0.011
turnip,0.003
fortnight,0.006
berkshireip,0.002
2day,0.006
cathedral,0.008
whit,0.003
ring,0.008
whip,0.002
rt,0.016
trending,0.007
23c8my7,0.009
rs,0.003
markbtuk,0.003
richardlion2,0.001
re,0.033
encourage,0.007
adapt,0.003
27115043,0.008
dogwhistle,0.006
foundation,0.006
hillaryclinton,0.007
sellout,0.008
paullarkin74,0.009
threatened,0.007
medieval_things,0.003
farageget,0.006
rspca,0.012
allison00812810,0.001
7ekuqhw7b,0.012
redhair,0.008
ate,0.007
ndls61,0.007
heading,0.005
1970s,0.002
repealed,0.013
rabid,0.003
landlords,0.01
peterthomas410,0.01
nigel,0.035
steroids,0.014
reintroduced,0.012
wasn,0.009
remotely,0.005
sutherland,0.007
jamesmcleary,0.009
cmidgley1988,0.009
blazespage,0.008
xii,0.002
tired,0.01
needed,0.013
boston_rabbit,0.005
xit,0.005
_lilykins,0.012
euro,0.015
bitter,0.01
steven_woolfe,0.011
listen,0.011
danish,0.006
alecoscino,0.012
collapse,0.001
kno,0.005
hell_yes,0.004
wisdom,0.007
chairwoman,0.003
channel4,0.006
darkies,0.006
positively,0.007
195dal,0.009
trek,0.005
peril,0.004
showed,0.017
coward,0.009
tree,0.008
10x,0.001
dtfxzpu,0.005
nations,0.027
project,0.013
endure,0.008
boudica,0.046
charted,0.007
feeling,0.007
1zafmow,0.012
redesigned,0.003
1fxcbdm,0.007
concrete,0.003
paramedics,0.002
responsible,0.007
causing,0.013
absorbed,0.009
ukipfail,0.004
pander,0.002
witney,0.011
shall,0.009
diminishing,0.007
swiss,0.014
mouth,0.007
letter,0.009
entry,0.005
majo,0.007
episode,0.006
2emuouszi,0.008
fajnyjames,0.012
camp,0.01
twickenham,0.011
flagellants,0.004
lpg,0.012
camb,0.003
came,0.016
saying,0.015
fuckers,0.002
plagues,0.002
sexist,0.005
morningstaronline,0.013
darmz7,0.005
sexism,0.001
callumringer_,0.01
tempted,0.006
clock,0.002
lessons,0.014
busy,0.011
scmpsocialnewsfeed,0.005
ment,0.006
cousins,0.01
warmongering,0.013
safadreamer,0.001
rich,0.006
milton,0.003
1qto55c,0.009
kraljski,0.006
lmao,0.004
mrdatch,0.023
lurches,0.015
greens,0.024
nicely,0.005
pigtowngrump,0.002
paedophiles,0.01
patch,0.007
debatingfools,0.015
cull,0.007
traverse,0.003
disaster,0.007
fair,0.014
branding,0.008
result,0.015
fail,0.016
syriapakistanindiamalaysiairaqiran,0.012
resigned,0.009
best,0.015
patronsaintofca,0.006
campaigners,0.007
scotlibdems,0.007
lots,0.012
wikipedia,0.014
1pqswgm,0.012
romanscharlemagne,0.008
ira,0.009
foi_in_ukip,0.01
migrantnation,0.007
glasgow,0.007
preserve,0.018
men,0.011
parallels,0.011
nationwide,0.005
nature,0.008
rolled,0.009
mei,0.001
jack0byte,0.004
ian_fraser,0.002
wtf,0.014
roller,0.009
pity,0.004
outcome,0.006
sacrificing,0.016
fallacious,0.012
drmoragkerr,0.007
strange,0.01
demanded,0.016
planned,0.005
normandy,0.007
logic,0.012
wipeout,0.01
argue,0.008
asked,0.008
eradicate,0.007
calibre,0.008
telbo5000,0.011
basque,0.016
blonde,0.011
raith,0.007
shouting,0.005
union,0.02
fri,0.01
michaelpdeacon,0.004
frm,0.004
advert,0.01
ckuka,0.005
much,0.022
fecking,0.022
jackass,0.001
deportations,0.003
socialflow_twitter,0.001
life,0.018
spit,0.009
eastern,0.008
worker,0.011
places,0.001
sycophants,0.002
culling,0.011
child,0.01
25s,0.008
worked,0.007
doth,0.01
cunt,0.007
diverted,0.005
isabeloakeshott,0.007
bcalderwood23,0.007
1jar3,0.009
viii,0.001
athanaseus,0.014
flooding,0.008
ladyreynolds34,0.011
ridiculously,0.004
surprises,0.004
nuttalls,0.011
anticipating,0.008
campaigning,0.01
trusted,0.005
things,0.018
rebellion,0.007
split,0.009
babies,0.013
paedo,0.009
european,0.021
plonker,0.008
fairly,0.007
louisemensch,0.013
louenglefield,0.002
pitchforks,0.002
purpleplotters,0.001
jaimehta,0.001
lydlqv,0.008
reissdjo,0.007
tune,0.02
fabricant,0.008
matters,0.006
eddiesurfs,0.013
academia,0.003
demindblower,0.001
echoes,0.002
petewishart,0.008
opinions,0.001
its2014,0.002
cumbria,0.007
birmingham,0.012
flaggelant,0.002
gretna,0.005
sandracub,0.007
ham,0.01
holyromanempire,0.007
bnp,0.023
hay,0.011
innocent,0.011
prison,0.001
east,0.025
espoused,0.009
hav,0.008
ukipcastlepoint,0.012
groat,0.002
possible,0.01
possibly,0.008
lachiemor1,0.009
indicative,0.009
mrdavidwhitley,0.01
birth,0.009
shadow,0.015
hamas,0.003
desire,0.01
brought,0.004
kingskroinkie,0.017
sliiting,0.009
remind,0.008
steps,0.01
andrewoathy,0.001
ideaa,0.003
bonkers,0.003
right,0.025
old,0.012
crowd,0.014
people,0.035
czech,0.01
uuponline,0.007
ooooo,0.005
willdefens,0.001
labourcelts,0.016
countytimes,0.007
serialsockthief,0.009
creep,0.002
bringbackhanging,0.009
attendees,0.011
fox,0.025
individuals,0.002
periphery,0.006
mabionglyndwr,0.007
varicose,0.002
nwbrux,0.005
templarinfidel,0.003
lefty,0.012
hmtreasury,0.013
oliverjamesuk,0.001
alexandra,0.006
losing,0.014
toryshorty,0.008
exploitiation,0.008
bigpoppatotoro,0.005
benches,0.001
citizens,0.006
o,0.008
despair,0.005
stoked,0.006
ukipdaily,0.01
slightly,0.009
bath,0.004
consulting,0.004
sod,0.015
1531879,0.014
sol,0.013
son,0.016
presenters,0.006
breadandcircuses,0.002
sov,0.008
blueliberal1,0.016
carlachamorros,0.001
poss,0.002
foothold,0.005
support,0.042
constantly,0.002
raped,0.014
joseph,0.009
wordpress,0.011
jeremylefroymp,0.014
thingsscotlandhas,0.009
celtic_scotland,0.007
_tomflan1888,0.007
journo,0.01
offer,0.016
jakearmistead,0.006
davidsigsworth,0.001
simon_ukip,0.009
congratulations,0.019
dontvotescumshovethevoteupukipsbum,0.004
michaelrosenblog,0.012
medway,0.003
inside,0.015
paulturner2012,0.011
vanguard,0.009
rerum,0.003
smashed,0.015
stopsharia,0.011
passenger,0.004
later,0.026
liberal,0.009
proven,0.008
hethers01,0.0
exist,0.012
marxists,0.006
marty_caine,0.013
flood,0.002
republic,0.006
jseymourukip,0.003
roll,0.005
ramadi,0.011
intend,0.009
geezer,0.008
transported,0.001
muslims,0.023
smelling,0.009
persecution,0.001
jimwaterson,0.008
gillian_mair80,0.01
anthony_g_ukip,0.001
mixtymuxty,0.007
99,0.006
mrjamesob,0.011
beamed,0.008
1156588,0.012
time,0.02
push,0.007
characterising,0.013
corps,0.01
whoever,0.007
eunats,0.006
disrepute,0.009
buddys,0.008
mcghee,0.007
chair,0.009
loons,0.006
quartered,0.006
pratap,0.006
reverting,0.004
vlad,0.006
obssessed,0.007
atavistic,0.002
trog,0.015
choice,0.021
fullest,0.012
exact,0.012
minute,0.011
rlemkin,0.005
tear,0.004
leave,0.033
settle,0.004
subway,0.012
team,0.009
loads,0.008
jamessreality,0.011
globalwarmingisamyth,0.005
prevent,0.013
hindered,0.004
marikanotions,0.01
prediction,0.016
anassarwar,0.008
chopping,0.012
shirts,0.0
5509085,0.01
saoralba,0.008
elton,0.007
deafitit,0.006
celebrated,0.011
current,0.009
ianssmart,0.016
freaks,0.004
boost,0.008
honour,0.014
funeral,0.008
walsallinfidel,0.013
understanding,0.002
contemplate,0.001
address,0.01
alone,0.012
along,0.015
redemption,0.002
trumpton_ukip,0.029
queue,0.011
haitch7,0.007
mahmood,0.009
funder,0.001
jameeyy,0.009
studies,0.003
reclaim,0.011
prettyh,0.01
demonisation,0.003
somerandomhash,0.004
love,0.019
griffiths,0.009
canio,0.005
prefer,0.012
logical,0.008
bloody,0.024
ipp,0.011
fake,0.03
neildance,0.005
forefront,0.009
opposes,0.012
sturdyalex,0.003
working,0.028
positive,0.01
angry,0.009
l06jsl,0.001
druids,0.017
boycotthalal,0.01
opposed,0.012
clydessb,0.008
georgegalloway,0.029
loving,0.004
introducing,0.011
scovers123,0.003
1hi30x2,0.01
leeches,0.003
assimilation,0.003
odious,0.004
fastestfredy,0.011
ukip_rbwm,0.004
everywhere,0.008
eastchesterton,0.004
indiegogo,0.008
paxtonnorth,0.008
involve,0.009
scholey,0.012
trev_forrester,0.018
wanks,0.006
wingers,0.003
moansar,0.011
values,0.014
believed,0.01
1dq66zx,0.004
ollyneville,0.004
bertrandlapraye,0.004
twittersilence,0.01
vauxhall,0.007
luizap1,0.003
admires,0.009
allowed,0.007
litre,0.006
paulmasonnews,0.004
divided,0.005
kvmcclean,0.005
chaucer,0.002
34604358,0.013
edinburgh,0.011
spot,0.003
yeeeeesss,0.006
thanetwatch,0.004
primordial,0.002
outthink,0.03
barbaricinhumanedisgusting,0.007
naomi_1,0.005
date,0.013
wikileaks,0.011
laboureoin,0.011
spouted,0.003
data,0.009
brainless,0.004
duncanbarkes,0.011
411478,0.007
natural,0.008
conscious,0.003
ss,0.01
sp,0.008
st,0.021
kittycatboyd,0.015
1sy10nm,0.007
sa,0.011
se,0.01
sd,0.004
webpage,0.014
pugwash1000,0.012
djmumin,0.003
unacceptable,0.004
years,0.032
course,0.016
leannewood,0.01
clinton,0.01
teamleanne,0.003
tendency,0.011
strategyjhp,0.008
theecologist,0.01
bodunfors,0.009
181lwff,0.016
stupidity,0.01
councillor,0.015
tory,0.02
petition,0.009
oldfirmfacts1,0.008
recipients,0.014
matches,0.006
indigenous,0.019
drilling,0.0
exposingbbc,0.004
twilight,0.007
glinner,0.012
didn,0.013
revert,0.011
alexx_mcarthur,0.007
domac2000,0.012
ukipthey,0.002
bowling,0.008
veins,0.008
zeropregi,0.004
quarter,0.01
square,0.002
beloved,0.006
patrickoflynn,0.009
christia_allard,0.006
entering,0.016
regionally,0.013
lesson,0.003
troll,0.008
joker,0.002
canvas,0.006
