Term,Value
strawa,0.001
communitiesuk,0.015
hordes,0.028
leejasper,0.004
beachthistle,0.009
holyrood,0.009
four,0.007
hanging,0.013
diisgrace,0.007
localized,0.013
marching,0.009
dunleavy138,0.006
ukelections2015,0.007
augustine,0.01
ecominimalnick,0.016
stevesurrey1,0.003
cole_davesc66,0.001
lord,0.011
protestants,0.002
regional,0.001
trojan,0.009
pigment,0.01
forties,0.006
bringing,0.011
enddate,0.002
scholar,0.007
wooden,0.002
clientele,0.001
commenter,0.026
patrickwintour,0.002
smethwick,0.005
chalupatime,0.012
katiecelf,0.007
hague,0.006
zzzzzz,0.005
charter,0.004
bill,0.01
specially,0.006
bbqt,0.028
bacon,0.01
second,0.014
autonomous_mind,0.009
feck,0.009
bbcqt,0.019
brexit,0.022
jonteinspain,0.005
casumptious,0.012
skynewsbreak,0.004
sheenmate,0.002
chieftans,0.017
fossil,0.005
scottishlabour,0.019
scottishreferendum,0.004
jackcapron,0.007
ohbrokenbritain,0.028
hero,0.01
splinter,0.011
brainwashed,0.005
lgbt,0.014
china,0.011
cult,0.011
affiliated,0.014
shriek,0.005
mickzippy,0.005
realclimatescience,0.001
cyclical,0.011
kids,0.031
k,0.011
davidisky,0.002
reports,0.014
transfixed,0.008
military,0.012
bbcone,0.008
cancellation,0.007
criticism,0.008
golden,0.013
divide,0.009
criticise,0.002
loudoun,0.009
norse,0.006
replace,0.007
foodbanks,0.009
classicfail,0.006
unis,0.003
unit,0.001
mote,0.007
dna,0.007
spoke,0.003
aidan_celtic,0.007
music,0.012
telegraph,0.026
passport,0.018
e2,0.014
pstani,0.01
holy,0.012
relax,0.014
successful,0.001
brings,0.004
0aqfxwm,0.002
codalmighty,0.007
90,0.009
93,0.009
hold,0.013
sarahhemyukip,0.008
britfirst,0.006
morally,0.012
locked,0.006
pursue,0.012
famed,0.0
plunged,0.03
rkzins_8hfo,0.014
revenues,0.008
example,0.016
richardhilton1,0.002
grumpydenier,0.004
sinking,0.004
household,0.006
dragons,0.013
currency,0.002
bbcnew,0.008
want,0.034
absolute,0.012
hoc,0.008
worldview,0.01
hehehehehe,0.004
complaining,0.004
travel,0.011
damage,0.008
antiracismday,0.011
machine,0.006
preferable,0.004
salmond,0.01
swine,0.01
renounced,0.01
jamesvondoom,0.007
