Term,Value
strawa,0.005
communitiesuk,0.011
hordes,0.031
leejasper,0.004
beachthistle,0.009
holyrood,0.009
four,0.008
hanging,0.01
diisgrace,0.006
localized,0.013
marching,0.011
dunleavy138,0.009
ukelections2015,0.007
augustine,0.011
ecominimalnick,0.016
stevesurrey1,0.004
cole_davesc66,0.0
lord,0.009
protestants,0.004
bile,0.009
pigment,0.008
forties,0.006
bringing,0.01
enddate,0.001
scholar,0.01
wooden,0.004
clientele,0.001
commenter,0.027
patrickwintour,0.001
smethwick,0.003
chalupatime,0.016
katiecelf,0.008
hague,0.008
zzzzzz,0.006
charter,0.009
bill,0.009
specially,0.006
bbqt,0.036
bacon,0.011
second,0.011
autonomous_mind,0.006
feck,0.009
bbcqt,0.021
brexit,0.025
jonteinspain,0.01
casumptious,0.01
skynewsbreak,0.002
sheenmate,0.003
chieftans,0.014
fossil,0.003
scottishlabour,0.019
scottishreferendum,0.001
jackcapron,0.005
ohbrokenbritain,0.028
hero,0.011
splinter,0.011
brainwashed,0.006
lgbt,0.012
china,0.013
cult,0.011
affiliated,0.014
shriek,0.005
mickzippy,0.009
realclimatescience,0.003
cyclical,0.01
kids,0.024
kaltesonne,0.002
k,0.012
davidisky,0.004
reports,0.013
transfixed,0.008
military,0.009
bbcone,0.006
cancellation,0.004
criticism,0.006
golden,0.013
divide,0.007
criticise,0.001
loudoun,0.007
norse,0.009
replace,0.006
foodbanks,0.007
classicfail,0.005
unis,0.003
unit,0.001
hoping,0.008
dna,0.007
spoke,0.001
aidan_celtic,0.007
music,0.014
telegraph,0.028
passport,0.017
e2,0.014
pstani,0.009
holy,0.046
relax,0.016
successful,0.002
brings,0.003
0aqfxwm,0.002
codalmighty,0.007
90,0.007
93,0.009
hold,0.014
sarahhemyukip,0.007
britfirst,0.005
morally,0.008
locked,0.009
pursue,0.008
plunged,0.027
rkzins_8hfo,0.011
revenues,0.008
example,0.014
richardhilton1,0.002
grumpydenier,0.004
sinking,0.006
household,0.008
dragons,0.014
bbcnew,0.01
want,0.029
absolute,0.012
lobbycomm,0.001
hoc,0.01
worldview,0.009
hehehehehe,0.006
complaining,0.006
travel,0.007
damage,0.013
antiracismday,0.013
machine,0.002
preferable,0.003
salmond,0.007
swine,0.012
renounced,0.013
jamesvondoom,0.011
outlawed,0.009
shores,0.013
wrong,0.016
junkscience,0.006
gsdlady2,0.013
shocker38,0.009
types,0.011
ukipscum,0.009
_deanwilson94,0.008
eyers,0.008
occasions,0.003
paullewismoney,0.012
wins,0.016
fictional,0.002
keeps,0.008
p4ljta,0.004
democratic,0.01
wing,0.011
wind,0.008
senators,0.011
angelahaggerty,0.006
welcomed,0.016
govern,0.006
chriscox69,0.006
continentals,0.003
luisbaram,0.003
jackbrosnan_,0.004
eddieizzard,0.012
luke_e_boy,0.007
fit,0.009
screaming,0.006
10153212_233154013546003_3162180114676654568_n,0.005
ogbtssk,0.001
deeneking,0.004
wales,0.026
hidden,0.002
virtually,0.008
lukebozier,0.001
schools,0.014
silver,0.01
xfactor2014,0.007
represents,0.005
diarmidm,0.008
queues,0.004
barton,0.008
arron,0.006
crops,0.005
addicted,0.0
volcano,0.007
ronkabet,0.011
financial,0.012
snakes,0.011
knockout,0.011
allah,0.011
turnip,0.001
fortnight,0.008
berkshireip,0.001
2day,0.006
cathedral,0.007
whit,0.006
ring,0.006
whip,0.002
rt,0.017
rw,0.007
23c8my7,0.007
rs,0.005
markbtuk,0.001
richardlion2,0.003
re,0.038
encourage,0.009
adapt,0.005
27115043,0.006
dogwhistle,0.007
foundation,0.005
hillaryclinton,0.008
sellout,0.006
paullarkin74,0.005
threatened,0.006
medieval_things,0.001
farageget,0.004
rspca,0.01
allison00812810,0.001
7ekuqhw7b,0.012
redhair,0.007
ate,0.008
ndls61,0.01
ups,0.004
1970s,0.003
repealed,0.007
rabid,0.003
landlords,0.01
