Term,Value
strawa,0.006
communitiesuk,0.015
hordes,0.036
leejasper,0.004
beachthistle,0.008
holyrood,0.008
four,0.007
hanging,0.011
diisgrace,0.008
localized,0.013
marching,0.012
increase,0.008
ukelections2015,0.006
augustine,0.01
ecominimalnick,0.015
stevesurrey1,0.007
cole_davesc66,0.001
lord,0.011
sinking,0.005
regional,0.002
trojan,0.009
pigment,0.01
forties,0.008
bringing,0.009
enddate,0.004
scholar,0.01
wooden,0.005
clientele,0.001
commenter,0.028
patrickwintour,0.002
smethwick,0.003
chalupatime,0.014
katiecelf,0.006
hague,0.004
zzzzzz,0.006
charter,0.006
bill,0.011
specially,0.008
bbqt,0.026
bacon,0.011
second,0.012
autonomous_mind,0.009
feck,0.005
bbcqt,0.015
brexit,0.031
jonteinspain,0.007
casumptious,0.012
skynewsbreak,0.001
sheenmate,0.002
chieftans,0.017
fossil,0.003
scottishlabour,0.019
scottishreferendum,0.006
jackcapron,0.008
ohbrokenbritain,0.027
hero,0.009
dunleavy138,0.01
splinter,0.008
brainwashed,0.008
lgbt,0.015
china,0.011
cult,0.01
affiliated,0.017
shriek,0.009
mickzippy,0.006
realclimatescience,0.002
cyclical,0.01
kids,0.028
kaltesonne,0.0
k,0.012
davidisky,0.002
reports,0.015
transfixed,0.011
military,0.011
bbcone,0.006
cancellation,0.005
criticism,0.005
golden,0.011
divide,0.009
criticise,0.002
loudoun,0.007
norse,0.006
replace,0.005
foodbanks,0.009
classicfail,0.007
unis,0.004
mote,0.006
dna,0.01
spoke,0.001
aidan_celtic,0.006
music,0.01
telegraph,0.027
passport,0.015
e2,0.008
owen,0.005
holy,0.02
relax,0.015
successful,0.003
brings,0.006
0aqfxwm,0.001
99,0.007
90,0.008
93,0.01
hold,0.015
sarahhemyukip,0.007
britfirst,0.005
morally,0.008
locked,0.011
pursue,0.008
famed,0.002
plunged,0.033
rkzins_8hfo,0.017
revenues,0.01
example,0.013
richardhilton1,0.002
grumpydenier,0.003
protestants,0.005
household,0.007
dragons,0.013
currency,0.001
bbcnew,0.011
want,0.039
absolute,0.008
lobbycomm,0.002
hoc,0.012
worldview,0.008
hehehehehe,0.006
complaining,0.009
travel,0.005
damage,0.011
antiracismday,0.013
machine,0.005
preferable,0.005
salmond,0.006
bbcdouglasf,0.007
statement_on_paris_shooting,0.013
jamesvondoom,0.009
outlawed,0.008
shores,0.013
wrong,0.017
junkscience,0.005
gsdlady2,0.01
shocker38,0.006
types,0.01
ukipscum,0.005
_deanwilson94,0.007
eyers,0.006
occasions,0.006
paullewismoney,0.012
wins,0.015
fictional,0.003
keeps,0.008
p4ljta,0.003
democratic,0.01
wing,0.011
wind,0.009
senators,0.009
angelahaggerty,0.004
welcomed,0.015
confederate,0.008
chriscox69,0.009
continentals,0.003
luisbaram,0.005
jackbrosnan_,0.004
eddieizzard,0.014
luke_e_boy,0.009
fit,0.007
screaming,0.007
10153212_233154013546003_3162180114676654568_n,0.006
discourse,0.003
deeneking,0.005
wales,0.024
hidden,0.006
virtually,0.008
lukebozier,0.001
schools,0.016
silver,0.011
xfactor2014,0.006
represents,0.006
diarmidm,0.01
queues,0.005
barton,0.007
arron,0.008
crops,0.005
addicted,0.001
volcano,0.007
ronkabet,0.01
financial,0.011
snakes,0.01
knockout,0.014
allah,0.011
turnip,0.001
fortnight,0.006
jimtduffy,0.003
2day,0.008
cathedral,0.007
whit,0.009
ring,0.007
whip,0.003
rt,0.02
trending,0.006
23c8my7,0.008
rs,0.004
markbtuk,0.003
richardlion2,0.002
re,0.042
encourage,0.009
adapt,0.004
27115043,0.008
dogwhistle,0.008
foundation,0.007
hillaryclinton,0.007
sellout,0.007
paullarkin74,0.007
threatened,0.008
medieval_things,0.004
farageget,0.007
rspca,0.011
allison00812810,0.002
7ekuqhw7b,0.013
redhair,0.01
ate,0.004
ndls61,0.007
heading,0.004
1970s,0.001
repealed,0.01
rabid,0.002
landlords,0.013
peterthomas410,0.013
nigel,0.028
steroids,0.014
reintroduced,0.007
wasn,0.012
offerings,0.005
remotely,0.004
sutherland,0.007
jamesmcleary,0.007
cmidgley1988,0.008
blazespage,0.007
xii,0.0
tired,0.008
needed,0.014
boston_rabbit,0.003
xit,0.004
_lilykins,0.011
recent,0.016
bitter,0.008
steven_woolfe,0.02
listen,0.008
danish,0.011
alecoscino,0.01
collapse,0.002
kno,0.006
hell_yes,0.003
wisdom,0.006
chairwoman,0.007
channel4,0.005
darkies,0.004
positively,0.007
195dal,0.011
trek,0.003
peril,0.005
showed,0.017
coward,0.013
tree,0.008
10x,0.001
dtfxzpu,0.005
nations,0.037
project,0.013
endure,0.003
boudica,0.055
charted,0.006
feeling,0.008
1zafmow,0.009
redesigned,0.001
esto,0.001
1fxcbdm,0.008
concrete,0.003
paramedics,0.002
responsible,0.01
causing,0.01
absorbed,0.006
ukipfail,0.003
pander,0.0
witney,0.01
shall,0.009
diminishing,0.005
swiss,0.012
mouth,0.007
letter,0.007
entry,0.006
majo,0.007
episode,0.004
2emuouszi,0.011
fajnyjames,0.007
camp,0.012
twickenham,0.013
independents,0.002
flagellants,0.003
lpg,0.013
camb,0.001
came,0.015
saying,0.014
plagues,0.002
sexist,0.005
morningstaronline,0.014
darmz7,0.005
sexism,0.004
callumringer_,0.009
tempted,0.007
clock,0.003
lessons,0.017
busy,0.007
scmpsocialnewsfeed,0.009
ment,0.005
cousins,0.008
warmongering,0.014
safadreamer,0.0
rich,0.005
milton,0.001
1qto55c,0.011
kraljski,0.004
lmao,0.005
mrdatch,0.021
lurches,0.016
greens,0.025
nicely,0.007
pigtowngrump,0.003
paedophiles,0.007
patch,0.008
debatingfools,0.013
cull,0.009
traverse,0.0
disaster,0.008
fair,0.015
branding,0.008
result,0.016
fail,0.018
syriapakistanindiamalaysiairaqiran,0.011
resigned,0.008
best,0.014
markfrance62,0.018
patronsaintofca,0.007
campaigners,0.009
scotlibdems,0.008
lots,0.006
wikipedia,0.013
1pqswgm,0.008
romanscharlemagne,0.006
ira,0.007
foi_in_ukip,0.007
migrantnation,0.006
glasgow,0.008
preserve,0.012
men,0.013
parallels,0.009
nationwide,0.007
nature,0.011
rolled,0.007
mei,0.002
jack0byte,0.004
ian_fraser,0.006
wtf,0.018
roller,0.011
pity,0.004
outcome,0.007
sacrificing,0.017
fallacious,0.013
drmoragkerr,0.007
strange,0.009
demanded,0.011
planned,0.005
normandy,0.009
logic,0.009
wipeout,0.006
argue,0.008
asked,0.007
eradicate,0.007
calibre,0.01
telbo5000,0.01
basque,0.016
blonde,0.009
raith,0.007
shouting,0.011
union,0.021
fri,0.009
michaelpdeacon,0.006
frm,0.007
advert,0.008
ckuka,0.004
much,0.023
privilege,0.006
deportations,0.006
socialflow_twitter,0.003
life,0.017
spit,0.01
eastern,0.008
worker,0.008
places,0.001
sycophants,0.002
southerners,0.007
child,0.009
25s,0.007
worked,0.007
doth,0.009
cunt,0.009
diverted,0.008
isabeloakeshott,0.005
bcalderwood23,0.007
1jar3,0.015
viii,0.002
athanaseus,0.016
flooding,0.005
ladyreynolds34,0.011
ridiculously,0.004
surprises,0.003
nuttalls,0.011
anticipating,0.011
campaigning,0.008
trusted,0.003
things,0.014
rebellion,0.008
split,0.006
babies,0.01
paedo,0.007
european,0.017
plonker,0.005
fairly,0.007
boiled,0.025
louenglefield,0.003
pitchforks,0.003
jaimehta,0.0
lydlqv,0.007
reissdjo,0.003
tune,0.019
fabricant,0.004
matters,0.007
eddiesurfs,0.014
academia,0.002
demindblower,0.003
echoes,0.001
petewishart,0.008
