Term,Value
strawa,0.003
communitiesuk,0.011
hordes,0.036
leejasper,0.005
beachthistle,0.008
holyrood,0.01
four,0.008
hanging,0.012
diisgrace,0.005
localized,0.015
marching,0.013
dunleavy138,0.008
ukelections2015,0.007
augustine,0.012
ecominimalnick,0.017
stevesurrey1,0.003
cole_davesc66,0.001
lord,0.008
protestants,0.004
regional,0.002
bile,0.008
pigment,0.011
forties,0.007
bringing,0.012
enddate,0.002
scholar,0.009
wooden,0.004
clientele,0.0
commenter,0.031
patrickwintour,0.001
smethwick,0.006
chalupatime,0.015
katiecelf,0.007
hague,0.007
zzzzzz,0.004
charter,0.008
bill,0.011
specially,0.005
bbqt,0.029
bacon,0.011
second,0.008
autonomous_mind,0.011
feck,0.007
bbcqt,0.015
brexit,0.026
jonteinspain,0.012
casumptious,0.013
skynewsbreak,0.004
sheenmate,0.003
chieftans,0.013
fossil,0.004
scottishlabour,0.017
jackcapron,0.008
ohbrokenbritain,0.034
hero,0.012
splinter,0.008
brainwashed,0.007
lgbt,0.011
china,0.014
cult,0.007
affiliated,0.011
shriek,0.006
mickzippy,0.007
realclimatescience,0.002
cyclical,0.009
kids,0.024
kaltesonne,0.001
k,0.01
davidisky,0.003
reports,0.013
transfixed,0.01
military,0.014
bbcone,0.009
cancellation,0.004
criticism,0.009
golden,0.008
divide,0.008
criticise,0.003
loudoun,0.007
norse,0.006
replace,0.009
foodbanks,0.006
classicfail,0.007
unis,0.004
unit,0.001
hoping,0.005
dna,0.005
spoke,0.002
aidan_celtic,0.005
music,0.011
telegraph,0.028
passport,0.019
e2,0.016
owen,0.005
holy,0.042
relax,0.015
successful,0.002
brings,0.003
0aqfxwm,0.002
codalmighty,0.008
90,0.009
93,0.01
hold,0.012
sarahhemyukip,0.008
morally,0.012
locked,0.009
pursue,0.011
famed,0.001
plunged,0.025
rkzins_8hfo,0.017
revenues,0.006
example,0.011
richardhilton1,0.001
grumpydenier,0.004
sinking,0.003
household,0.007
dragons,0.013
currency,0.001
bbcnew,0.012
want,0.031
absolute,0.014
poverty,0.008
hoc,0.011
worldview,0.01
hehehehehe,0.004
complaining,0.008
travel,0.01
damage,0.01
antiracismday,0.012
machine,0.004
preferable,0.005
salmond,0.008
swine,0.01
renounced,0.012
jamesvondoom,0.007
outlawed,0.01
shores,0.011
wrong,0.017
junkscience,0.005
gsdlady2,0.012
shocker38,0.006
types,0.011
typer,0.008
_deanwilson94,0.008
eyers,0.01
occasions,0.003
paullewismoney,0.013
wins,0.013
fictional,0.003
keeps,0.005
p4ljta,0.004
democratic,0.01
wing,0.011
wind,0.013
senators,0.011
angelahaggerty,0.007
welcomed,0.014
confederate,0.008
chriscox69,0.009
continentals,0.005
luisbaram,0.003
jackbrosnan_,0.006
eddieizzard,0.016
luke_e_boy,0.006
fit,0.008
screaming,0.008
10153212_233154013546003_3162180114676654568_n,0.004
ogbtssk,0.002
deeneking,0.002
wales,0.021
hidden,0.004
virtually,0.008
lukebozier,0.002
schools,0.017
silver,0.011
xfactor2014,0.006
represents,0.01
diarmidm,0.008
queues,0.002
barton,0.008
arron,0.001
crops,0.004
eschew,0.002
addicted,0.001
volcano,0.009
ronkabet,0.008
financial,0.011
snakes,0.012
knockout,0.012
allah,0.008
turnip,0.002
fortnight,0.008
berkshireip,0.002
2day,0.005
cathedral,0.008
whit,0.007
ring,0.009
whip,0.001
rt,0.019
rw,0.006
23c8my7,0.007
rs,0.004
markbtuk,0.006
richardlion2,0.002
re,0.046
encourage,0.012
adapt,0.006
27115043,0.009
dogwhistle,0.004
foundation,0.01
hillaryclinton,0.007
sellout,0.006
paullarkin74,0.009
threatened,0.009
medieval_things,0.002
farageget,0.006
rspca,0.008
7ekuqhw7b,0.012
redhair,0.008
ate,0.008
ndls61,0.006
heading,0.002
1970s,0.001
repealed,0.01
rabid,0.005
landlords,0.01
peterthomas410,0.012
nigel,0.036
steroids,0.014
reintroduced,0.008
wasn,0.012
remotely,0.003
sutherland,0.005
jamesmcleary,0.009
cmidgley1988,0.005
blazespage,0.004
xii,0.002
tired,0.007
needed,0.018
boston_rabbit,0.004
xit,0.004
_lilykins,0.01
recent,0.015
bitter,0.005
steven_woolfe,0.01
listen,0.008
danish,0.009
alecoscino,0.01
collapse,0.001
kno,0.005
hell_yes,0.005
wisdom,0.007
chairwoman,0.003
channel4,0.003
darkies,0.004
positively,0.009
195dal,0.012
trek,0.007
peril,0.003
showed,0.015
coward,0.013
tree,0.008
10x,0.001
dtfxzpu,0.008
nations,0.025
project,0.017
endure,0.007
boudica,0.084
charted,0.004
feeling,0.006
1zafmow,0.012
redesigned,0.002
esto,0.0
1fxcbdm,0.009
concrete,0.001
paramedics,0.003
responsible,0.008
causing,0.014
absorbed,0.005
ukipfail,0.005
pander,0.001
witney,0.013
shall,0.012
diminishing,0.005
swiss,0.013
mouth,0.008
letter,0.009
entry,0.003
majo,0.008
episode,0.008
2emuouszi,0.009
fajnyjames,0.011
camp,0.011
twickenham,0.012
independents,0.001
flagellants,0.002
lpg,0.012
camb,0.0
came,0.012
saying,0.011
fuckers,0.001
plagues,0.003
sexist,0.002
morningstaronline,0.017
darmz7,0.006
sexism,0.002
callumringer_,0.008
tempted,0.009
clock,0.003
lessons,0.017
busy,0.011
sandwellleader,0.01
scmpsocialnewsfeed,0.006
ment,0.005
cousins,0.007
warmongering,0.014
safadreamer,0.003
rich,0.007
milton,0.002
1qto55c,0.008
kraljski,0.007
lmao,0.007
mrdatch,0.029
lurches,0.011
greens,0.027
nicely,0.006
pigtowngrump,0.003
paedophiles,0.011
patch,0.008
debatingfools,0.012
cull,0.012
traverse,0.001
disaster,0.008
fair,0.015
branding,0.008
result,0.014
fail,0.019
syriapakistanindiamalaysiairaqiran,0.013
resigned,0.006
best,0.018
markfrance62,0.013
patronsaintofca,0.009
campaigners,0.012
scotlibdems,0.007
lots,0.008
wikipedia,0.013
r,0.018
1pqswgm,0.006
romanscharlemagne,0.007
ira,0.007
drealmie,0.012
migrantnation,0.006
glasgow,0.009
preserve,0.014
men,0.012
parallels,0.009
nationwide,0.009
nature,0.012
rolled,0.005
mei,0.001
jack0byte,0.006
ian_fraser,0.006
extent,0.008
roller,0.009
pity,0.006
outcome,0.008
sacrificing,0.014
fallacious,0.012
drmoragkerr,0.005
demanded,0.015
planned,0.009
normandy,0.007
logic,0.015
wipeout,0.006
argue,0.007
asked,0.007
eradicate,0.005
calibre,0.007
telbo5000,0.011
basque,0.009
blonde,0.009
raith,0.005
source,0.01
union,0.024
fri,0.006
michaelpdeacon,0.004
frm,0.007
advert,0.007
ckuka,0.007
much,0.022
privilege,0.006
deportations,0.009
socialflow_twitter,0.0
life,0.017
spit,0.01
eastern,0.01
worker,0.009
places,0.002
sycophants,0.002
culling,0.012
child,0.008
25s,0.008
worked,0.009
doth,0.012
cunt,0.006
diverted,0.007
isabeloakeshott,0.008
bcalderwood23,0.007
1jar3,0.009
viii,0.002
athanaseus,0.017
flooding,0.005
ladyreynolds34,0.007
ridiculously,0.002
surprises,0.002
nuttalls,0.01
anticipating,0.009
campaigning,0.005
trusted,0.003
things,0.016
rebellion,0.004
split,0.009
babies,0.008
paedo,0.009
european,0.022
plonker,0.005
fairly,0.008
louisemensch,0.012
louenglefield,0.005
pitchforks,0.002
purpleplotters,0.001
jaimehta,0.001
lydlqv,0.005
reissdjo,0.006
tune,0.014
fabricant,0.007
1rlzdre,0.012
eddiesurfs,0.017
academia,0.004
demindblower,0.0
echoes,0.001
petewishart,0.008
opinions,0.002
its2014,0.002
terrorist,0.007
cumbria,0.009
birmingham,0.013
flaggelant,0.003
gretna,0.008
sandracub,0.009
ham,0.01
holyromanempire,0.006
bnp,0.026
hay,0.011
innocent,0.013
prison,0.002
east,0.029
espoused,0.009
hav,0.006
ukipcastlepoint,0.014
groat,0.0
possible,0.006
possibly,0.01
lachiemor1,0.004
indicative,0.008
mrdavidwhitley,0.007
birth,0.01
shadow,0.013
hamas,0.002
desire,0.014
brought,0.0
kingskroinkie,0.013
sliiting,0.01
remind,0.007
steps,0.01
andrewoathy,0.001
ideaa,0.001
bonkers,0.001
right,0.023
old,0.013
crowd,0.011
people,0.03
czech,0.013
uuponline,0.009
ooooo,0.004
willdefens,0.002
labourcelts,0.016
countytimes,0.005
serialsockthief,0.007
creep,0.001
bringbackhanging,0.01
attendees,0.009
fox,0.025
individuals,0.002
periphery,0.006
mabionglyndwr,0.006
varicose,0.001
nwbrux,0.008
templarinfidel,0.004
lefty,0.016
hmtreasury,0.018
oliverjamesuk,0.002
alexandra,0.005
losing,0.015
toryshorty,0.007
exploitiation,0.009
bigpoppatotoro,0.007
benches,0.003
citizens,0.007
o,0.007
despair,0.005
stoked,0.004
ukipdaily,0.012
slightly,0.006
bath,0.004
consulting,0.005
sod,0.015
1531879,0.015
sol,0.009
son,0.015
presenters,0.003
breadandcircuses,0.003
sov,0.008
blueliberal1,0.014
carlachamorros,0.001
poss,0.003
foothold,0.005
support,0.053
constantly,0.001
raped,0.015
joseph,0.011
wordpress,0.014
jeremylefroymp,0.017
thingsscotlandhas,0.008
celtic_scotland,0.005
_tomflan1888,0.009
journo,0.016
offer,0.013
jakearmistead,0.003
davidsigsworth,0.001
simon_ukip,0.009
congratulations,0.02
dontvotescumshovethevoteupukipsbum,0.006
michaelrosenblog,0.008
medway,0.001
inside,0.013
paulturner2012,0.012
vanguard,0.008
rerum,0.003
smashed,0.018
stopsharia,0.013
passenger,0.008
later,0.021
liberal,0.007
proven,0.009
exist,0.01
marxists,0.008
marty_caine,0.014
flood,0.003
republic,0.008
jseymourukip,0.001
roll,0.008
ramadi,0.011
intend,0.01
geezer,0.007
transported,0.003
muslims,0.02
smelling,0.01
persecution,0.002
jimwaterson,0.007
gillian_mair80,0.007
anthony_g_ukip,0.001
mixtymuxty,0.006
99,0.005
mrjamesob,0.006
beamed,0.009
1156588,0.011
time,0.024
push,0.01
characterising,0.014
chain,0.01
whoever,0.005
eunats,0.006
disrepute,0.006
buddys,0.008
mcghee,0.008
chair,0.007
loons,0.004
quartered,0.003
pratap,0.008
reverting,0.003
vlad,0.005
obssessed,0.008
atavistic,0.002
trog,0.014
choice,0.015
fullest,0.012
exact,0.01
minute,0.01
rlemkin,0.007
tear,0.006
leave,0.034
settle,0.01
subway,0.01
team,0.01
loads,0.005
jamessreality,0.011
globalwarmingisamyth,0.004
prevent,0.014
hindered,0.004
marikanotions,0.011
prediction,0.014
anassarwar,0.008
chopping,0.01
shirts,0.002
5509085,0.009
saoralba,0.006
elton,0.006
deafitit,0.009
celebrated,0.012
current,0.012
looking,0.005
ianssmart,0.015
freaks,0.004
boost,0.01
honour,0.013
funeral,0.007
walsallinfidel,0.008
understanding,0.003
contemplate,0.003
address,0.01
alone,0.007
along,0.014
redemption,0.002
trumpton_ukip,0.03
queue,0.009
haitch7,0.008
mahmood,0.013
funder,0.0
jameeyy,0.005
studies,0.001
reclaim,0.014
prettyh,0.009
demonisation,0.006
somerandomhash,0.003
love,0.018
bloods,0.007
canio,0.009
prefer,0.016
logical,0.004
bloody,0.022
ipp,0.01
fake,0.036
neildance,0.005
forefront,0.009
opposes,0.01
sturdyalex,0.001
working,0.025
positive,0.011
angry,0.013
l06jsl,0.002
druids,0.013
boycotthalal,0.01
opposed,0.01
clydessb,0.007
georgegalloway,0.027
loving,0.004
introducing,0.012
scovers123,0.006
1hi30x2,0.011
leeches,0.003
assimilation,0.003
odious,0.005
fastestfredy,0.013
ukip_rbwm,0.004
everywhere,0.01
eastchesterton,0.005
indiegogo,0.008
paxtonnorth,0.009
involve,0.009
scholey,0.011
trev_forrester,0.017
wanks,0.009
wingers,0.002
moansar,0.011
values,0.015
believed,0.012
1dq66zx,0.004
ollyneville,0.005
bertrandlapraye,0.004
twittersilence,0.007
vauxhall,0.007
guyfawk,0.003
admires,0.008
allowed,0.012
litre,0.003
paulmasonnews,0.002
divided,0.011
kvmcclean,0.003
chaucer,0.002
34604358,0.016
edinburgh,0.01
spot,0.001
yeeeeesss,0.009
thanetwatch,0.002
primordial,0.002
outthink,0.027
barbaricinhumanedisgusting,0.01
naomi_1,0.005
date,0.011
wikileaks,0.012
laboureoin,0.007
spouted,0.001
data,0.007
brainless,0.004
duncanbarkes,0.009
411478,0.006
natural,0.005
conscious,0.003
ss,0.006
sp,0.005
st,0.023
kittycatboyd,0.014
1sy10nm,0.013
sa,0.015
se,0.009
sd,0.003
webpage,0.015
pugwash1000,0.011
djmumin,0.002
unacceptable,0.002
years,0.031
course,0.016
leannewood,0.015
mebyonkernow,0.005
teamleanne,0.003
tendency,0.011
strategyjhp,0.007
theecologist,0.008
bodunfors,0.009
181lwff,0.011
cstross,0.008
councillor,0.01
jimforscotland,0.006
tory,0.033
petition,0.01
oldfirmfacts1,0.007
recipients,0.011
matches,0.008
indigenous,0.025
drilling,0.002
exposingbbc,0.005
twilight,0.006
glinner,0.009
didn,0.017
revert,0.01
alexx_mcarthur,0.007
domac2000,0.014
ukipthey,0.007
bowling,0.009
veins,0.007
zeropregi,0.003
quarter,0.008
square,0.002
beloved,0.008
patrickoflynn,0.006
christia_allard,0.005
entering,0.014
regionally,0.016
lesson,0.004
troll,0.008
joker,0.004
canvas,0.005
container,0.009
805881485400174593,0.001
coastguard_sos,0.004
shaun_dunlop,0.008
abide,0.003
seriously,0.013
investigation,0.007
internet,0.005
suggesting,0.008
cultor,0.009
curbs,0.012
million,0.025
incentives,0.009
possibility,0.009
reshuffle,0.006
22one,0.014
besides,0.007
bumpy,0.0
quits,0.009
training,0.003
themuslimissue,0.003
girfuy,0.006
massive,0.012
u58pumlkgjm,0.009
henry,0.005
saving,0.013
spoken,0.007
one,0.034
andymuirhd,0.01
rickyjames94,0.011
p262zd,0.003
spanish,0.029
vote,0.033
open,0.011
flatearthers,0.003
city,0.029
uks,0.011
jackbuckby,0.008
juliusmandrake,0.008
2,0.032
ibtimes,0.01
ukipscum,0.007
bits,0.002
vapours,0.005
timeforukip,0.009
psychopaths,0.002
proving,0.0
ridiculous,0.012
fooled,0.008
representing,0.001
markbarry67,0.005
chump,0.006
eurosceptic,0.007
siding,0.003
future,0.011
alanroden,0.01
sophie,0.002
russia,0.007
prospect,0.005
schrodingers,0.008
addressing,0.005
jagtron1,0.015
sam,0.011
turned,0.01
argument,0.016
sad,0.014
woah,0.003
say,0.03
buried,0.002
allen,0.011
saw,0.015
sat,0.004
charlemagnevfarage,0.006
warriors,0.001
downwards,0.004
aside,0.015
note,0.015
intends,0.004
take,0.024
politcal,0.001
atos,0.011
destroy,0.006
concern,0.008
relaxed,0.003
butterfly,0.008
ironically,0.015
axel_yachef,0.001
opposite,0.01
buffer,0.016
knew,0.012
autocorrectfailure,0.006
faragevclegg,0.004
drive,0.006
federal,0.002
butchered,0.009
atlantic,0.015
review,0.023
laws,0.009
sansian1,0.006
walking,0.004
opportunist,0.012
hustings,0.011
doshtosh,0.011
mike_guillaume,0.005
ukipster,0.002
aggressive,0.011
pperrin,0.011
imagined,0.003
line,0.014
slow,0.01
romanian,0.007
nutshell,0.004
tears,0.001
going,0.017
hockey,0.002
90percenters,0.001
outrage,0.006
agesespecially,0.0
caroline,0.007
ukipleadership,0.003
whyimvotingukip,0.003
condemning,0.009
illusive,0.004
simplistic,0.007
charlotteahenry,0.004
inuit,0.008
agesukip,0.001
clans,0.008
michaelbrailsfo,0.004
prime,0.011
ahmad,0.007
worried,0.01
roger,0.011
stuartmills15,0.004
bombs,0.008
homeopathy,0.004
vision,0.01
suffolkcoast15,0.014
anyways,0.005
sadmaninagame,0.005
cmackinlay,0.009
representatives,0.005
dismemberment,0.004
3m2yd,0.001
799655539286360064,0.005
halsall,0.002
599bt,0.008
presage,0.008
svoboda,0.011
panache,0.003
jobs,0.007
1lc6zks,0.003
screen,0.004
concentrate,0.001
40bc,0.015
mans,0.007
manx,0.006
many,0.036
jokers,0.001
cornflake,0.004
matheson,0.005
millionaire,0.01
s,0.036
sacked,0.009
teenie6619tina,0.011
notimpresssed,0.008
themockneyrebel,0.012
expression,0.008
itonly,0.005
jillychap,0.006
climatechange,0.003
homosexuality,0.011
anti,0.016
3000,0.017
comeback,0.004
khdbp4g,0.007
extinct,0.004
narcissistic,0.008
caring,0.017
leftfootforward,0.001
peterhwilson,0.005
stretch,0.002
west,0.032
locally,0.008
airlines,0.005
harology,0.015
breath,0.006
onlinemagazin,0.009
diatribe,0.008
differently,0.0
wants,0.018
relations,0.004
bangorqt,0.002
591236299555790848,0.007
