Term,Value
suicidal,0.002
hordes,0.002
doubts,0.005
crisisgrexit,0.001
skynews,0.005
holyrood,0.002
chaos,0.002
asian,0.002
hanging,0.005
john_holtke,0.028
oldest,0.001
saved,0.004
forget,0.002
votes,0.004
janimine,0.001
poorest,0.004
inlike,0.001
voted,0.005
whatsoever,0.006
bethrigby,0.005
sorry,0.005
765106024957214720,0.005
regrets,0.005
sinking,0.002
void,0.002
rise,0.002
jacob,0.005
bringing,0.005
believed,0.002
school,0.002
supports,0.017
solution,0.005
296,0.002
unifying,0.002
heading,0.004
kevinpbreslin,0.001
voteleave,0.006
744109418904584192,0.002
leaders,0.002
warns,0.002
withorpe,0.005
271,0.002
second,0.001
street,0.003
chris_meloni,0.008
bbcqt,0.005
even,0.004
brexit,0.011
erexit,0.001
326577,0.002
incompatible,0.002
1vnxyl0,0.001
victoriapeckham,0.001
nyt,0.002
new,0.004
net,0.001
ever,0.002
mogg,0.003
told,0.005
centric,0.006
meb,0.003
men,0.021
reported,0.002
whatthehellareyoutalkingabout,0.002
path,0.001
olsson,0.022
vikings,0.002
k,0.005
changed,0.001
military,0.001
heatherwheeler,0.001
punishment,0.006
shithappens,0.019
golden,0.002
divide,0.006
campaign,0.002
brought,0.005
pdsutherlandun,0.002
opportunities,0.002
nolahoubear,0.002
total,0.004
forums,0.002
spoke,0.002
theordinaryman2,0.002
army,0.001
century,0.003
reemergence,0.002
kneepads,0.001
call,0.001
telegraph,0.005
spike,0.006
rationalism,0.004
tell,0.005
1000,0.001
dumped,0.003
supporters,0.002
successful,0.001
brings,0.005
wars,0.002
adrianople,0.002
warn,0.001
defeated,0.004
teaching,0.002
must,0.004
word,0.001
room,0.005
rights,0.003
plunged,0.001
ere,0.002
era,0.002
transparency,0.001
example,0.001
give,0.006
550,0.003
dragons,0.001
want,0.02
christianvoice,0.002
times,0.005
oppressing,0.001
end,0.006
thing,0.006
egyptian,0.002
trsresearch,0.001
machine,0.005
s030544031300023x,0.001
stupidity,0.005
neveragain,0.007
interview,0.002
place,0.006
ancestor,0.001
michelledewbs,0.001
mess,0.005
assimilated,0.001
earlier,0.001
wrong,0.033
sturdywendy,0.001
lay,0.001
president,0.006
types,0.004
thesun,0.004
attempt,0.002
third,0.002
revolt,0.006
descends,0.002
1lv7wv,0.001
greek,0.002
berlusconi,0.006
sucessor,0.001
bodgit_bendit,0.014
archaeology,0.001
grassrootsout,0.003
foetal,0.004
danhannanmep,0.002
tricked,0.002
london,0.006
keyboard,0.005
meteors,0.001
belonged,0.002
nyti,0.001
globalpulsemag,0.001
notoeu,0.005
writing,0.001
better,0.005
wales,0.004
weeks,0.005
overcome,0.002
eventually,0.001
lambert,0.005
safe,0.002
jenit,0.001
heaven,0.001
sixteen,0.002
bank,0.006
bread,0.002
germanic,0.002
govuk,0.001
swancom74,0.002
hadrains,0.002
victory,0.001
mantheaume,0.005
went,0.001
side,0.002
luck,0.004
suzanneevans1,0.004
financial,0.002
skydata,0.002
davidcameron,0.005
milan,0.002
jouster,0.006
maniacs,0.024
sounds,0.003
richardlander,0.002
rt,0.001
large,0.002
goo,0.002
tried,0.002
revolting,0.005
re,0.005
daniel,0.001
got,0.004
foxbusiness,0.005
gov,0.003
independence,0.003
abbott,0.001
turning,0.005
veto,0.002
rustyrockets,0.002
little,0.014
free,0.005
boosting,0.002
wanted,0.006
r4,0.001
refugee,0.004
days,0.008
ati,0.007
isn,0.001
arrived,0.005
onto,0.005
enjoy,0.004
duplicitous,0.006
appeals,0.003
nigel,0.003
leaveeuofficial,0.001
matteorenzi,0.006
nhs,0.002
wasn,0.004
ditch,0.001
ten,0.002
hitchens,0.001
top,0.01
historian,0.001
bitcoin,0.006
tot,0.005
hist100b1,0.002
needed,0.001
confirming,0.001
ton,0.003
213990,0.003
hollywood,0.001
john,0.001
bitter,0.001
grexit,0.004
calexit,0.004
owensmith_mp,0.001
collapse,0.001
villages,0.013
took,0.004
tabloids,0.005
western,0.001
symptom,0.001
distance,0.001
bloated,0.001
immigrants,0.002
scenes,0.004
nations,0.002
project,0.023
matter,0.01
brexit0rremain,0.004
speaking,0.005
iron,0.011
thewerelizard,0.001
boudica,0.002
feeling,0.001
spoiler,0.002
bridge,0.005
palace,0.002
modern,0.005
mind,0.007
nicolasturgeon,0.004
migrantcrisis,0.001
raw,0.004
lbc,0.002
seen,0.001
telegraphnews,0.004
tells,0.002
forced,0.002
responsible,0.002
1960,0.003
isolated,0.005
merichio,0.001
fitting,0.001
rome,0.001
tintagel,0.001
decadence,0.002
hun,0.002
empireand,0.001
blue,0.001
cymbeline,0.002
pdpgb,0.002
fencing,0.004
regular,0.002
germany,0.006
don,0.003
classicist,0.002
calculated,0.002
m,0.004
treaty,0.002
leaflet,0.002
diabetesuk,0.001
28j0gwc,0.001
definitely,0.001
tech,0.004
kinglouisxvi,0.005
dos,0.001
voting,0.002
came,0.001
saying,0.001
breitbartnews,0.005
inspire,0.005
pope,0.002
rapture,0.001
queen,0.005
radio,0.001
dopey,0.001
andrea,0.005
thirds,0.005
enjoyed,0.001
lessons,0.02
aje4bn,0.001
busy,0.004
countrywhere,0.005
delays,0.002
rich,0.004
pursuing,0.001
folks,0.004
danielalpert,0.005
allardyce,0.007
englishseaside1,0.002
bahrain,0.005
ujgzgp,0.002
10,0.002
de,0.005
stop,0.004
altogether,0.01
rodneymarsh10,0.001
poutine,0.005
dr,0.002
jonesier,0.004
dpca6kuqqn,0.001
earn,0.003
lurches,0.001
a7168761,0.002
countries,0.005
anxiously,0.002
twice,0.002
the_globe,0.001
410,0.001
reviving,0.001
ruins,0.002
secretary,0.004
1fmwlbk,0.002
decides,0.002
disaster,0.006
fascinating,0.002
sturgeon,0.005
depends,0.004
horrendous,0.004
fail,0.001
ttj2tu,0.001
best,0.002
02,0.002
said,0.001
06,0.005
07,0.001
04,0.005
05,0.002
lots,0.004
08,0.005
09,0.004
wikipedia,0.004
stamps,0.013
unable,0.001
olympics,0.001
hopefully,0.002
tolerance,0.004
discipline,0.001
lazy,0.005
never,0.02
terms,0.001
omd,0.004
tehnocrati,0.004
jk_rowling,0.002
ignorance,0.006
ws,0.002
wtf,0.003
news,0.001
debt,0.002
zzypt,0.004
overestimated,0.004
climate,0.005
numpty,0.018
cox,0.004
uncertainty,0.002
pitt,0.002
demanded,0.029
bbcradio4,0.002
colloquium,0.006
logic,0.004
disappears,0.002
healthuever,0.004
presumably,0.005
libdempress,0.004
archaeology_uos,0.002
irresponsible,0.001
2nd,0.001
marmite,0.002
false,0.002
100,0.005
hitler,0.001
utm_campaign,0.004
union,0.004
takecontrol,0.002
referendum,0.001
much,0.003
destabilises,0.002
expected,0.001
topics,0.001
plateau,0.001
life,0.005
families,0.003
5k,0.004
eastern,0.002
glomarresponder,0.002
nexit,0.004
hoist,0.005
child,0.004
worked,0.002
save,0.001
746024042361196544,0.002
presidency,0.005
medievalacademy,0.004
n,0.004
aim,0.002
near,0.002
ain,0.002
suppose,0.001
teachers,0.002
thebhf,0.001
leaves,0.002
mistake,0.002
played,0.002
ditching,0.003
expat,0.002
mansplains,0.002
experts,0.004
il,0.005
march,0.002
britscanbedumbtoo,0.002
ie,0.006
id,0.014
steve_sedgwick,0.001
grown,0.002
things,0.005
make,0.008
linked,0.003
complex,0.003
split,0.001
colonies,0.005
european,0.004
independent,0.005
welsh,0.001
hand,0.001
fridays,0.004
portal,0.005
recent_news_id,0.002
thoughts,0.005
arab,0.001
kept,0.001
scenario,0.004
homerhickam,0.002
1600,0.002
failing,0.001
brexitenemies,0.002
academia,0.004
mother,0.004
claims,0.005
paradigm,0.002
hotch,0.001
rio2016,0.001
left,0.005
unified,0.001
just,0.011
philmconstruct,0.001
aside,0.007
thanks,0.005
human,0.006
facts,0.005
yes,0.006
yet,0.005
adding,0.002
ibpmdu,0.001
hal,0.002
tronc,0.005
candidate,0.003
brexitvote,0.006
collsped,0.002
belongs,0.004
beloved,0.005
east,0.007
humanity,0.004
theeconomist,0.003
gave,0.011
gove,0.002
breaks,0.002
bbcquestiontime,0.002
possible,0.004
syrianrefugees,0.002
cultural,0.004
govt,0.001
apart,0.002
desire,0.001
50,0.002
steps,0.012
overrated,0.006
night,0.006
ntfem,0.007
uniofyork,0.004
www,0.012
right,0.004
old,0.005
plantagenet,0.005
people,0.004
understand,0.002
successfully,0.002
ironically,0.002
dead,0.005
usher,0.002
election,0.004
escape,0.002
1461057270,0.002
darkages,0.002
rhine,0.002
fascistic,0.001
fox,0.005
stoptheeu,0.002
everything,0.001
cnn,0.002
uglyhonest,0.001
christmas,0.004
2etw8rf,0.002
core,0.002
pls,0.004
fvdemocratie,0.002
post,0.011
byzantium,0.001
jester,0.005
sadiq,0.005
