Term,Value
suicidal,0.002
hordes,0.001
child,0.004
crisisgrexit,0.001
skynews,0.003
holyrood,0.002
asian,0.002
hanging,0.004
john_holtke,0.017
erexit,0.001
saved,0.004
forget,0.001
votes,0.003
poorest,0.006
seriously,0.005
voted,0.007
whatsoever,0.004
bethrigby,0.004
sorry,0.003
765106024957214720,0.004
regrets,0.003
sinking,0.001
void,0.001
rise,0.001
jacob,0.005
bringing,0.006
school,0.002
ref,0.002
solution,0.003
296,0.001
shows,0.001
heading,0.004
kevinpbreslin,0.002
voteleave,0.005
744109418904584192,0.002
leaders,0.001
warns,0.002
withorpe,0.005
271,0.001
second,0.001
street,0.004
chris_meloni,0.004
bbcqt,0.004
even,0.005
brexit,0.024
oldest,0.001
326577,0.001
incompatible,0.001
1vnxyl0,0.002
reasoning,0.002
nyt,0.001
new,0.005
net,0.002
ever,0.002
mogg,0.004
told,0.006
centric,0.006
meb,0.005
never,0.012
reported,0.002
whatthehellareyoutalkingabout,0.002
path,0.002
olsson,0.023
vikings,0.001
k,0.004
changed,0.002
military,0.001
heatherwheeler,0.001
punishment,0.006
shithappens,0.013
golden,0.001
divide,0.007
campaign,0.001
brought,0.005
pdsutherlandun,0.002
opportunities,0.001
nolahoubear,0.001
total,0.005
forums,0.002
spoke,0.001
theordinaryman2,0.002
army,0.002
achieve,0.003
reemergence,0.001
1930s,0.001
call,0.002
telegraph,0.003
spike,0.004
rationalism,0.004
tell,0.003
dumped,0.006
supporters,0.002
successful,0.001
brings,0.005
wars,0.001
adrianople,0.002
warn,0.002
mansplains,0.001
teaching,0.001
must,0.004
word,0.001
room,0.004
rights,0.004
plunged,0.001
ere,0.002
era,0.003
ms,0.001
example,0.002
give,0.004
550,0.001
dragons,0.001
want,0.027
christianvoice,0.002
times,0.004
oppressing,0.002
end,0.004
thing,0.004
egyptian,0.002
trsresearch,0.002
machine,0.005
s030544031300023x,0.002
stupidity,0.004
neveragain,0.006
interview,0.001
turk,0.001
ancestor,0.002
michelledewbs,0.002
mess,0.004
assimilated,0.002
earlier,0.001
wrong,0.028
sturdywendy,0.002
lay,0.003
president,0.005
disagree,0.004
types,0.004
thesun,0.005
attempt,0.003
third,0.001
revolt,0.005
descends,0.001
1lv7wv,0.001
greek,0.001
ianjarmaine,0.001
sucessor,0.001
bodgit_bendit,0.029
order,0.002
grassrootsout,0.004
wine,0.002
danhannanmep,0.002
tricked,0.002
whizzing,0.001
london,0.006
keyboard,0.006
nyti,0.002
globalpulsemag,0.001
intelligentsia,0.006
writing,0.001
better,0.004
wales,0.004
weeks,0.005
overcome,0.002
eventually,0.002
lambert,0.007
safe,0.001
jenit,0.002
break,0.002
heaven,0.001
sixteen,0.001
bank,0.005
bread,0.002
germanic,0.001
swancom74,0.002
hadrains,0.001
victory,0.001
mantheaume,0.004
went,0.002
side,0.003
luck,0.004
suzanneevans1,0.004
financial,0.001
