Term,Value
strawa,0.004
communitiesuk,0.014
hordes,0.032
leejasper,0.004
beachthistle,0.008
holyrood,0.01
four,0.008
hanging,0.012
diisgrace,0.007
localized,0.012
marching,0.012
dunleavy138,0.005
ukelections2015,0.005
augustine,0.008
ecominimalnick,0.015
stevesurrey1,0.006
cole_davesc66,0.001
lord,0.01
sinking,0.004
regional,0.001
bile,0.007
pigment,0.01
forties,0.009
bringing,0.011
enddate,0.002
scholar,0.008
wooden,0.002
clientele,0.002
commenter,0.022
patrickwintour,0.001
smethwick,0.004
chalupatime,0.011
katiecelf,0.008
hague,0.009
zzzzzz,0.004
charter,0.007
utm_hp_ref,0.012
specially,0.007
bbqt,0.027
bacon,0.006
second,0.011
autonomous_mind,0.012
feck,0.008
bbcqt,0.018
brexit,0.027
jonteinspain,0.009
casumptious,0.011
skynewsbreak,0.0
sheenmate,0.002
chieftans,0.014
fossil,0.003
scottishlabour,0.021
scottishreferendum,0.005
jackcapron,0.009
ohbrokenbritain,0.031
hero,0.012
splinter,0.01
brainwashed,0.006
lgbt,0.01
china,0.011
cult,0.011
affiliated,0.012
shriek,0.007
mickzippy,0.01
cyclical,0.011
kids,0.026
kaltesonne,0.003
k,0.012
reports,0.012
transfixed,0.008
military,0.011
bbcone,0.006
cancellation,0.003
criticism,0.006
golden,0.012
divide,0.007
criticise,0.002
loudoun,0.006
norse,0.01
replace,0.008
foodbanks,0.007
classicfail,0.009
unis,0.002
mote,0.008
dna,0.007
spoke,0.001
aidan_celtic,0.006
music,0.012
telegraph,0.036
passport,0.016
e2,0.013
pstani,0.01
holy,0.068
relax,0.016
successful,0.003
brings,0.001
0aqfxwm,0.001
99,0.007
90,0.008
93,0.011
hold,0.012
sarahhemyukip,0.007
britfirst,0.003
morally,0.008
locked,0.011
pursue,0.007
famed,0.001
plunged,0.026
rkzins_8hfo,0.013
revenues,0.007
example,0.014
richardhilton1,0.003
grumpydenier,0.006
protestants,0.003
household,0.006
dragons,0.012
currency,0.001
bbcnew,0.008
want,0.033
absolute,0.013
hoc,0.01
worldview,0.005
hehehehehe,0.006
complaining,0.01
travel,0.011
damage,0.013
antiracismday,0.009
machine,0.004
preferable,0.006
salmond,0.006
swine,0.01
renounced,0.009
jamesvondoom,0.008
outlawed,0.007
shores,0.013
wrong,0.015
junkscience,0.004
gsdlady2,0.009
shocker38,0.005
types,0.01
ukipscum,0.007
_deanwilson94,0.007
eyers,0.01
occasions,0.006
paullewismoney,0.009
wins,0.015
fictional,0.001
keeps,0.008
p4ljta,0.007
democratic,0.008
wing,0.011
wind,0.01
senators,0.013
angelahaggerty,0.008
welcomed,0.017
govern,0.005
chriscox69,0.007
continentals,0.004
luisbaram,0.003
jackbrosnan_,0.005
luke_e_boy,0.007
fit,0.01
screaming,0.005
10153212_233154013546003_3162180114676654568_n,0.006
ogbtssk,0.002
deeneking,0.004
wales,0.019
hidden,0.003
virtually,0.005
lukebozier,0.002
schools,0.013
