Term,Value
strawa,0.003
communitiesuk,0.013
hordes,0.039
leejasper,0.005
beachthistle,0.004
holyrood,0.009
four,0.007
hanging,0.012
diisgrace,0.005
localized,0.013
marching,0.01
dunleavy138,0.008
ukelections2015,0.004
augustine,0.008
ecominimalnick,0.014
stevesurrey1,0.003
cole_davesc66,0.001
lord,0.009
protestants,0.003
regional,0.001
trojan,0.012
pigment,0.009
forties,0.006
bringing,0.01
enddate,0.003
scholar,0.007
wooden,0.003
clientele,0.001
commenter,0.027
patrickwintour,0.002
smethwick,0.005
chalupatime,0.014
katiecelf,0.007
hague,0.004
zzzzzz,0.005
charter,0.005
bill,0.01
specially,0.007
bbqt,0.027
bacon,0.007
second,0.01
autonomous_mind,0.007
feck,0.007
bbcqt,0.018
brexit,0.026
jonteinspain,0.013
casumptious,0.008
skynewsbreak,0.003
sheenmate,0.001
chieftans,0.013
fossil,0.003
scottishlabour,0.02
scottishreferendum,0.004
jackcapron,0.008
ohbrokenbritain,0.026
hero,0.01
splinter,0.01
brainwashed,0.008
lgbt,0.009
china,0.014
cult,0.007
affiliated,0.014
shriek,0.006
mickzippy,0.007
realclimatescience,0.002
cyclical,0.008
kids,0.024
kaltesonne,0.003
k,0.011
davidisky,0.003
reports,0.013
transfixed,0.009
military,0.01
bbcone,0.007
cancellation,0.004
criticism,0.008
golden,0.013
divide,0.006
criticise,0.002
loudoun,0.008
norse,0.008
replace,0.008
foodbanks,0.006
classicfail,0.008
unis,0.006
unit,0.001
mote,0.006
dna,0.007
spoke,0.002
aidan_celtic,0.005
music,0.013
telegraph,0.04
passport,0.017
e2,0.009
pstani,0.009
holy,0.032
relax,0.015
successful,0.003
brings,0.004
0aqfxwm,0.002
99,0.005
90,0.008
93,0.009
hold,0.017
sarahhemyukip,0.004
britfirst,0.005
morally,0.012
locked,0.009
pursue,0.008
famed,0.0
plunged,0.024
rkzins_8hfo,0.01
revenues,0.008
example,0.014
richardhilton1,0.003
grumpydenier,0.004
sinking,0.005
household,0.006
dragons,0.011
currency,0.001
bbcnew,0.011
want,0.033
absolute,0.012
poverty,0.005
hoc,0.012
worldview,0.01
hehehehehe,0.007
complaining,0.008
travel,0.01
damage,0.007
antiracismday,0.011
machine,0.003
preferable,0.004
salmond,0.007
swine,0.013
renounced,0.012
jamesvondoom,0.006
outlawed,0.01
shores,0.014
wrong,0.018
junkscience,0.005
gsdlady2,0.012
shocker38,0.008
types,0.013
ukipscum,0.008
_deanwilson94,0.009
eyers,0.008
occasions,0.002
paullewismoney,0.009
wins,0.018
fictional,0.002
keeps,0.008
p4ljta,0.005
democratic,0.01
wing,0.01
wind,0.01
senators,0.01
angelahaggerty,0.008
welcomed,0.015
govern,0.007
chriscox69,0.009
continentals,0.003
luisbaram,0.002
jackbrosnan_,0.005
eddieizzard,0.013
luke_e_boy,0.007
fit,0.008
screaming,0.005
10153212_233154013546003_3162180114676654568_n,0.004
ogbtssk,0.001
deeneking,0.005
wales,0.018
hidden,0.005
virtually,0.008
lukebozier,0.0
schools,0.014
silver,0.011
xfactor2014,0.005
represents,0.008
diarmidm,0.009
queues,0.002
barton,0.008
arron,0.015
crops,0.002
volcano,0.006
ronkabet,0.009
financial,0.012
snakes,0.012
knockout,0.016
allah,0.009
turnip,0.002
fortnight,0.008
jimtduffy,0.002
2day,0.009
cathedral,0.009
whit,0.007
ring,0.009
whip,0.002
rt,0.023
trending,0.007
23c8my7,0.007
rs,0.004
markbtuk,0.003
richardlion2,0.001
re,0.043
encourage,0.011
adapt,0.003
27115043,0.006
dogwhistle,0.007
foundation,0.005
hillaryclinton,0.005
sellout,0.009
paullarkin74,0.01
threatened,0.007
medieval_things,0.0
farageget,0.002
rspca,0.01
allison00812810,0.003
7ekuqhw7b,0.011
redhair,0.008
ate,0.008
ndls61,0.009
heading,0.006
1970s,0.001
repealed,0.009
rabid,0.005
landlords,0.009
peterthomas410,0.014
nigel,0.037
steroids,0.014
reintroduced,0.008
wasn,0.012
remotely,0.004
sutherland,0.008
jamesmcleary,0.006
cmidgley1988,0.007
blazespage,0.006
xii,0.001
tired,0.009
needed,0.012
boston_rabbit,0.005
xit,0.005
_lilykins,0.009
recent,0.017
bitter,0.009
steven_woolfe,0.014
listen,0.011
danish,0.006
alecoscino,0.009
collapse,0.001
kno,0.004
