Term,Value
strawa,0.006
communitiesuk,0.013
hordes,0.032
leejasper,0.003
beachthistle,0.008
holyrood,0.006
four,0.01
hanging,0.01
diisgrace,0.007
localized,0.011
marching,0.008
dunleavy138,0.007
ukelections2015,0.007
augustine,0.011
ecominimalnick,0.017
stevesurrey1,0.002
lord,0.01
sinking,0.003
amieyoung_x,0.006
pigment,0.01
forties,0.007
bringing,0.013
enddate,0.001
scholar,0.008
wooden,0.005
clientele,0.0
commenter,0.023
patrickwintour,0.001
smethwick,0.002
chalupatime,0.013
katiecelf,0.009
hague,0.006
zzzzzz,0.004
charter,0.01
utm_hp_ref,0.014
specially,0.009
bbqt,0.025
bacon,0.009
second,0.01
autonomous_mind,0.006
feck,0.005
theory,0.007
brexit,0.026
jonteinspain,0.011
casumptious,0.011
skynewsbreak,0.003
sheenmate,0.002
chieftans,0.012
fossil,0.003
scottishlabour,0.016
scottishreferendum,0.007
jackcapron,0.007
ohbrokenbritain,0.029
hero,0.008
splinter,0.009
brainwashed,0.008
lgbt,0.013
china,0.011
cult,0.01
affiliated,0.014
shriek,0.005
mickzippy,0.006
realclimatescience,0.004
cyclical,0.01
kids,0.03
kaltesonne,0.003
k,0.011
davidisky,0.002
reports,0.014
transfixed,0.011
military,0.011
bbcone,0.009
cancellation,0.004
criticism,0.007
golden,0.009
divide,0.007
criticise,0.002
loudoun,0.007
norse,0.006
replace,0.009
foodbanks,0.008
classicfail,0.006
unis,0.005
unit,0.002
mote,0.006
dna,0.008
spoke,0.003
aidan_celtic,0.007
music,0.01
telegraph,0.031
passport,0.015
e2,0.014
owen,0.006
holy,0.04
relax,0.017
successful,0.002
brings,0.003
0aqfxwm,0.0
99,0.005
90,0.008
93,0.011
hold,0.015
sarahhemyukip,0.008
britfirst,0.005
morally,0.01
locked,0.01
pursue,0.012
famed,0.001
plunged,0.027
rkzins_8hfo,0.012
revenues,0.008
example,0.015
richardhilton1,0.001
grumpydenier,0.003
protestants,0.004
household,0.006
dragons,0.011
currency,0.002
bbcnew,0.011
want,0.031
absolute,0.014
lobbycomm,0.001
hoc,0.009
worldview,0.009
hehehehehe,0.006
complaining,0.007
travel,0.01
damage,0.009
antiracismday,0.011
machine,0.003
preferable,0.005
salmond,0.006
swine,0.011
renounced,0.008
jamesvondoom,0.008
outlawed,0.011
shores,0.01
wrong,0.014
junkscience,0.006
gsdlady2,0.009
shocker38,0.004
types,0.01
ukipscum,0.007
_deanwilson94,0.006
eyers,0.008
occasions,0.005
paullewismoney,0.011
wins,0.015
fictional,0.002
keeps,0.008
p4ljta,0.003
democratic,0.01
wing,0.012
wind,0.01
senators,0.009
angelahaggerty,0.007
welcomed,0.016
confederate,0.008
chriscox69,0.01
continentals,0.003
luisbaram,0.003
jackbrosnan_,0.004
luke_e_boy,0.009
fit,0.011
screaming,0.007
10153212_233154013546003_3162180114676654568_n,0.005
ogbtssk,0.001
deeneking,0.005
wales,0.025
hidden,0.004
virtually,0.007
lukebozier,0.0
schools,0.011
silver,0.012
xfactor2014,0.007
represents,0.007
diarmidm,0.009
queues,0.005
barton,0.007
arron,0.002
crops,0.006
addicted,0.002
volcano,0.007
ronkabet,0.007
financial,0.013
snakes,0.008
knockout,0.015
allah,0.01
turnip,0.0
fortnight,0.01
jimtduffy,0.002
2day,0.007
cathedral,0.01
whit,0.004
ring,0.006
whip,0.003
rt,0.023
trending,0.008
23c8my7,0.008
rs,0.005
markbtuk,0.005
richardlion2,0.0
re,0.036
encourage,0.011
adapt,0.002
27115043,0.009
dogwhistle,0.01
foundation,0.01
hillaryclinton,0.006
sellout,0.006
paullarkin74,0.006
threatened,0.011
medieval_things,0.003
farageget,0.005
rspca,0.011
allison00812810,0.002
7ekuqhw7b,0.01
redhair,0.011
ate,0.007
ndls61,0.006
ups,0.003
1970s,0.002
repealed,0.01
rabid,0.004
landlords,0.013
peterthomas410,0.015
nigel,0.036
steroids,0.013
reintroduced,0.012
wasn,0.011
remotely,0.004
sutherland,0.007
jamesmcleary,0.008
cmidgley1988,0.008
blazespage,0.008
xii,0.002
tired,0.007
needed,0.017
boston_rabbit,0.005
xit,0.006
_lilykins,0.009
euro,0.02
bitter,0.008
steven_woolfe,0.014
listen,0.011
danish,0.009
alecoscino,0.01
collapse,0.001
kno,0.007
hell_yes,0.006
wisdom,0.005
chairwoman,0.007
channel4,0.006
darkies,0.007
positively,0.008
195dal,0.01
trek,0.005
peril,0.002
showed,0.016
coward,0.012
tree,0.012
10x,0.001
dtfxzpu,0.003
nations,0.026
project,0.014
endure,0.008
boudica,0.054
charted,0.008
feeling,0.008
1zafmow,0.014
redesigned,0.003
1fxcbdm,0.009
concrete,0.003
paramedics,0.003
responsible,0.012
causing,0.009
absorbed,0.006
ukipfail,0.004
pander,0.003
witney,0.011
shall,0.008
diminishing,0.008
swiss,0.017
mouth,0.006
letter,0.006
entry,0.002
majo,0.007
episode,0.004
2emuouszi,0.008
fajnyjames,0.01
camp,0.01
twickenham,0.01
independents,0.0
flagellants,0.001
lpg,0.012
camb,0.002
came,0.013
saying,0.014
fuckers,0.002
plagues,0.001
sexist,0.005
morningstaronline,0.013
darmz7,0.002
sexism,0.003
callumringer_,0.009
tempted,0.008
clock,0.003
lessons,0.015
busy,0.011
sandwellleader,0.006
scmpsocialnewsfeed,0.008
ment,0.006
cousins,0.005
warmongering,0.012
safadreamer,0.002
rich,0.005
milton,0.003
1qto55c,0.012
kraljski,0.009
lmao,0.003
mrdatch,0.024
lurches,0.012
greens,0.025
nicely,0.009
pigtowngrump,0.004
paedophiles,0.011
patch,0.006
debatingfools,0.015
cull,0.012
traverse,0.001
disaster,0.006
fair,0.015
branding,0.009
result,0.015
fail,0.019
syriapakistanindiamalaysiairaqiran,0.013
resigned,0.008
best,0.014
patronsaintofca,0.007
campaigners,0.013
scotlibdems,0.007
lots,0.006
wikipedia,0.012
1pqswgm,0.008
romanscharlemagne,0.008
ira,0.01
foi_in_ukip,0.006
migrantnation,0.005
glasgow,0.007
preserve,0.013
men,0.012
parallels,0.01
nationwide,0.006
nature,0.009
rolled,0.007
mei,0.002
jack0byte,0.004
ian_fraser,0.009
extent,0.014
roller,0.007
pity,0.003
outcome,0.01
sacrificing,0.017
fallacious,0.016
drmoragkerr,0.006
demanded,0.017
planned,0.007
normandy,0.006
logic,0.011
wipeout,0.006
argue,0.008
asked,0.005
eradicate,0.007
calibre,0.01
telbo5000,0.012
basque,0.012
blonde,0.009
raith,0.006
source,0.008
union,0.02
fri,0.006
michaelpdeacon,0.004
frm,0.006
bothers,0.006
ckuka,0.004
much,0.027
privilege,0.005
jackass,0.001
deportations,0.008
socialflow_twitter,0.002
life,0.017
spit,0.005
eastern,0.007
worker,0.012
places,0.002
sycophants,0.003
culling,0.01
child,0.008
25s,0.009
worked,0.009
doth,0.006
cunt,0.008
diverted,0.009
isabeloakeshott,0.006
bcalderwood23,0.006
1jar3,0.013
viii,0.003
athanaseus,0.016
flooding,0.008
ladyreynolds34,0.008
ridiculously,0.005
surprises,0.003
nuttalls,0.012
anticipating,0.008
campaigning,0.008
trusted,0.006
things,0.015
rebellion,0.008
split,0.009
babies,0.012
paedo,0.005
european,0.019
plonker,0.006
fairly,0.009
louisemensch,0.01
louenglefield,0.005
pitchforks,0.003
purpleplotters,0.001
jaimehta,0.001
lydlqv,0.004
reissdjo,0.006
tune,0.02
fabricant,0.007
1rlzdre,0.011
eddiesurfs,0.011
academia,0.006
demindblower,0.002
echoes,0.0
petewishart,0.004
meriam,0.01
its2014,0.002
cumbria,0.008
birmingham,0.014
flaggelant,0.002
gretna,0.005
sandracub,0.008
ham,0.011
holyromanempire,0.008
bnp,0.026
hay,0.01
innocent,0.005
prison,0.005
east,0.025
espoused,0.009
hav,0.007
ukipcastlepoint,0.012
groat,0.001
possible,0.01
possibly,0.009
lachiemor1,0.008
indicative,0.01
mrdavidwhitley,0.01
birth,0.01
shadow,0.013
unique,0.002
desire,0.008
brought,0.003
kingskroinkie,0.016
sliiting,0.014
remind,0.008
steps,0.01
andrewoathy,0.001
ideaa,0.002
bonkers,0.002
right,0.023
old,0.012
crowd,0.014
people,0.039
czech,0.011
mosques,0.01
ooooo,0.006
willdefens,0.003
labourcelts,0.017
countytimes,0.003
serialsockthief,0.009
creep,0.001
bringbackhanging,0.012
attendees,0.009
fox,0.034
individuals,0.001
periphery,0.008
mabionglyndwr,0.006
varicose,0.002
nwbrux,0.006
