Term,Value
strawa,0.005
communitiesuk,0.013
hordes,0.037
leejasper,0.003
beachthistle,0.008
holyrood,0.008
four,0.007
hanging,0.012
diisgrace,0.008
localized,0.013
marching,0.011
dunleavy138,0.004
ukelections2015,0.006
augustine,0.009
ecominimalnick,0.018
stevesurrey1,0.005
cole_davesc66,0.001
lord,0.008
protestants,0.006
regional,0.001
trojan,0.012
pigment,0.008
forties,0.008
bringing,0.009
enddate,0.003
scholar,0.011
wooden,0.005
clientele,0.001
commenter,0.028
patrickwintour,0.002
smethwick,0.001
chalupatime,0.01
katiecelf,0.006
hague,0.006
zzzzzz,0.004
charter,0.005
utm_hp_ref,0.01
specially,0.007
bbqt,0.031
bacon,0.008
second,0.012
autonomous_mind,0.01
feck,0.007
bbcqt,0.019
brexit,0.025
jonteinspain,0.008
casumptious,0.012
skynewsbreak,0.0
sheenmate,0.001
chieftans,0.016
fossil,0.003
scottishlabour,0.018
scottishreferendum,0.005
jackcapron,0.011
ohbrokenbritain,0.023
hero,0.009
splinter,0.01
brainwashed,0.009
lgbt,0.01
china,0.008
cult,0.014
affiliated,0.016
shriek,0.007
mickzippy,0.007
realclimatescience,0.003
cyclical,0.008
kids,0.03
kaltesonne,0.002
k,0.014
davidisky,0.002
reports,0.012
transfixed,0.009
military,0.011
bbcone,0.008
cancellation,0.004
criticism,0.008
golden,0.007
divide,0.006
criticise,0.001
loudoun,0.011
norse,0.007
replace,0.009
foodbanks,0.009
classicfail,0.008
unis,0.005
unit,0.002
mote,0.008
dna,0.006
spoke,0.002
aidan_celtic,0.007
music,0.011
telegraph,0.037
passport,0.013
e2,0.016
pstani,0.01
holy,0.045
relax,0.017
successful,0.003
brings,0.004
0aqfxwm,0.001
99,0.009
90,0.008
93,0.011
hold,0.017
sarahhemyukip,0.007
britfirst,0.003
morally,0.01
locked,0.009
pursue,0.011
famed,0.001
plunged,0.037
rkzins_8hfo,0.013
revenues,0.01
example,0.014
richardhilton1,0.002
grumpydenier,0.004
sinking,0.003
household,0.009
dragons,0.01
currency,0.0
bbcnew,0.01
want,0.034
absolute,0.01
lobbycomm,0.001
hoc,0.011
worldview,0.009
hehehehehe,0.007
complaining,0.009
travel,0.013
damage,0.012
antiracismday,0.01
machine,0.006
preferable,0.004
salmond,0.009
swine,0.011
renounced,0.011
jamesvondoom,0.009
outlawed,0.011
shores,0.013
wrong,0.014
junkscience,0.006
gsdlady2,0.012
shocker38,0.008
types,0.008
typer,0.009
_deanwilson94,0.009
eyers,0.007
occasions,0.004
paullewismoney,0.011
wins,0.019
fictional,0.002
keeps,0.009
p4ljta,0.004
democratic,0.01
wing,0.01
wind,0.012
senators,0.01
angelahaggerty,0.007
welcomed,0.012
govern,0.006
chriscox69,0.006
continentals,0.006
luisbaram,0.003
jackbrosnan_,0.001
luke_e_boy,0.007
fit,0.008
screaming,0.005
10153212_233154013546003_3162180114676654568_n,0.004
ogbtssk,0.002
deeneking,0.002
wales,0.022
hidden,0.003
jihadis,0.01
lukebozier,0.0
schools,0.014
silver,0.01
xfactor2014,0.007
represents,0.008
diarmidm,0.011
queues,0.004
barton,0.006
arron,0.002
crops,0.003
addicted,0.002
volcano,0.007
ronkabet,0.011
financial,0.011
snakes,0.013
knockout,0.015
allah,0.011
turnip,0.001
fortnight,0.006
berkshireip,0.004
2day,0.008
cathedral,0.006
whit,0.007
ring,0.01
whip,0.003
rt,0.027
trending,0.009
23c8my7,0.009
rs,0.007
markbtuk,0.004
richardlion2,0.002
re,0.036
encourage,0.007
adapt,0.002
27115043,0.006
dogwhistle,0.006
foundation,0.008
hillaryclinton,0.01
sellout,0.008
paullarkin74,0.006
threatened,0.008
medieval_things,0.002
farageget,0.003
rspca,0.012
allison00812810,0.004
7ekuqhw7b,0.01
redhair,0.008
ate,0.007
ndls61,0.007
ups,0.004
1970s,0.001
repealed,0.011
rabid,0.004
landlords,0.014
peterthomas410,0.012
nigel,0.037
steroids,0.014
reintroduced,0.012
wasn,0.016
remotely,0.005
sutherland,0.007
jamesmcleary,0.008
cmidgley1988,0.007
blazespage,0.005
xii,0.003
tired,0.007
needed,0.014
boston_rabbit,0.004
xit,0.003
_lilykins,0.009
euro,0.021
bitter,0.008
steven_woolfe,0.011
listen,0.007
danish,0.009
alecoscino,0.006
collapse,0.002
kno,0.005
hell_yes,0.003
wisdom,0.005
chairwoman,0.007
channel4,0.005
darkies,0.007
positively,0.009
195dal,0.01
trek,0.004
peril,0.004
showed,0.016
coward,0.013
tree,0.013
dtfxzpu,0.006
nations,0.023
project,0.014
endure,0.01
boudica,0.125
charted,0.006
feeling,0.008
1zafmow,0.011
redesigned,0.003
esto,0.0
1fxcbdm,0.008
concrete,0.002
paramedics,0.001
responsible,0.014
causing,0.012
absorbed,0.006
ukipfail,0.005
pander,0.001
witney,0.009
shall,0.011
diminishing,0.008
swiss,0.015
mouth,0.006
letter,0.007
entry,0.001
majo,0.008
episode,0.009
2emuouszi,0.011
fajnyjames,0.012
camp,0.009
twickenham,0.011
independents,0.0
flagellants,0.004
lpg,0.01
camb,0.004
came,0.014
saying,0.012
fuckers,0.001
plagues,0.001
sexist,0.004
morningstaronline,0.015
darmz7,0.003
sexism,0.003
callumringer_,0.009
tempted,0.004
clock,0.002
lessons,0.012
busy,0.007
sandwellleader,0.009
scmpsocialnewsfeed,0.005
ment,0.006
cousins,0.008
warmongering,0.011
safadreamer,0.001
rich,0.009
milton,0.003
1qto55c,0.01
kraljski,0.007
lmao,0.005
mrdatch,0.02
lurches,0.013
greens,0.021
nicely,0.008
pigtowngrump,0.003
paedophiles,0.008
patch,0.007
debatingfools,0.016
cull,0.009
traverse,0.001
disaster,0.007
fair,0.015
branding,0.006
result,0.015
fail,0.014
syriapakistanindiamalaysiairaqiran,0.01
resigned,0.005
best,0.019
patronsaintofca,0.007
campaigners,0.013
scotlibdems,0.004
lots,0.005
wikipedia,0.016
r,0.017
1pqswgm,0.009
romanscharlemagne,0.006
ira,0.007
foi_in_ukip,0.01
migrantnation,0.009
glasgow,0.006
preserve,0.013
men,0.013
parallels,0.01
nationwide,0.007
nature,0.009
rolled,0.007
mei,0.003
jack0byte,0.004
ian_fraser,0.007
wtf,0.014
roller,0.011
pity,0.006
outcome,0.009
sacrificing,0.014
fallacious,0.014
drmoragkerr,0.006
strange,0.009
demanded,0.012
planned,0.006
normandy,0.007
logic,0.011
wipeout,0.011
argue,0.005
asked,0.006
eradicate,0.008
calibre,0.009
telbo5000,0.011
basque,0.014
blonde,0.011
raith,0.008
shouting,0.007
union,0.025
fri,0.008
michaelpdeacon,0.002
frm,0.008
advert,0.006
ckuka,0.006
much,0.024
privilege,0.01
jackass,0.001
deportations,0.007
socialflow_twitter,0.002
life,0.019
spit,0.01
eastern,0.006
worker,0.009
places,0.001
sycophants,0.003
culling,0.008
child,0.013
25s,0.009
worked,0.007
doth,0.007
cunt,0.006
diverted,0.008
isabeloakeshott,0.006
bcalderwood23,0.008
1jar3,0.012
viii,0.003
athanaseus,0.016
flooding,0.008
ladyreynolds34,0.01
ridiculously,0.005
surprises,0.002
nuttalls,0.01
anticipating,0.005
campaigning,0.007
trusted,0.003
things,0.018
rebellion,0.006
split,0.006
babies,0.01
paedo,0.009
european,0.019
plonker,0.008
fairly,0.008
boiled,0.03
louenglefield,0.004
pitchforks,0.0
purpleplotters,0.0
lydlqv,0.005
reissdjo,0.009
tune,0.021
fabricant,0.006
matters,0.008
eddiesurfs,0.018
academia,0.004
demindblower,0.001
echoes,0.001
petewishart,0.007
meriam,0.011
its2014,0.002
terrorist,0.009
cumbria,0.007
birmingham,0.016
flaggelant,0.003
gretna,0.006
sandracub,0.008
ham,0.01
holyromanempire,0.004
bnp,0.026
hay,0.011
innocent,0.01
prison,0.005
east,0.036
espoused,0.008
hav,0.007
ukipcastlepoint,0.009
possible,0.01
possibly,0.006
lachiemor1,0.009
indicative,0.006
mrdavidwhitley,0.01
birth,0.009
shadow,0.015
hamas,0.002
desire,0.009
brought,0.003
kingskroinkie,0.014
sliiting,0.011
remind,0.007
steps,0.008
andrewoathy,0.002
ideaa,0.001
bonkers,0.003
right,0.028
old,0.015
crowd,0.014
people,0.033
czech,0.009
uuponline,0.005
ooooo,0.004
willdefens,0.002
sure,0.013
countytimes,0.004
serialsockthief,0.008
creep,0.002
bringbackhanging,0.008
attendees,0.007
fox,0.025
individuals,0.001
