Term,Value
strawa,0.002
communitiesuk,0.012
hordes,0.032
leejasper,0.006
beachthistle,0.008
holyrood,0.008
four,0.007
hanging,0.013
diisgrace,0.008
localized,0.013
marching,0.009
dunleavy138,0.009
ukelections2015,0.009
augustine,0.011
ecominimalnick,0.012
stevesurrey1,0.005
cole_davesc66,0.0
lord,0.01
sinking,0.005
regional,0.001
trojan,0.008
pigment,0.008
forties,0.008
bringing,0.01
enddate,0.002
scholar,0.007
wooden,0.006
clientele,0.001
commenter,0.032
patrickwintour,0.001
smethwick,0.005
chalupatime,0.012
katiecelf,0.007
hague,0.007
zzzzzz,0.002
charter,0.008
utm_hp_ref,0.011
specially,0.008
bbqt,0.027
bacon,0.012
second,0.01
autonomous_mind,0.01
feck,0.005
bbcqt,0.019
brexit,0.025
jonteinspain,0.011
casumptious,0.011
skynewsbreak,0.002
sheenmate,0.001
chieftans,0.015
fossil,0.003
scottishlabour,0.02
scottishreferendum,0.004
jackcapron,0.006
ohbrokenbritain,0.026
hero,0.01
splinter,0.012
brainwashed,0.007
lgbt,0.01
china,0.013
cult,0.008
affiliated,0.014
shriek,0.008
mickzippy,0.006
realclimatescience,0.004
cyclical,0.009
kids,0.024
kaltesonne,0.004
k,0.011
davidisky,0.002
reports,0.01
transfixed,0.006
military,0.01
bbcone,0.008
cancellation,0.002
criticism,0.009
golden,0.01
divide,0.009
criticise,0.001
loudoun,0.008
norse,0.008
replace,0.005
foodbanks,0.008
classicfail,0.009
unis,0.004
unit,0.001
mote,0.006
dna,0.006
spoke,0.001
aidan_celtic,0.009
music,0.013
telegraph,0.03
passport,0.012
e2,0.013
owen,0.005
holy,0.047
relax,0.015
successful,0.003
brings,0.004
0aqfxwm,0.001
codalmighty,0.007
90,0.009
93,0.012
hold,0.012
sarahhemyukip,0.007
britfirst,0.004
morally,0.011
locked,0.011
pursue,0.01
famed,0.0
plunged,0.028
rkzins_8hfo,0.014
revenues,0.007
example,0.017
richardhilton1,0.002
grumpydenier,0.003
protestants,0.005
household,0.008
dragons,0.013
currency,0.001
bbcnew,0.008
want,0.037
absolute,0.013
poverty,0.007
hoc,0.007
worldview,0.01
hehehehehe,0.005
complaining,0.008
travel,0.009
damage,0.012
antiracismday,0.014
machine,0.003
preferable,0.004
salmond,0.007
bbcdouglasf,0.009
renounced,0.01
jamesvondoom,0.007
outlawed,0.009
shores,0.012
wrong,0.017
junkscience,0.006
gsdlady2,0.009
shocker38,0.006
types,0.007
typer,0.01
_deanwilson94,0.007
eyers,0.011
occasions,0.004
paullewismoney,0.014
wins,0.016
fictional,0.002
keeps,0.007
p4ljta,0.002
democratic,0.01
wing,0.011
wind,0.009
senators,0.011
angelahaggerty,0.009
welcomed,0.011
confederate,0.006
chriscox69,0.008
continentals,0.004
luisbaram,0.004
jackbrosnan_,0.006
eddieizzard,0.013
luke_e_boy,0.007
fit,0.01
screaming,0.008
10153212_233154013546003_3162180114676654568_n,0.002
ogbtssk,0.002
deeneking,0.003
wales,0.019
hidden,0.004
virtually,0.005
lukebozier,0.001
schools,0.015
silver,0.01
xfactor2014,0.004
represents,0.009
diarmidm,0.008
queues,0.003
barton,0.008
arron,0.009
crops,0.006
addicted,0.001
volcano,0.006
ronkabet,0.008
financial,0.011
snakes,0.013
knockout,0.014
allah,0.011
turnip,0.003
fortnight,0.009
berkshireip,0.003
2day,0.008
cathedral,0.01
whit,0.005
ring,0.008
whip,0.001
rt,0.019
rw,0.006
23c8my7,0.009
rs,0.005
markbtuk,0.001
richardlion2,0.0
re,0.033
encourage,0.011
adapt,0.004
27115043,0.007
dogwhistle,0.005
foundation,0.008
hillaryclinton,0.005
sellout,0.007
paullarkin74,0.005
threatened,0.008
medieval_things,0.003
farageget,0.005
rspca,0.009
allison00812810,0.001
7ekuqhw7b,0.009
redhair,0.006
ate,0.008
ndls61,0.006
heading,0.004
1970s,0.001
repealed,0.009
rabid,0.005
landlords,0.012
peterthomas410,0.011
nigel,0.029
steroids,0.015
reintroduced,0.011
wasn,0.012
offerings,0.004
remotely,0.003
sutherland,0.007
jamesmcleary,0.009
cmidgley1988,0.008
blazespage,0.007
xii,0.003
tired,0.007
needed,0.016
boston_rabbit,0.005
xit,0.005
_lilykins,0.012
euro,0.023
bitter,0.006
steven_woolfe,0.014
listen,0.009
danish,0.007
alecoscino,0.009
collapse,0.001
kno,0.004
hell_yes,0.006
wisdom,0.006
chairwoman,0.005
channel4,0.005
darkies,0.005
positively,0.006
195dal,0.012
trek,0.004
peril,0.006
showed,0.014
coward,0.015
tree,0.01
dtfxzpu,0.004
nations,0.028
project,0.019
endure,0.002
boudica,0.082
charted,0.004
feeling,0.007
1zafmow,0.011
redesigned,0.003
esto,0.001
1fxcbdm,0.006
concrete,0.005
paramedics,0.0
responsible,0.01
causing,0.01
absorbed,0.007
ukipfail,0.005
pander,0.004
witney,0.012
shall,0.011
diminishing,0.008
swiss,0.017
mouth,0.006
letter,0.009
entry,0.01
majo,0.007
episode,0.003
2emuouszi,0.011
fajnyjames,0.012
camp,0.011
twickenham,0.011
flagellants,0.002
lpg,0.012
camb,0.001
came,0.015
saying,0.014
fuckers,0.003
plagues,0.003
sexist,0.004
morningstaronline,0.02
darmz7,0.005
sexism,0.004
hungary,0.012
tempted,0.006
clock,0.001
lessons,0.015
busy,0.009
scmpsocialnewsfeed,0.006
ment,0.009
cousins,0.007
warmongering,0.01
safadreamer,0.002
rich,0.007
milton,0.001
1qto55c,0.009
kraljski,0.007
lmao,0.005
mrdatch,0.024
lurches,0.016
greens,0.029
nicely,0.008
pigtowngrump,0.005
paedophiles,0.01
patch,0.008
debatingfools,0.01
cull,0.011
traverse,0.003
disaster,0.006
fair,0.015
branding,0.007
result,0.016
fail,0.016
syriapakistanindiamalaysiairaqiran,0.011
resigned,0.005
best,0.02
markfrance62,0.014
patronsaintofca,0.007
campaigners,0.009
scotlibdems,0.007
lots,0.005
wikipedia,0.013
r,0.012
1pqswgm,0.01
romanscharlemagne,0.006
ira,0.009
foi_in_ukip,0.007
migrantnation,0.006
glasgow,0.006
preserve,0.012
men,0.012
parallels,0.012
nationwide,0.005
nature,0.009
rolled,0.007
mei,0.001
jack0byte,0.003
ian_fraser,0.005
wtf,0.016
roller,0.009
pity,0.003
2lu6feh,0.001
sacrificing,0.017
country,0.037
drmoragkerr,0.006
demanded,0.015
planned,0.006
normandy,0.007
logic,0.011
wipeout,0.008
argue,0.006
asked,0.007
eradicate,0.007
calibre,0.009
telbo5000,0.01
basque,0.016
blonde,0.009
raith,0.007
shouting,0.008
union,0.02
fri,0.007
michaelpdeacon,0.006
frm,0.004
advert,0.011
ckuka,0.004
much,0.024
fecking,0.028
deportations,0.01
socialflow_twitter,0.001
life,0.016
spit,0.01
eastern,0.007
worker,0.005
places,0.002
sycophants,0.001
culling,0.009
child,0.007
25s,0.009
worked,0.006
doth,0.01
cunt,0.008
diverted,0.008
isabeloakeshott,0.006
bcalderwood23,0.006
1jar3,0.009
viii,0.002
athanaseus,0.017
