Term,Value
strawa,0.004
communitiesuk,0.014
hordes,0.03
leejasper,0.004
beachthistle,0.006
holyrood,0.006
four,0.007
hanging,0.014
diisgrace,0.008
localized,0.012
marching,0.012
dunleavy138,0.009
ukelections2015,0.008
augustine,0.008
ecominimalnick,0.013
stevesurrey1,0.002
cole_davesc66,0.001
lord,0.009
sinking,0.004
regional,0.002
bile,0.004
pigment,0.01
forties,0.007
bringing,0.009
enddate,0.002
scholar,0.009
wooden,0.005
clientele,0.001
commenter,0.031
patrickwintour,0.002
smethwick,0.003
chalupatime,0.011
katiecelf,0.007
hague,0.006
zzzzzz,0.004
charter,0.007
bill,0.012
specially,0.009
bbqt,0.029
bacon,0.01
second,0.013
autonomous_mind,0.011
feck,0.005
bbcqt,0.016
brexit,0.028
jonteinspain,0.01
casumptious,0.009
skynewsbreak,0.003
sheenmate,0.002
chieftans,0.012
fossil,0.004
scottishlabour,0.026
scottishreferendum,0.004
jackcapron,0.008
ohbrokenbritain,0.031
hero,0.009
splinter,0.007
brainwashed,0.01
lgbt,0.012
china,0.01
cult,0.012
affiliated,0.012
shriek,0.009
mickzippy,0.007
cyclical,0.009
kids,0.026
kaltesonne,0.001
k,0.013
davidisky,0.002
reports,0.008
transfixed,0.009
military,0.008
bbcone,0.008
cancellation,0.002
criticism,0.006
golden,0.01
divide,0.006
criticise,0.001
loudoun,0.006
norse,0.007
replace,0.009
foodbanks,0.007
classicfail,0.005
unis,0.005
unit,0.001
mote,0.008
dna,0.009
spoke,0.001
aidan_celtic,0.009
music,0.011
telegraph,0.026
passport,0.012
e2,0.012
pstani,0.01
holy,0.032
relax,0.015
successful,0.002
brings,0.002
0aqfxwm,0.0
99,0.007
90,0.007
93,0.011
hold,0.015
sarahhemyukip,0.009
britfirst,0.001
morally,0.009
locked,0.01
pursue,0.013
famed,0.0
plunged,0.033
rkzins_8hfo,0.01
revenues,0.007
example,0.015
richardhilton1,0.002
grumpydenier,0.004
protestants,0.005
household,0.009
dragons,0.01
currency,0.002
bbcnew,0.008
want,0.036
absolute,0.012
lobbycomm,0.002
hoc,0.009
worldview,0.006
hehehehehe,0.003
complaining,0.009
travel,0.01
damage,0.009
antiracismday,0.011
machine,0.004
preferable,0.002
salmond,0.009
bbcdouglasf,0.009
renounced,0.01
jamesvondoom,0.005
outlawed,0.009
shores,0.009
wrong,0.017
junkscience,0.005
gsdlady2,0.01
shocker38,0.005
types,0.008
typer,0.009
_deanwilson94,0.007
eyers,0.005
occasions,0.005
paullewismoney,0.013
wins,0.015
fictional,0.001
keeps,0.003
p4ljta,0.005
democratic,0.011
wing,0.01
wind,0.007
senators,0.01
angelahaggerty,0.009
welcomed,0.018
confederate,0.005
chriscox69,0.007
continentals,0.005
luisbaram,0.002
jackbrosnan_,0.003
eddieizzard,0.016
luke_e_boy,0.005
fit,0.008
screaming,0.009
10153212_233154013546003_3162180114676654568_n,0.003
ogbtssk,0.0
deeneking,0.004
wales,0.023
