Term,Value
strawa,0.006
communitiesuk,0.013
hordes,0.041
leejasper,0.003
beachthistle,0.005
holyrood,0.005
four,0.008
hanging,0.012
diisgrace,0.006
localized,0.011
marching,0.011
dunleavy138,0.006
ukelections2015,0.007
augustine,0.009
ecominimalnick,0.011
stevesurrey1,0.006
cole_davesc66,0.0
lord,0.01
sinking,0.003
regional,0.002
bile,0.005
pigment,0.008
forties,0.008
bringing,0.009
enddate,0.002
scholar,0.01
wooden,0.004
clientele,0.002
commenter,0.027
patrickwintour,0.002
smethwick,0.004
chalupatime,0.012
katiecelf,0.008
hague,0.006
zzzzzz,0.005
charter,0.008
utm_hp_ref,0.01
specially,0.008
bbqt,0.022
bacon,0.008
second,0.009
autonomous_mind,0.009
feck,0.008
theory,0.006
brexit,0.022
jonteinspain,0.011
casumptious,0.011
skynewsbreak,0.001
sheenmate,0.002
chieftans,0.018
fossil,0.004
scottishlabour,0.017
scottishreferendum,0.006
jackcapron,0.007
ohbrokenbritain,0.024
hero,0.008
splinter,0.012
brainwashed,0.004
lgbt,0.012
china,0.013
cult,0.012
affiliated,0.016
shriek,0.006
mickzippy,0.005
realclimatescience,0.003
cyclical,0.007
kids,0.03
kaltesonne,0.002
k,0.013
davidisky,0.002
reports,0.009
transfixed,0.007
military,0.009
bbcone,0.009
cancellation,0.003
criticism,0.008
golden,0.011
divide,0.009
criticise,0.0
loudoun,0.008
norse,0.006
replace,0.005
foodbanks,0.007
classicfail,0.009
unis,0.003
unit,0.002
mote,0.007
dna,0.008
spoke,0.003
aidan_celtic,0.009
music,0.013
telegraph,0.028
passport,0.015
e2,0.012
owen,0.007
holy,0.054
relax,0.018
successful,0.003
brings,0.006
0aqfxwm,0.001
99,0.006
90,0.007
93,0.013
hold,0.011
sarahhemyukip,0.003
britfirst,0.004
morally,0.01
locked,0.01
pursue,0.011
famed,0.001
plunged,0.029
rkzins_8hfo,0.016
revenues,0.008
example,0.014
richardhilton1,0.003
grumpydenier,0.004
protestants,0.003
household,0.008
dragons,0.013
currency,0.0
bbcnew,0.01
want,0.037
absolute,0.014
lobbycomm,0.001
hoc,0.01
worldview,0.009
hehehehehe,0.006
complaining,0.006
travel,0.009
damage,0.009
antiracismday,0.013
machine,0.006
preferable,0.004
salmond,0.006
swine,0.011
renounced,0.011
jamesvondoom,0.007
outlawed,0.009
shores,0.013
wrong,0.018
junkscience,0.005
gsdlady2,0.01
shocker38,0.009
types,0.011
ukipscum,0.008
_deanwilson94,0.007
eyers,0.009
occasions,0.004
paullewismoney,0.015
wins,0.014
fictional,0.001
keeps,0.009
p4ljta,0.003
democratic,0.012
wing,0.01
wind,0.008
senators,0.011
angelahaggerty,0.01
welcomed,0.015
confederate,0.008
chriscox69,0.008
continentals,0.005
luisbaram,0.005
jackbrosnan_,0.002
eddieizzard,0.016
luke_e_boy,0.007
fit,0.009
screaming,0.006
10153212_233154013546003_3162180114676654568_n,0.004
ogbtssk,0.002
deeneking,0.006
wales,0.023
hidden,0.005
virtually,0.006
lukebozier,0.002
schools,0.014
silver,0.009
xfactor2014,0.008
represents,0.006
diarmidm,0.007
queues,0.002
barton,0.006
arron,0.006
crops,0.004
volcano,0.008
ronkabet,0.01
financial,0.012
snakes,0.012
knockout,0.015
allah,0.01
turnip,0.003
fortnight,0.006
berkshireip,0.001
2day,0.005
cathedral,0.01
whit,0.007
ring,0.005
whip,0.002
rt,0.025
rw,0.006
23c8my7,0.007
rs,0.004
markbtuk,0.004
richardlion2,0.002
re,0.039
encourage,0.011
adapt,0.004
27115043,0.006
dogwhistle,0.006
foundation,0.008
hillaryclinton,0.008
sellout,0.007
paullarkin74,0.007
threatened,0.007
medieval_things,0.004
farageget,0.006
rspca,0.009
allison00812810,0.003
7ekuqhw7b,0.008
redhair,0.011
ate,0.005
ndls61,0.007
heading,0.005
1970s,0.001
repealed,0.01
rabid,0.006
landlords,0.012
peterthomas410,0.013
nigel,0.042
steroids,0.016
reintroduced,0.011
wasn,0.013
remotely,0.005
sutherland,0.006
jamesmcleary,0.009
cmidgley1988,0.01
blazespage,0.006
xii,0.001
tired,0.007
needed,0.013
boston_rabbit,0.006
xit,0.001
_lilykins,0.012
recent,0.013
bitter,0.007
steven_woolfe,0.016
listen,0.011
danish,0.008
alecoscino,0.009
collapse,0.001
kno,0.008
hell_yes,0.003
wisdom,0.008
chairwoman,0.005
channel4,0.004
darkies,0.005
positively,0.008
195dal,0.007
trek,0.003
peril,0.006
showed,0.016
coward,0.013
tree,0.01
10x,0.002
dtfxzpu,0.007
nations,0.031
project,0.013
endure,0.005
boudica,0.024
charted,0.008
feeling,0.007
1zafmow,0.012
redesigned,0.002
esto,0.001
1fxcbdm,0.008
concrete,0.004
paramedics,0.002
responsible,0.008
causing,0.013
absorbed,0.007
ukipfail,0.004
pander,0.001
witney,0.014
shall,0.008
diminishing,0.008
swiss,0.013
mouth,0.01
letter,0.008
entry,0.005
majo,0.008
episode,0.007
2emuouszi,0.007
fajnyjames,0.01
camp,0.009
twickenham,0.013
flagellants,0.002
lpg,0.01
camb,0.001
came,0.018
saying,0.017
fuckers,0.001
plagues,0.001
sexist,0.003
peoplesarmy,0.007
darmz7,0.005
sexism,0.001
callumringer_,0.008
tempted,0.009
clock,0.003
lessons,0.012
busy,0.01
scmpsocialnewsfeed,0.008
ment,0.006
cousins,0.005
warmongering,0.011
rich,0.006
milton,0.001
1qto55c,0.009
kraljski,0.006
lmao,0.006
mrdatch,0.025
lurches,0.015
greens,0.025
nicely,0.007
pigtowngrump,0.003
paedophiles,0.009
patch,0.009
debatingfools,0.015
cull,0.008
traverse,0.001
disaster,0.007
fair,0.015
branding,0.009
result,0.015
fail,0.018
syriapakistanindiamalaysiairaqiran,0.012
resigned,0.006
best,0.014
markfrance62,0.015
patronsaintofca,0.006
campaigners,0.008
scotlibdems,0.003
lots,0.009
wikipedia,0.016
1pqswgm,0.008
romanscharlemagne,0.005
ira,0.006
foi_in_ukip,0.008
migrantnation,0.009
glasgow,0.01
preserve,0.013
men,0.009
parallels,0.01
nationwide,0.009
nature,0.01
rolled,0.007
mei,0.002
jack0byte,0.004
ian_fraser,0.008
wtf,0.015
roller,0.011
pity,0.005
outcome,0.006
sacrificing,0.016
fallacious,0.016
drmoragkerr,0.006
demanded,0.015
planned,0.008
normandy,0.009
logic,0.014
wipeout,0.009
argue,0.006
asked,0.007
eradicate,0.005
calibre,0.011
telbo5000,0.007
basque,0.013
blonde,0.012
raith,0.006
source,0.011
union,0.024
fri,0.009
michaelpdeacon,0.006
frm,0.008
advert,0.009
ckuka,0.006
much,0.019
fecking,0.026
jackass,0.001
deportations,0.007
socialflow_twitter,0.001
life,0.015
spit,0.009
eastern,0.007
worker,0.01
sycophants,0.002
culling,0.011
child,0.012
25s,0.006
worked,0.009
doth,0.008
cunt,0.008
diverted,0.008
isabeloakeshott,0.006
bcalderwood23,0.008
1jar3,0.007
viii,0.001
athanaseus,0.014
flooding,0.004
ladyreynolds34,0.01
ridiculously,0.006
surprises,0.004
nuttalls,0.015
anticipating,0.009
campaigning,0.006
trusted,0.005
things,0.015
rebellion,0.009
split,0.005
babies,0.012
paedo,0.009
european,0.02
plonker,0.011
markydeedrop,0.012
boiled,0.028
louenglefield,0.005
pitchforks,0.002
purpleplotters,0.001
jaimehta,0.0
lydlqv,0.007
reissdjo,0.007
tune,0.019
fabricant,0.005
matters,0.005
eddiesurfs,0.019
academia,0.004
demindblower,0.003
petewishart,0.006
opinions,0.003
its2014,0.002
terrorist,0.007
cumbria,0.009
birmingham,0.01
flaggelant,0.002
gretna,0.005
sandracub,0.007
ham,0.007
holyromanempire,0.006
bnp,0.026
hay,0.009
innocent,0.006
prison,0.004
east,0.027
espoused,0.007
hav,0.007
ukipcastlepoint,0.011
groat,0.003
possible,0.01
possibly,0.005
lachiemor1,0.007
indicative,0.005
mrdavidwhitley,0.01
birth,0.013
shadow,0.014
hamas,0.001
desire,0.011
brought,0.003
kingskroinkie,0.011
sliiting,0.01
remind,0.012
steps,0.008
andrewoathy,0.001
ideaa,0.003
bonkers,0.004
right,0.027
old,0.017
crowd,0.012
people,0.034
czech,0.011
mosques,0.007
ooooo,0.003
willdefens,0.002
labourcelts,0.014
countytimes,0.005
serialsockthief,0.007
creep,0.0
bringbackhanging,0.01
attendees,0.01
fox,0.014
individuals,0.003
periphery,0.009
mabionglyndwr,0.006
varicose,0.0
nwbrux,0.005
