Term,Value
strawa,0.003
communitiesuk,0.017
hordes,0.037
leejasper,0.006
beachthistle,0.008
holyrood,0.008
four,0.007
hanging,0.012
diisgrace,0.005
localized,0.01
marching,0.006
dunleavy138,0.009
ukelections2015,0.006
augustine,0.009
ecominimalnick,0.012
stevesurrey1,0.007
cole_davesc66,0.001
lord,0.009
sinking,0.006
regional,0.001
amieyoung_x,0.005
pigment,0.01
forties,0.007
bringing,0.007
enddate,0.002
scholar,0.009
wooden,0.005
clientele,0.002
commenter,0.025
patrickwintour,0.002
smethwick,0.004
chalupatime,0.01
katiecelf,0.009
hague,0.005
zzzzzz,0.005
charter,0.007
bill,0.01
specially,0.005
bbqt,0.028
bacon,0.009
second,0.011
autonomous_mind,0.008
feck,0.008
bbcqt,0.019
brexit,0.023
jonteinspain,0.01
casumptious,0.01
skynewsbreak,0.003
sheenmate,0.002
chieftans,0.016
fossil,0.004
scottishlabour,0.015
scottishreferendum,0.004
jackcapron,0.008
ohbrokenbritain,0.028
hero,0.01
splinter,0.01
brainwashed,0.005
lgbt,0.007
china,0.012
cult,0.009
affiliated,0.015
shriek,0.006
mickzippy,0.007
cyclical,0.012
kids,0.026
kaltesonne,0.001
k,0.013
davidisky,0.002
reports,0.012
transfixed,0.01
military,0.012
bbcone,0.006
cancellation,0.003
criticism,0.007
golden,0.01
divide,0.007
criticise,0.001
loudoun,0.007
norse,0.01
replace,0.008
foodbanks,0.008
classicfail,0.007
unis,0.005
unit,0.001
hoping,0.004
dna,0.009
spoke,0.002
aidan_celtic,0.007
music,0.014
telegraph,0.028
passport,0.016
e2,0.012
owen,0.006
holy,0.046
relax,0.018
successful,0.001
brings,0.003
0aqfxwm,0.002
codalmighty,0.007
90,0.009
93,0.008
hold,0.014
sarahhemyukip,0.008
britfirst,0.005
morally,0.01
locked,0.009
pursue,0.011
famed,0.001
plunged,0.024
rkzins_8hfo,0.016
revenues,0.009
example,0.017
richardhilton1,0.002
grumpydenier,0.004
protestants,0.005
household,0.007
dragons,0.012
currency,0.001
bbcnew,0.01
want,0.033
absolute,0.012
lobbycomm,0.002
hoc,0.012
worldview,0.007
hehehehehe,0.005
complaining,0.006
travel,0.011
damage,0.006
antiracismday,0.013
machine,0.003
preferable,0.002
salmond,0.008
bbcdouglasf,0.006
renounced,0.01
jamesvondoom,0.006
outlawed,0.013
shores,0.014
wrong,0.015
junkscience,0.007
gsdlady2,0.009
shocker38,0.007
types,0.005
ukipscum,0.007
_deanwilson94,0.006
eyers,0.012
occasions,0.004
paullewismoney,0.013
wins,0.017
fictional,0.002
keeps,0.009
p4ljta,0.005
democratic,0.01
wing,0.01
wind,0.012
senators,0.011
angelahaggerty,0.01
welcomed,0.013
govern,0.008
chriscox69,0.008
continentals,0.003
luisbaram,0.004
jackbrosnan_,0.005
luke_e_boy,0.007
fit,0.01
screaming,0.009
10153212_233154013546003_3162180114676654568_n,0.005
ogbtssk,0.001
deeneking,0.007
wales,0.023
hidden,0.004
jihadis,0.01
lukebozier,0.0
schools,0.011
silver,0.01
xfactor2014,0.008
represents,0.009
diarmidm,0.004
queues,0.003
barton,0.005
arron,0.002
crops,0.004
volcano,0.007
ronkabet,0.01
financial,0.013
snakes,0.013
knockout,0.018
allah,0.008
turnip,0.002
fortnight,0.01
berkshireip,0.001
2day,0.006
cathedral,0.006
whit,0.007
ring,0.006
whip,0.001
rt,0.019
rw,0.004
23c8my7,0.01
rs,0.004
markbtuk,0.004
richardlion2,0.001
re,0.03
encourage,0.008
adapt,0.004
27115043,0.009
dogwhistle,0.008
foundation,0.005
hillaryclinton,0.008
sellout,0.006
paullarkin74,0.009
threatened,0.009
medieval_things,0.003
farageget,0.004
rspca,0.01
allison00812810,0.003
7ekuqhw7b,0.01
redhair,0.01
ate,0.007
ndls61,0.007
ups,0.003
1970s,0.001
repealed,0.01
rabid,0.005
landlords,0.01
peterthomas410,0.014
nigel,0.033
steroids,0.014
reintroduced,0.01
wasn,0.013
offerings,0.007
remotely,0.006
sutherland,0.008
jamesmcleary,0.005
cmidgley1988,0.008
blazespage,0.009
xii,0.001
tired,0.008
needed,0.014
boston_rabbit,0.003
xit,0.005
_lilykins,0.011
euro,0.017
bitter,0.01
steven_woolfe,0.017
listen,0.008
danish,0.008
alecoscino,0.013
collapse,0.002
kno,0.003
hell_yes,0.003
wisdom,0.002
chairwoman,0.008
channel4,0.005
darkies,0.003
positively,0.006
195dal,0.011
trek,0.005
peril,0.005
showed,0.015
