Term,Value
strawa,0.005
communitiesuk,0.013
hordes,0.04
leejasper,0.005
beachthistle,0.007
holyrood,0.008
four,0.006
hanging,0.01
diisgrace,0.007
localized,0.015
marching,0.012
dunleavy138,0.009
ukelections2015,0.007
augustine,0.005
ecominimalnick,0.016
stevesurrey1,0.006
cole_davesc66,0.0
lord,0.009
protestants,0.005
regional,0.001
bile,0.008
pigment,0.01
forties,0.006
bringing,0.011
enddate,0.002
scholar,0.009
wooden,0.004
clientele,0.002
commenter,0.023
patrickwintour,0.001
smethwick,0.007
chalupatime,0.009
katiecelf,0.005
hague,0.009
zzzzzz,0.002
charter,0.005
utm_hp_ref,0.008
specially,0.008
bbqt,0.026
bacon,0.007
second,0.007
autonomous_mind,0.008
feck,0.01
bbcqt,0.019
brexit,0.027
jonteinspain,0.013
casumptious,0.009
skynewsbreak,0.001
sheenmate,0.003
chieftans,0.017
fossil,0.005
scottishlabour,0.017
scottishreferendum,0.003
jackcapron,0.009
ohbrokenbritain,0.024
hero,0.012
splinter,0.007
brainwashed,0.007
lgbt,0.015
china,0.011
cult,0.009
affiliated,0.015
shriek,0.005
mickzippy,0.005
cyclical,0.008
kids,0.028
kaltesonne,0.003
k,0.012
davidisky,0.002
reports,0.016
transfixed,0.01
military,0.005
bbcone,0.007
cancellation,0.002
criticism,0.008
golden,0.01
divide,0.006
criticise,0.001
loudoun,0.009
norse,0.01
replace,0.006
foodbanks,0.008
classicfail,0.008
unis,0.002
unit,0.002
hoping,0.007
dna,0.005
spoke,0.001
aidan_celtic,0.009
music,0.013
telegraph,0.03
passport,0.013
e2,0.013
owen,0.004
holy,0.034
relax,0.015
successful,0.002
brings,0.004
99,0.005
90,0.006
93,0.009
hold,0.013
sarahhemyukip,0.006
britfirst,0.005
morally,0.009
locked,0.012
pursue,0.014
famed,0.001
plunged,0.034
rkzins_8hfo,0.013
revenues,0.006
example,0.015
richardhilton1,0.002
grumpydenier,0.004
sinking,0.007
household,0.005
dragons,0.015
bbcnew,0.009
want,0.035
absolute,0.015
hoc,0.007
worldview,0.006
hehehehehe,0.008
complaining,0.009
travel,0.01
damage,0.007
antiracismday,0.012
machine,0.005
preferable,0.004
salmond,0.007
swine,0.008
renounced,0.012
jamesvondoom,0.007
outlawed,0.011
shores,0.012
wrong,0.015
junkscience,0.005
gsdlady2,0.01
shocker38,0.009
types,0.011
ukipscum,0.008
_deanwilson94,0.007
eyers,0.012
occasions,0.004
paullewismoney,0.012
wins,0.015
fictional,0.002
keeps,0.008
p4ljta,0.004
democratic,0.012
wing,0.012
wind,0.01
senators,0.012
angelahaggerty,0.004
welcomed,0.013
confederate,0.006
chriscox69,0.008
continentals,0.004
luisbaram,0.002
jackbrosnan_,0.004
luke_e_boy,0.007
fit,0.008
screaming,0.008
10153212_233154013546003_3162180114676654568_n,0.005
ogbtssk,0.001
deeneking,0.003
wales,0.02
hidden,0.005
virtually,0.007
schools,0.011
silver,0.009
xfactor2014,0.008
represents,0.009
diarmidm,0.007
queues,0.003
barton,0.01
arron,0.006
crops,0.003
volcano,0.007
ronkabet,0.008
financial,0.008
snakes,0.012
knockout,0.011
allah,0.008
turnip,0.002
fortnight,0.009
jimtduffy,0.003
2day,0.009
cathedral,0.01
whit,0.007
ring,0.007
whip,0.0
rt,0.015
rw,0.004
23c8my7,0.006
rs,0.005
markbtuk,0.004
richardlion2,0.002
re,0.032
encourage,0.013
adapt,0.002
27115043,0.009
dogwhistle,0.007
foundation,0.006
hillaryclinton,0.008
sellout,0.006
paullarkin74,0.008
threatened,0.006
medieval_things,0.001
farageget,0.004
rspca,0.007
allison00812810,0.003
7ekuqhw7b,0.009
redhair,0.009
ate,0.009
ndls61,0.007
heading,0.005
1970s,0.002
repealed,0.012
rabid,0.005
landlords,0.012
peterthomas410,0.013
nigel,0.033
steroids,0.016
reintroduced,0.009
wasn,0.014
offerings,0.005
remotely,0.003
sutherland,0.006
jamesmcleary,0.008
cmidgley1988,0.006
blazespage,0.01
xii,0.001
tired,0.006
needed,0.016
boston_rabbit,0.004
xit,0.005
_lilykins,0.011
euro,0.021
bitter,0.008
steven_woolfe,0.015
listen,0.011
danish,0.01
alecoscino,0.011
collapse,0.001
kno,0.005
hell_yes,0.005
wisdom,0.004
chairwoman,0.009
channel4,0.006
darkies,0.003
positively,0.007
195dal,0.008
trek,0.005
peril,0.004
showed,0.016
coward,0.014
tree,0.01
10x,0.001
dtfxzpu,0.006
nations,0.045
project,0.016
endure,0.007
boudica,0.047
charted,0.005
feeling,0.008
1zafmow,0.013
29urinz,0.001
1fxcbdm,0.006
concrete,0.005
paramedics,0.001
responsible,0.01
haste,0.01
causing,0.01
absorbed,0.006
ukipfail,0.005
pander,0.004
witney,0.009
shall,0.013
diminishing,0.006
swiss,0.017
mouth,0.009
letter,0.007
entry,0.014
majo,0.006
episode,0.005
2emuouszi,0.011
fajnyjames,0.009
camp,0.011
twickenham,0.01
independents,0.001
flagellants,0.003
lpg,0.013
camb,0.002
came,0.016
saying,0.019
fuckers,0.002
plagues,0.003
sexist,0.005
morningstaronline,0.017
darmz7,0.006
sexism,0.002
callumringer_,0.011
tempted,0.008
clock,0.003
lessons,0.019
busy,0.01
sandwellleader,0.011
scmpsocialnewsfeed,0.006
ment,0.009
cousins,0.01
warmongering,0.013
safadreamer,0.001
rich,0.006
milton,0.002
1qto55c,0.008
kraljski,0.006
lmao,0.003
mrdatch,0.02
lurches,0.014
greens,0.035
nicely,0.008
pigtowngrump,0.006
paedophiles,0.01
patch,0.008
debatingfools,0.014
cull,0.008
traverse,0.002
disaster,0.008
fair,0.018
branding,0.007
result,0.015
fail,0.019
syriapakistanindiamalaysiairaqiran,0.015
resigned,0.008
best,0.018
markfrance62,0.013
patronsaintofca,0.008
campaigners,0.009
scotlibdems,0.005
lots,0.006
wikipedia,0.016
r,0.011
1pqswgm,0.009
romanscharlemagne,0.007
ira,0.007
foi_in_ukip,0.008
migrantnation,0.007
glasgow,0.006
preserve,0.014
men,0.014
parallels,0.007
nationwide,0.009
nature,0.009
rolled,0.007
mei,0.001
jack0byte,0.004
ian_fraser,0.004
extent,0.008
roller,0.011
pity,0.004
outcome,0.006
sacrificing,0.013
country,0.046
drmoragkerr,0.008
strange,0.008
demanded,0.017
planned,0.009
normandy,0.004
logic,0.011
wipeout,0.008
argue,0.007
asked,0.008
eradicate,0.007
calibre,0.007
telbo5000,0.009
basque,0.018
blonde,0.01
raith,0.008
shouting,0.007
union,0.02
fri,0.008
michaelpdeacon,0.004
frm,0.007
advert,0.009
ckuka,0.007
much,0.023
fecking,0.027
jackass,0.001
deportations,0.009
socialflow_twitter,0.002
life,0.015
spit,0.009
eastern,0.007
worker,0.012
places,0.001
sycophants,0.001
culling,0.01
child,0.011
25s,0.006
worked,0.008
doth,0.012
cunt,0.007
diverted,0.009
isabeloakeshott,0.007
bcalderwood23,0.006
1jar3,0.011
athanaseus,0.014
flooding,0.008
ladyreynolds34,0.011
ridiculously,0.005
surprises,0.003
nuttalls,0.012
anticipating,0.007
campaigning,0.002
trusted,0.005
things,0.014
rebellion,0.005
split,0.005
babies,0.009
paedo,0.009
european,0.02
plonker,0.006
fairly,0.008
louisemensch,0.013
louenglefield,0.006
pitchforks,0.002
purpleplotters,0.002
jaimehta,0.0
lydlqv,0.007
reissdjo,0.007
tune,0.017
fabricant,0.004
1rlzdre,0.013
eddiesurfs,0.014
academia,0.004
demindblower,0.001
echoes,0.001
petewishart,0.009
opinions,0.001
its2014,0.002
cumbria,0.007
birmingham,0.014
flaggelant,0.002
gretna,0.006
sandracub,0.008
ham,0.01
holyromanempire,0.006
bnp,0.027
hay,0.008
innocent,0.013
prison,0.004
east,0.026
espoused,0.006
theeconomist,0.008
ukipcastlepoint,0.011
possible,0.006
possibly,0.008
lachiemor1,0.006
indicative,0.006
mrdavidwhitley,0.008
birth,0.008
shadow,0.016
hamas,0.001
desire,0.011
brought,0.002
kingskroinkie,0.015
sliiting,0.005
remind,0.008
steps,0.009
andrewoathy,0.001
ideaa,0.001
bonkers,0.001
right,0.027
old,0.014
crowd,0.009
people,0.039
czech,0.01
mosques,0.01
ooooo,0.006
willdefens,0.003
sure,0.016
countytimes,0.006
serialsockthief,0.007
creep,0.002
bringbackhanging,0.011
attendees,0.009
fox,0.02
individuals,0.002
periphery,0.008
mabionglyndwr,0.007
varicose,0.002
