Term,Value
strawa,0.003
communitiesuk,0.012
hordes,0.033
leejasper,0.004
beachthistle,0.007
holyrood,0.007
four,0.005
hanging,0.011
diisgrace,0.008
localized,0.012
marching,0.013
dunleavy138,0.007
ukelections2015,0.007
pardon,0.009
ecominimalnick,0.013
stevesurrey1,0.005
cole_davesc66,0.002
lord,0.007
protestants,0.005
regional,0.001
bile,0.007
pigment,0.009
forties,0.007
bringing,0.011
enddate,0.002
scholar,0.01
wooden,0.004
clientele,0.002
commenter,0.03
patrickwintour,0.001
smethwick,0.005
chalupatime,0.012
katiecelf,0.008
hague,0.005
zzzzzz,0.005
charter,0.008
bill,0.011
specially,0.005
bbqt,0.024
bacon,0.009
second,0.01
autonomous_mind,0.007
feck,0.007
bbcqt,0.02
brexit,0.025
jonteinspain,0.01
casumptious,0.01
skynewsbreak,0.003
sheenmate,0.002
chieftans,0.015
fossil,0.004
scottishlabour,0.024
scottishreferendum,0.003
jackcapron,0.006
ohbrokenbritain,0.024
hero,0.01
splinter,0.013
brainwashed,0.009
lgbt,0.01
china,0.015
cult,0.01
affiliated,0.013
shriek,0.008
mickzippy,0.006
realclimatescience,0.002
cyclical,0.007
kids,0.027
kaltesonne,0.003
k,0.014
davidisky,0.003
reports,0.012
transfixed,0.009
military,0.01
bbcone,0.008
cancellation,0.004
criticism,0.006
golden,0.011
divide,0.008
criticise,0.003
loudoun,0.01
norse,0.008
replace,0.007
foodbanks,0.01
classicfail,0.006
unis,0.003
unit,0.0
hoping,0.005
dna,0.005
spoke,0.002
aidan_celtic,0.008
music,0.012
telegraph,0.026
passport,0.016
e2,0.012
owen,0.008
holy,0.033
relax,0.015
successful,0.002
brings,0.003
0aqfxwm,0.001
99,0.006
90,0.008
93,0.011
hold,0.013
sarahhemyukip,0.007
britfirst,0.005
morally,0.009
locked,0.011
pursue,0.009
famed,0.002
plunged,0.034
rkzins_8hfo,0.011
revenues,0.006
example,0.014
richardhilton1,0.0
grumpydenier,0.004
sinking,0.003
household,0.006
dragons,0.013
currency,0.001
bbcnew,0.011
want,0.04
absolute,0.012
lobbycomm,0.002
hoc,0.007
worldview,0.01
hehehehehe,0.007
complaining,0.007
travel,0.006
damage,0.013
antiracismday,0.011
machine,0.003
preferable,0.004
salmond,0.006
swine,0.011
renounced,0.008
jamesvondoom,0.009
outlawed,0.012
shores,0.011
wrong,0.018
junkscience,0.004
gsdlady2,0.013
shocker38,0.007
types,0.013
ukipscum,0.005
_deanwilson94,0.007
eyers,0.007
occasions,0.005
paullewismoney,0.013
wins,0.019
fictional,0.003
keeps,0.008
p4ljta,0.005
democratic,0.006
wing,0.012
wind,0.013
senators,0.008
angelahaggerty,0.008
welcomed,0.017
confederate,0.008
chriscox69,0.006
continentals,0.004
luisbaram,0.004
jackbrosnan_,0.003
luke_e_boy,0.004
fit,0.009
screaming,0.008
10153212_233154013546003_3162180114676654568_n,0.005
ogbtssk,0.003
deeneking,0.005
wales,0.027
hidden,0.003
virtually,0.007
schools,0.017
silver,0.01
xfactor2014,0.009
represents,0.008
diarmidm,0.006
queues,0.004
barton,0.007
arron,0.007
crops,0.002
addicted,0.0
volcano,0.005
ronkabet,0.009
financial,0.013
snakes,0.011
knockout,0.017
allah,0.011
turnip,0.001
fortnight,0.008
berkshireip,0.001
2day,0.009
cathedral,0.01
whit,0.009
ring,0.008
whip,0.003
rt,0.018
trending,0.009
23c8my7,0.008
rs,0.004
markbtuk,0.006
richardlion2,0.0
re,0.038
encourage,0.01
adapt,0.004
27115043,0.007
dogwhistle,0.009
foundation,0.009
hillaryclinton,0.006
sellout,0.008
paullarkin74,0.007
threatened,0.008
farageget,0.002
rspca,0.011
allison00812810,0.002
7ekuqhw7b,0.011
redhair,0.009
ate,0.008
ndls61,0.006
heading,0.002
1970s,0.0
repealed,0.01
rabid,0.005
landlords,0.01
peterthomas410,0.012
nigel,0.031
steroids,0.015
reintroduced,0.011
wasn,0.012
remotely,0.003
sutherland,0.008
jamesmcleary,0.007
cmidgley1988,0.006
blazespage,0.01
xii,0.001
tired,0.009
needed,0.013
boston_rabbit,0.004
xit,0.004
_lilykins,0.011
recent,0.018
bitter,0.006
steven_woolfe,0.011
listen,0.01
danish,0.01
alecoscino,0.011
collapse,0.001
kno,0.007
hell_yes,0.004
wisdom,0.005
chairwoman,0.006
channel4,0.004
darkies,0.005
positively,0.007
195dal,0.011
trek,0.003
peril,0.002
showed,0.017
coward,0.015
tree,0.011
10x,0.002
dtfxzpu,0.008
nations,0.027
project,0.015
endure,0.007
boudica,0.104
charted,0.008
feeling,0.006
1zafmow,0.01
redesigned,0.002
esto,0.001
1fxcbdm,0.007
concrete,0.003
paramedics,0.003
responsible,0.011
haste,0.008
causing,0.009
absorbed,0.01
ukipfail,0.003
pander,0.002
witney,0.01
shall,0.013
diminishing,0.006
swiss,0.013
mouth,0.005
letter,0.008
entry,0.005
majo,0.004
episode,0.005
2emuouszi,0.011
fajnyjames,0.012
camp,0.011
twickenham,0.01
flagellants,0.002
lpg,0.015
camb,0.002
came,0.013
saying,0.014
fuckers,0.0
plagues,0.004
sexist,0.005
morningstaronline,0.013
darmz7,0.004
sexism,0.002
callumringer_,0.01
tempted,0.004
clock,0.003
lessons,0.012
busy,0.01
sandwellleader,0.008
scmpsocialnewsfeed,0.009
ment,0.008
cousins,0.007
warmongering,0.013
safadreamer,0.002
rich,0.01
milton,0.003
1qto55c,0.01
kraljski,0.007
lmao,0.003
mrdatch,0.027
lurches,0.016
greens,0.025
textbooks,0.008
pigtowngrump,0.007
paedophiles,0.01
patch,0.009
debatingfools,0.017
cull,0.007
traverse,0.003
disaster,0.009
fair,0.014
branding,0.007
result,0.015
fail,0.017
syriapakistanindiamalaysiairaqiran,0.011
resigned,0.006
best,0.017
markfrance62,0.014
patronsaintofca,0.007
campaigners,0.008
scotlibdems,0.005
lots,0.006
wikipedia,0.014
1pqswgm,0.01
romanscharlemagne,0.006
ira,0.007
drealmie,0.012
migrantnation,0.008
glasgow,0.008
preserve,0.013
men,0.014
parallels,0.008
nationwide,0.01
nature,0.009
rolled,0.01
mei,0.001
jack0byte,0.003
ian_fraser,0.008
extent,0.014
roller,0.011
pity,0.003
outcome,0.007
sacrificing,0.015
fallacious,0.014
drmoragkerr,0.005
demanded,0.012
planned,0.006
normandy,0.008
logic,0.011
wipeout,0.008
argue,0.008
asked,0.01
eradicate,0.006
calibre,0.009
telbo5000,0.009
basque,0.015
blonde,0.011
raith,0.006
source,0.012
union,0.024
fri,0.007
michaelpdeacon,0.006
frm,0.009
advert,0.009
ckuka,0.002
much,0.021
privilege,0.009
jackass,0.0
deportations,0.006
socialflow_twitter,0.003
life,0.016
spit,0.01
eastern,0.006
worker,0.011
places,0.001
sycophants,0.003
pandering,0.01
child,0.011
25s,0.006
worked,0.006
doth,0.009
cunt,0.005
diverted,0.01
isabeloakeshott,0.009
bcalderwood23,0.005
1jar3,0.011
viii,0.002
athanaseus,0.017
flooding,0.008
ladyreynolds34,0.01
ridiculously,0.005
surprises,0.005
nuttalls,0.012
anticipating,0.007
campaigning,0.006
trusted,0.005
things,0.015
rebellion,0.007
split,0.008
babies,0.008
paedo,0.008
european,0.02
plonker,0.004
fairly,0.009
louisemensch,0.008
louenglefield,0.004
pitchforks,0.002
purpleplotters,0.001
jaimehta,0.002
lydlqv,0.005
reissdjo,0.007
tune,0.016
fabricant,0.005
matters,0.009
eddiesurfs,0.016
academia,0.004
demindblower,0.003
echoes,0.0
petewishart,0.005
meriam,0.009
its2014,0.001
cumbria,0.006
birmingham,0.011
flaggelant,0.003
gretna,0.009
sandracub,0.007
ham,0.01
holyromanempire,0.005
bnp,0.027
hay,0.011
innocent,0.013
prison,0.006
east,0.024
espoused,0.01
hav,0.008
ukipcastlepoint,0.013
groat,0.001
possible,0.012
possibly,0.008
lachiemor1,0.006
indicative,0.009
mrdavidwhitley,0.008
birth,0.012
shadow,0.014
unique,0.002
desire,0.012
kingskroinkie,0.017
sliiting,0.008
remind,0.013
steps,0.008
andrewoathy,0.003
ideaa,0.002
bonkers,0.002
right,0.025
old,0.013
crowd,0.015
people,0.041
czech,0.01
uuponline,0.008
ooooo,0.002
willdefens,0.003
sure,0.015
countytimes,0.004
serialsockthief,0.007
creep,0.001
bringbackhanging,0.01
attendees,0.009
fox,0.023
individuals,0.001
periphery,0.007
mabionglyndwr,0.006
varicose,0.001
nwbrux,0.008
templarinfidel,0.001
lefty,0.011
hmtreasury,0.011
oliverjamesuk,0.002
tribes,0.037
losing,0.016
toryshorty,0.008
exploitiation,0.011
bigpoppatotoro,0.008
benches,0.001
citizens,0.006
o,0.009
despair,0.001
stoked,0.003
ukipdaily,0.011
slightly,0.008
bath,0.006
consulting,0.004
sod,0.015
1531879,0.011
sol,0.013
son,0.014
presenters,0.007
breadandcircuses,0.003
sov,0.006
blueliberal1,0.012
carlachamorros,0.001
poss,0.002
foothold,0.003
support,0.041
constantly,0.002
raped,0.012
joseph,0.008
wordpress,0.011
jeremylefroymp,0.012
thingsscotlandhas,0.007
celtic_scotland,0.007
_tomflan1888,0.006
journo,0.014
offer,0.016
jakearmistead,0.005
davidsigsworth,0.002
simon_ukip,0.012
congratulations,0.02
dontvotescumshovethevoteupukipsbum,0.005
michaelrosenblog,0.009
medway,0.002
inside,0.013
paulturner2012,0.011
vanguard,0.005
rerum,0.005
smashed,0.014
stopsharia,0.013
passenger,0.008
later,0.025
liberal,0.009
proven,0.009
hethers01,0.003
exist,0.009
marxists,0.007
marty_caine,0.014
flood,0.002
republic,0.007
jseymourukip,0.003
roll,0.006
ramadi,0.007
intend,0.01
geezer,0.008
transported,0.002
muslims,0.019
smelling,0.01
persecution,0.001
jimwaterson,0.007
gillian_mair80,0.006
anthony_g_ukip,0.001
mixtymuxty,0.007
codalmighty,0.006
mrjamesob,0.01
beamed,0.008
1156588,0.011
time,0.022
push,0.011
characterising,0.01
corps,0.007
whoever,0.006
eunats,0.007
disrepute,0.005
buddys,0.006
mcghee,0.008
chair,0.01
loons,0.005
quartered,0.003
pratap,0.006
reverting,0.007
vlad,0.004
obssessed,0.007
atavistic,0.002
trog,0.015
choice,0.017
opinions,0.003
fullest,0.01
exact,0.01
minute,0.012
rlemkin,0.007
tear,0.008
leave,0.035
settle,0.005
subway,0.009
team,0.006
loads,0.008
jamessreality,0.013
globalwarmingisamyth,0.003
prevent,0.011
hindered,0.004
marikanotions,0.009
prediction,0.015
anassarwar,0.009
chopping,0.012
shirts,0.001
5509085,0.011
saoralba,0.01
elton,0.006
deafitit,0.008
boggle,0.006
celebrated,0.009
current,0.009
looking,0.006
ianssmart,0.015
freaks,0.004
boost,0.005
honour,0.012
radya,0.01
walsallinfidel,0.013
understanding,0.001
contemplate,0.001
address,0.007
alone,0.009
along,0.016
redemption,0.0
trumpton_ukip,0.025
queue,0.009
haitch7,0.011
mahmood,0.013
funder,0.002
jameeyy,0.007
studies,0.003
reclaim,0.012
prettyh,0.01
demonisation,0.002
somerandomhash,0.006
love,0.021
griffiths,0.008
canio,0.006
prefer,0.014
logical,0.006
bloody,0.025
ipp,0.01
fake,0.028
neildance,0.005
forefront,0.011
opposes,0.011
sturdyalex,0.005
working,0.03
positive,0.012
angry,0.009
l06jsl,0.0
druids,0.017
boycotthalal,0.009
opposed,0.01
clydessb,0.008
georgegalloway,0.021
loving,0.007
introducing,0.011
scovers123,0.003
1hi30x2,0.012
leeches,0.001
assimilation,0.003
odious,0.008
fastestfredy,0.008
ukip_rbwm,0.002
everywhere,0.01
eastchesterton,0.005
indiegogo,0.008
paxtonnorth,0.01
anglicanwarning,0.009
scholey,0.008
trev_forrester,0.013
wanks,0.008
wingers,0.002
moansar,0.008
believes,0.001
values,0.014
believed,0.01
1dq66zx,0.004
ollyneville,0.005
bertrandlapraye,0.004
twittersilence,0.01
vauxhall,0.004
guyfawk,0.005
admires,0.01
allowed,0.012
litre,0.002
paulmasonnews,0.004
divided,0.009
waines,0.004
chaucer,0.003
34604358,0.014
edinburgh,0.009
spot,0.003
yeeeeesss,0.008
thanetwatch,0.003
primordial,0.001
outthink,0.026
uptonogood_,0.008
naomi_1,0.004
date,0.012
wikileaks,0.01
laboureoin,0.007
spouted,0.002
ukip_voter_,0.011
brainless,0.004
duncanbarkes,0.012
411478,0.008
natural,0.007
conscious,0.003
ss,0.007
sp,0.01
st,0.022
kittycatboyd,0.012
1sy10nm,0.008
sa,0.01
se,0.01
sd,0.004
webpage,0.016
pugwash1000,0.011
djmumin,0.002
unacceptable,0.002
years,0.039
course,0.016
leannewood,0.015
clinton,0.009
teamleanne,0.005
tendency,0.008
strategyjhp,0.009
theecologist,0.008
bodunfors,0.008
181lwff,0.011
stupidity,0.008
councillor,0.013
tory,0.028
petition,0.012
oldfirmfacts1,0.007
recipients,0.013
matches,0.008
indigenous,0.026
drilling,0.003
cutleree,0.002
twilight,0.006
glinner,0.011
didn,0.014
revert,0.009
alexx_mcarthur,0.007
domac2000,0.014
ukipthey,0.006
bowling,0.008
veins,0.01
zeropregi,0.005
quarter,0.011
square,0.001
beloved,0.006
patrickoflynn,0.005
christia_allard,0.01
entering,0.014
regionally,0.013
lesson,0.002
troll,0.008
joker,0.004
canvas,0.008
container,0.009
805881485400174593,0.001
coastguard_sos,0.003
shaun_dunlop,0.009
abide,0.002
seriously,0.016
investigation,0.011
internet,0.003
suggesting,0.012
cultor,0.01
curbs,0.011
million,0.029
incentives,0.009
possibility,0.005
quite,0.026
22one,0.012
besides,0.005
bumpy,0.002
quits,0.009
training,0.003
themuslimissue,0.003
girfuy,0.006
massive,0.014
u58pumlkgjm,0.007
henry,0.004
saving,0.014
spoken,0.007
one,0.03
andymuirhd,0.008
rickyjames94,0.011
p262zd,0.002
spanish,0.024
vote,0.031
open,0.011
flatearthers,0.004
city,0.031
uks,0.009
jackbuckby,0.01
juliusmandrake,0.012
2,0.036
ibtimes,0.011
typer,0.009
bits,0.0
vapours,0.007
timeforukip,0.01
psychopaths,0.002
proving,0.003
ridiculous,0.011
fooled,0.008
representing,0.001
markbarry67,0.009
chump,0.007
eurosceptic,0.005
siding,0.003
future,0.008
alanroden,0.006
sophie,0.001
damned,0.009
prospect,0.003
schrodingers,0.008
addressing,0.008
jagtron1,0.015
sam,0.011
turned,0.014
argument,0.017
sad,0.019
woah,0.002
say,0.032
buried,0.003
allen,0.01
saw,0.015
sat,0.008
charlemagnevfarage,0.006
warriors,0.001
downwards,0.007
aside,0.015
note,0.014
intends,0.005
take,0.022
politcal,0.003
atos,0.011
destroy,0.007
concern,0.008
relaxed,0.005
butterfly,0.008
ironically,0.015
axel_yachef,0.001
opposite,0.011
buffer,0.014
knew,0.014
invoked,0.005
faragevclegg,0.002
drive,0.008
federal,0.001
butchered,0.01
atlantic,0.01
review,0.028
laws,0.01
sansian1,0.006
walking,0.005
opportunist,0.009
hustings,0.005
doshtosh,0.01
mike_guillaume,0.005
ukipster,0.0
aggressive,0.009
pperrin,0.009
imagined,0.003
line,0.012
slow,0.01
romanian,0.008
bwalker_1995,0.003
tears,0.003
going,0.016
hockey,0.001
90percenters,0.001
outrage,0.007
agesespecially,0.002
caroline,0.008
ukipleadership,0.001
whyimvotingukip,0.005
condemning,0.012
illusive,0.003
simplistic,0.01
charlotteahenry,0.006
inuit,0.007
agesukip,0.001
clans,0.006
michaelbrailsfo,0.004
prime,0.011
ahmad,0.004
worried,0.007
roger,0.012
stuartmills15,0.007
bombs,0.01
homeopathy,0.004
vision,0.011
suffolkcoast15,0.011
anyways,0.007
sadmaninagame,0.006
cmackinlay,0.011
representatives,0.005
dismemberment,0.004
3m2yd,0.004
799655539286360064,0.007
halsall,0.001
599bt,0.008
presage,0.005
svoboda,0.014
panache,0.002
jobs,0.007
1lc6zks,0.003
screen,0.001
concentrate,0.002
40bc,0.013
mans,0.009
manx,0.006
many,0.035
