Term,Value
strawa,0.003
communitiesuk,0.015
hordes,0.037
leejasper,0.005
beachthistle,0.007
holyrood,0.004
four,0.008
hanging,0.014
diisgrace,0.008
localized,0.013
marching,0.008
dunleavy138,0.008
ukelections2015,0.007
augustine,0.008
ecominimalnick,0.011
stevesurrey1,0.006
cole_davesc66,0.001
lord,0.013
protestants,0.002
regional,0.001
trojan,0.011
pigment,0.006
forties,0.009
bringing,0.01
enddate,0.002
scholar,0.008
wooden,0.004
clientele,0.001
commenter,0.026
patrickwintour,0.002
smethwick,0.002
chalupatime,0.012
katiecelf,0.009
hague,0.007
zzzzzz,0.004
charter,0.007
utm_hp_ref,0.01
specially,0.008
bbqt,0.028
bacon,0.009
second,0.007
autonomous_mind,0.009
feck,0.003
bbcqt,0.016
brexit,0.03
jonteinspain,0.01
casumptious,0.007
skynewsbreak,0.003
sheenmate,0.003
chieftans,0.014
fossil,0.004
scottishlabour,0.02
scottishreferendum,0.003
jackcapron,0.009
ohbrokenbritain,0.028
hero,0.011
splinter,0.009
brainwashed,0.005
lgbt,0.009
china,0.011
cult,0.013
affiliated,0.017
shriek,0.005
mickzippy,0.008
realclimatescience,0.001
cyclical,0.01
kids,0.029
kaltesonne,0.002
k,0.015
davidisky,0.002
reports,0.013
transfixed,0.011
military,0.011
bbcone,0.004
cancellation,0.003
criticism,0.007
golden,0.009
divide,0.006
criticise,0.001
loudoun,0.006
norse,0.007
replace,0.006
foodbanks,0.006
classicfail,0.004
unis,0.004
hoping,0.006
dna,0.007
spoke,0.002
aidan_celtic,0.007
music,0.015
telegraph,0.028
passport,0.014
e2,0.012
pstani,0.008
holy,0.041
relax,0.018
successful,0.001
brings,0.005
0aqfxwm,0.001
codalmighty,0.006
90,0.009
93,0.01
hold,0.015
sarahhemyukip,0.008
britfirst,0.004
morally,0.011
locked,0.011
pursue,0.01
famed,0.001
plunged,0.027
rkzins_8hfo,0.012
revenues,0.005
example,0.012
richardhilton1,0.004
grumpydenier,0.005
sinking,0.005
household,0.007
dragons,0.014
currency,0.001
bbcnew,0.008
want,0.039
absolute,0.011
hoc,0.01
worldview,0.009
hehehehehe,0.005
complaining,0.006
travel,0.009
damage,0.011
antiracismday,0.01
machine,0.006
preferable,0.003
salmond,0.007
swine,0.011
renounced,0.009
jamesvondoom,0.005
outlawed,0.006
shores,0.012
wrong,0.017
junkscience,0.003
gsdlady2,0.011
shocker38,0.009
types,0.013
typer,0.007
_deanwilson94,0.008
eyers,0.01
occasions,0.005
paullewismoney,0.014
wins,0.011
fictional,0.001
keeps,0.008
p4ljta,0.003
democratic,0.012
wing,0.008
wind,0.013
senators,0.012
angelahaggerty,0.009
welcomed,0.016
confederate,0.006
chriscox69,0.01
continentals,0.004
luisbaram,0.0
jackbrosnan_,0.005
eddieizzard,0.016
luke_e_boy,0.004
fit,0.009
screaming,0.007
10153212_233154013546003_3162180114676654568_n,0.004
ogbtssk,0.002
deeneking,0.004
wales,0.022
hidden,0.005
virtually,0.006
lukebozier,0.0
schools,0.015
silver,0.008
xfactor2014,0.008
represents,0.008
diarmidm,0.01
queues,0.003
barton,0.006
arron,0.014
crops,0.005
addicted,0.001
volcano,0.007
ronkabet,0.009
financial,0.011
snakes,0.014
knockout,0.011
allah,0.01
turnip,0.002
