Term,Value
strawa,0.004
communitiesuk,0.013
hordes,0.032
leejasper,0.004
beachthistle,0.007
holyrood,0.01
four,0.01
hanging,0.014
diisgrace,0.007
localized,0.014
marching,0.009
dunleavy138,0.008
ukelections2015,0.006
augustine,0.007
ecominimalnick,0.014
stevesurrey1,0.006
cole_davesc66,0.001
lord,0.009
protestants,0.004
trojan,0.009
pigment,0.012
forties,0.005
bringing,0.008
enddate,0.002
scholar,0.009
wooden,0.002
clientele,0.002
commenter,0.029
patrickwintour,0.0
smethwick,0.003
chalupatime,0.008
katiecelf,0.005
hague,0.007
zzzzzz,0.004
charter,0.007
utm_hp_ref,0.009
specially,0.008
bbqt,0.025
bacon,0.008
second,0.014
autonomous_mind,0.005
feck,0.006
bbcqt,0.015
brexit,0.023
jonteinspain,0.007
casumptious,0.01
skynewsbreak,0.001
sheenmate,0.001
chieftans,0.013
fossil,0.006
scottishlabour,0.019
scottishreferendum,0.003
jackcapron,0.005
ohbrokenbritain,0.032
hero,0.013
splinter,0.012
brainwashed,0.007
lgbt,0.011
china,0.012
cult,0.01
affiliated,0.016
shriek,0.005
mickzippy,0.005
cyclical,0.011
kids,0.025
kaltesonne,0.002
k,0.011
davidisky,0.002
reports,0.008
transfixed,0.01
military,0.011
bbcone,0.007
cancellation,0.004
criticism,0.005
golden,0.012
divide,0.007
criticise,0.001
loudoun,0.008
norse,0.009
replace,0.005
foodbanks,0.006
classicfail,0.008
unis,0.003
unit,0.001
hoping,0.01
dna,0.008
spoke,0.001
aidan_celtic,0.006
music,0.012
telegraph,0.033
passport,0.015
e2,0.016
pstani,0.009
holy,0.047
relax,0.017
successful,0.003
brings,0.004
0aqfxwm,0.001
99,0.007
90,0.006
93,0.01
hold,0.014
sarahhemyukip,0.006
britfirst,0.004
morally,0.009
locked,0.008
pursue,0.01
famed,0.0
plunged,0.027
rkzins_8hfo,0.015
revenues,0.007
example,0.014
richardhilton1,0.001
grumpydenier,0.004
sinking,0.001
household,0.004
dragons,0.013
currency,0.001
bbcnew,0.008
want,0.035
absolute,0.01
lobbycomm,0.0
hoc,0.012
worldview,0.008
hehehehehe,0.007
complaining,0.004
travel,0.008
damage,0.012
antiracismday,0.01
machine,0.004
preferable,0.003
salmond,0.006
swine,0.011
statement_on_paris_shooting,0.011
jamesvondoom,0.009
outlawed,0.012
shores,0.014
wrong,0.019
junkscience,0.005
gsdlady2,0.009
shocker38,0.006
types,0.006
typer,0.006
_deanwilson94,0.008
eyers,0.008
occasions,0.004
paullewismoney,0.011
wins,0.015
fictional,0.003
keeps,0.008
p4ljta,0.005
democratic,0.007
wing,0.01
wind,0.012
senators,0.01
angelahaggerty,0.006
welcomed,0.014
govern,0.007
chriscox69,0.008
continentals,0.004
luisbaram,0.005
jackbrosnan_,0.002
luke_e_boy,0.008
fit,0.006
screaming,0.006
10153212_233154013546003_3162180114676654568_n,0.005
ogbtssk,0.001
deeneking,0.004
wales,0.02
hidden,0.002
virtually,0.008
lukebozier,0.002
schools,0.015
silver,0.013
xfactor2014,0.007
represents,0.004
diarmidm,0.007
queues,0.003
barton,0.008
arron,0.008
crops,0.004
addicted,0.002
volcano,0.008
ronkabet,0.013
financial,0.01
snakes,0.01
knockout,0.014
allah,0.01
turnip,0.001
fortnight,0.009
berkshireip,0.002
2day,0.005
cathedral,0.006
whit,0.005
ring,0.008
whip,0.002
rt,0.022
rw,0.009
23c8my7,0.008
rs,0.003
markbtuk,0.002
richardlion2,0.002
re,0.037
encourage,0.01
adapt,0.003
27115043,0.009
dogwhistle,0.007
foundation,0.005
hillaryclinton,0.01
sellout,0.008
paullarkin74,0.006
threatened,0.006
medieval_things,0.002
farageget,0.005
rspca,0.011
allison00812810,0.003
7ekuqhw7b,0.008
redhair,0.008
ate,0.005
ndls61,0.008
ups,0.003
repealed,0.013
rabid,0.005
landlords,0.01
peterthomas410,0.009
nigel,0.034
steroids,0.017
reintroduced,0.008
wasn,0.012
offerings,0.007
remotely,0.004
sutherland,0.011
jamesmcleary,0.008
cmidgley1988,0.007
blazespage,0.006
xii,0.003
tired,0.008
needed,0.014
boston_rabbit,0.003
xit,0.005
_lilykins,0.012
recent,0.015
bitter,0.006
steven_woolfe,0.015
listen,0.009
danish,0.011
alecoscino,0.012
collapse,0.0
kno,0.007
hell_yes,0.005
wisdom,0.004
chairwoman,0.004
channel4,0.003
darkies,0.004
positively,0.008
195dal,0.008
trek,0.003
peril,0.001
showed,0.017
coward,0.014
tree,0.009
10x,0.0
dtfxzpu,0.006
nations,0.035
project,0.014
endure,0.008
boudica,0.082
charted,0.008
feeling,0.006
1zafmow,0.012
redesigned,0.001
esto,0.001
1fxcbdm,0.009
concrete,0.004
paramedics,0.003
responsible,0.009
causing,0.009
absorbed,0.006
ukipfail,0.003
pander,0.001
witney,0.011
shall,0.011
diminishing,0.007
swiss,0.013
mouth,0.006
letter,0.004
entry,0.006
majo,0.006
episode,0.004
2emuouszi,0.013
fajnyjames,0.009
camp,0.011
twickenham,0.012
independents,0.002
flagellants,0.001
lpg,0.013
camb,0.002
came,0.015
saying,0.014
fuckers,0.003
plagues,0.002
sexist,0.004
morningstaronline,0.016
darmz7,0.002
sexism,0.004
callumringer_,0.011
tempted,0.009
clock,0.002
lessons,0.015
busy,0.008
scmpsocialnewsfeed,0.007
ment,0.007
cousins,0.008
warmongering,0.008
safadreamer,0.002
rich,0.007
milton,0.003
1qto55c,0.009
kraljski,0.006
lmao,0.005
mrdatch,0.02
lurches,0.015
greens,0.029
textbooks,0.008
pigtowngrump,0.004
paedophiles,0.008
patch,0.004
debatingfools,0.013
cull,0.01
traverse,0.003
disaster,0.007
fair,0.016
branding,0.007
result,0.015
fail,0.016
syriapakistanindiamalaysiairaqiran,0.009
resigned,0.009
best,0.012
markfrance62,0.011
patronsaintofca,0.009
campaigners,0.01
scotlibdems,0.006
lots,0.006
wikipedia,0.013
1pqswgm,0.006
romanscharlemagne,0.007
ira,0.007
foi_in_ukip,0.008
migrantnation,0.008
glasgow,0.007
preserve,0.015
men,0.013
parallels,0.013
nationwide,0.008
nature,0.009
rolled,0.006
mei,0.002
jack0byte,0.004
ian_fraser,0.007
wtf,0.013
roller,0.011
pity,0.007
outcome,0.006
sacrificing,0.017
country,0.033
drmoragkerr,0.008
strange,0.009
demanded,0.014
planned,0.006
normandy,0.005
logic,0.011
wipeout,0.006
argue,0.008
asked,0.008
eradicate,0.007
calibre,0.008
telbo5000,0.008
basque,0.016
blonde,0.011
raith,0.01
shouting,0.005
union,0.02
fri,0.007
michaelpdeacon,0.002
frm,0.007
advert,0.004
ckuka,0.004
much,0.019
fecking,0.035
jackass,0.002
deportations,0.009
socialflow_twitter,0.002
life,0.016
spit,0.011
eastern,0.007
worker,0.009
places,0.002
sycophants,0.001
southerners,0.006
child,0.012
25s,0.008
worked,0.008
doth,0.008
cunt,0.01
diverted,0.009
isabeloakeshott,0.007
bcalderwood23,0.009
1jar3,0.011
viii,0.002
athanaseus,0.015
flooding,0.008
ladyreynolds34,0.011
ridiculously,0.004
surprises,0.004
nuttalls,0.014
anticipating,0.01
campaigning,0.01
trusted,0.006
things,0.016
rebellion,0.007
split,0.01
babies,0.009
paedo,0.008
european,0.018
plonker,0.004
fairly,0.007
louisemensch,0.013
louenglefield,0.004
pitchforks,0.003
purpleplotters,0.0
jaimehta,0.001
lydlqv,0.008
reissdjo,0.004
tune,0.021
fabricant,0.006
matters,0.006
eddiesurfs,0.012
academia,0.006
demindblower,0.004
echoes,0.001
petewishart,0.006
opinions,0.0
its2014,0.002
terrorist,0.008
cumbria,0.008
birmingham,0.011
flaggelant,0.002
gretna,0.005
sandracub,0.009
ham,0.01
holyromanempire,0.007
bnp,0.028
hay,0.013
innocent,0.013
prison,0.005
east,0.033
espoused,0.007
hav,0.005
ukipcastlepoint,0.013
groat,0.0
possible,0.012
possibly,0.005
lachiemor1,0.008
indicative,0.006
mrdavidwhitley,0.009
birth,0.01
shadow,0.015
hamas,0.003
desire,0.009
brought,0.0
kingskroinkie,0.016
sliiting,0.011
remind,0.009
steps,0.007
andrewoathy,0.001
ideaa,0.001
bonkers,0.001
right,0.028
old,0.013
crowd,0.01
people,0.031
czech,0.01
uuponline,0.006
ooooo,0.006
willdefens,0.0
sure,0.014
countytimes,0.004
serialsockthief,0.007
creep,0.001
bringbackhanging,0.01
attendees,0.01
fox,0.022
individuals,0.002
periphery,0.007
mabionglyndwr,0.009
varicose,0.0
nwbrux,0.009
templarinfidel,0.001
lefty,0.015
hmtreasury,0.018
oliverjamesuk,0.002
alexandra,0.005
losing,0.018
toryshorty,0.005
exploitiation,0.009
bigpoppatotoro,0.006
benches,0.002
citizens,0.007
o,0.006
despair,0.005
stoked,0.005
ukipdaily,0.008
slightly,0.005
bath,0.007
consulting,0.006
sod,0.014
1531879,0.014
sol,0.012
son,0.016
presenters,0.006
breadandcircuses,0.002
sov,0.004
blueliberal1,0.011
carlachamorros,0.001
poss,0.003
foothold,0.005
support,0.038
constantly,0.002
raped,0.015
joseph,0.012
wordpress,0.013
jeremylefroymp,0.011
thingsscotlandhas,0.004
celtic_scotland,0.008
happy,0.013
journo,0.014
offer,0.016
jakearmistead,0.003
davidsigsworth,0.0
simon_ukip,0.012
congratulations,0.02
dontvotescumshovethevoteupukipsbum,0.006
michaelrosenblog,0.009
medway,0.001
inside,0.011
paulturner2012,0.012
vanguard,0.004
rerum,0.003
smashed,0.019
stopsharia,0.016
passenger,0.006
later,0.025
liberal,0.009
proven,0.012
hethers01,0.001
exist,0.011
marxists,0.009
marty_caine,0.009
flood,0.002
republic,0.007
jseymourukip,0.002
roll,0.008
ramadi,0.007
intend,0.011
geezer,0.01
transported,0.002
muslims,0.017
smelling,0.008
persecution,0.001
jimwaterson,0.004
gillian_mair80,0.009
anthony_g_ukip,0.002
mixtymuxty,0.006
codalmighty,0.007
mrjamesob,0.009
beamed,0.011
1156588,0.011
time,0.02
push,0.01
characterising,0.016
corps,0.007
whoever,0.005
eunats,0.006
disrepute,0.007
buddys,0.006
mcghee,0.009
chair,0.006
loons,0.004
quartered,0.003
pratap,0.006
reverting,0.005
vlad,0.006
obssessed,0.006
atavistic,0.002
trog,0.013
choice,0.016
fullest,0.015
exact,0.009
minute,0.007
rlemkin,0.008
tear,0.006
leave,0.038
settle,0.01
subway,0.01
team,0.007
loads,0.006
jamessreality,0.012
globalwarmingisamyth,0.002
prevent,0.014
hindered,0.003
marikanotions,0.011
prediction,0.013
anassarwar,0.009
chopping,0.013
shirts,0.002
5509085,0.008
saoralba,0.01
elton,0.004
deafitit,0.007
celebrated,0.007
current,0.011
ianssmart,0.012
freaks,0.004
boost,0.005
thrust,0.001
honour,0.011
radya,0.007
walsallinfidel,0.01
paedophile,0.011
contemplate,0.002
address,0.012
alone,0.011
along,0.012
redemption,0.002
trumpton_ukip,0.027
queue,0.012
