Term,Value
strawa,0.005
communitiesuk,0.015
hordes,0.03
leejasper,0.004
beachthistle,0.007
holyrood,0.009
four,0.007
hanging,0.014
diisgrace,0.007
localized,0.012
marching,0.009
dunleavy138,0.008
ukelections2015,0.008
augustine,0.01
ecominimalnick,0.013
scold,0.002
cole_davesc66,0.001
lord,0.008
sinking,0.003
regional,0.001
bile,0.009
pigment,0.009
forties,0.006
bringing,0.012
enddate,0.003
scholar,0.009
wooden,0.002
clientele,0.001
commenter,0.029
patrickwintour,0.0
smethwick,0.004
chalupatime,0.013
katiecelf,0.005
hague,0.005
zzzzzz,0.004
charter,0.008
bill,0.008
specially,0.008
bbqt,0.024
bacon,0.01
second,0.01
autonomous_mind,0.009
feck,0.008
bbcqt,0.02
brexit,0.023
jonteinspain,0.009
casumptious,0.008
skynewsbreak,0.001
sheenmate,0.002
chieftans,0.017
fossil,0.004
scottishlabour,0.018
scottishreferendum,0.004
jackcapron,0.007
ohbrokenbritain,0.031
hero,0.011
splinter,0.011
brainwashed,0.008
lgbt,0.009
china,0.012
cult,0.01
affiliated,0.013
shriek,0.007
mickzippy,0.007
realclimatescience,0.002
cyclical,0.01
kids,0.027
kaltesonne,0.0
k,0.015
davidisky,0.002
reports,0.014
transfixed,0.009
military,0.013
bbcone,0.009
cancellation,0.003
criticism,0.008
golden,0.009
divide,0.009
criticise,0.003
loudoun,0.008
norse,0.009
replace,0.007
foodbanks,0.008
classicfail,0.007
unis,0.006
unit,0.0
mote,0.006
dna,0.005
spoke,0.002
aidan_celtic,0.009
music,0.009
telegraph,0.024
passport,0.013
e2,0.013
owen,0.009
holy,0.044
relax,0.011
successful,0.001
brings,0.005
0aqfxwm,0.001
codalmighty,0.008
90,0.01
93,0.011
hold,0.015
sarahhemyukip,0.006
britfirst,0.004
morally,0.011
locked,0.008
pursue,0.009
famed,0.002
plunged,0.029
rkzins_8hfo,0.014
revenues,0.008
example,0.015
richardhilton1,0.001
grumpydenier,0.003
protestants,0.003
household,0.005
dragons,0.011
currency,0.0
bbcnew,0.01
want,0.039
absolute,0.011
lobbycomm,0.002
hoc,0.009
worldview,0.008
hehehehehe,0.008
complaining,0.009
travel,0.009
damage,0.01
antiracismday,0.011
machine,0.003
preferable,0.004
salmond,0.007
swine,0.01
renounced,0.012
jamesvondoom,0.008
outlawed,0.011
shores,0.01
wrong,0.016
junkscience,0.006
