Term,Value
strawa,0.004
communitiesuk,0.013
hordes,0.033
leejasper,0.006
beachthistle,0.009
holyrood,0.011
four,0.008
hanging,0.016
diisgrace,0.005
localized,0.013
marching,0.01
dunleavy138,0.009
ukelections2015,0.008
augustine,0.008
ecominimalnick,0.014
stevesurrey1,0.003
cole_davesc66,0.0
lord,0.006
protestants,0.003
regional,0.002
bile,0.008
pigment,0.011
forties,0.005
bringing,0.006
scholar,0.009
wooden,0.002
clientele,0.002
commenter,0.023
patrickwintour,0.0
smethwick,0.007
chalupatime,0.009
katiecelf,0.005
hague,0.009
zzzzzz,0.004
charter,0.006
utm_hp_ref,0.009
specially,0.009
bbqt,0.039
bacon,0.011
second,0.013
autonomous_mind,0.01
feck,0.006
theory,0.004
brexit,0.024
jonteinspain,0.01
casumptious,0.011
skynewsbreak,0.004
sheenmate,0.002
chieftans,0.019
fossil,0.004
scottishlabour,0.022
scottishreferendum,0.006
jackcapron,0.008
ohbrokenbritain,0.025
hero,0.009
splinter,0.011
brainwashed,0.008
lgbt,0.01
china,0.011
cult,0.01
affiliated,0.017
shriek,0.007
mickzippy,0.01
cyclical,0.009
kids,0.027
kaltesonne,0.002
k,0.011
davidisky,0.002
reports,0.012
transfixed,0.009
military,0.009
bbcone,0.006
cancellation,0.005
criticism,0.005
golden,0.01
divide,0.008
criticise,0.002
loudoun,0.007
norse,0.009
replace,0.005
foodbanks,0.006
classicfail,0.006
unis,0.005
unit,0.0
mote,0.007
dna,0.008
spoke,0.003
aidan_celtic,0.005
music,0.011
telegraph,0.03
passport,0.015
e2,0.015
owen,0.006
holy,0.021
relax,0.013
successful,0.002
brings,0.005
0aqfxwm,0.001
99,0.007
90,0.009
93,0.009
hold,0.014
sarahhemyukip,0.007
britfirst,0.007
morally,0.012
locked,0.01
pursue,0.01
famed,0.001
plunged,0.029
rkzins_8hfo,0.016
revenues,0.008
example,0.015
richardhilton1,0.004
grumpydenier,0.003
sinking,0.004
household,0.004
dragons,0.011
currency,0.001
bbcnew,0.007
want,0.029
absolute,0.007
poverty,0.007
hoc,0.009
worldview,0.007
hehehehehe,0.005
complaining,0.007
travel,0.006
damage,0.009
antiracismday,0.01
machine,0.005
preferable,0.002
salmond,0.007
swine,0.012
statement_on_paris_shooting,0.011
jamesvondoom,0.006
outlawed,0.008
shores,0.014
wrong,0.017
junkscience,0.004
gsdlady2,0.01
shocker38,0.007
types,0.011
typer,0.007
_deanwilson94,0.008
eyers,0.009
occasions,0.004
paullewismoney,0.01
wins,0.018
fictional,0.003
keeps,0.008
p4ljta,0.004
democratic,0.011
wing,0.009
wind,0.007
senators,0.009
angelahaggerty,0.002
welcomed,0.013
confederate,0.007
chriscox69,0.006
continentals,0.001
luisbaram,0.004
jackbrosnan_,0.003
luke_e_boy,0.008
fit,0.008
screaming,0.007
10153212_233154013546003_3162180114676654568_n,0.005
discourse,0.003
deeneking,0.003
wales,0.027
hidden,0.004
jihadis,0.011
lukebozier,0.001
schools,0.009
silver,0.01
xfactor2014,0.008
represents,0.008
diarmidm,0.006
queues,0.004
barton,0.011
arron,0.011
crops,0.005
addicted,0.0
volcano,0.004
ronkabet,0.011
financial,0.013
snakes,0.014
knockout,0.013
allah,0.012
turnip,0.004
fortnight,0.01
berkshireip,0.002
2day,0.004
cathedral,0.008
whit,0.008
ring,0.008
whip,0.002
rt,0.024
trending,0.007
23c8my7,0.01
rs,0.004
markbtuk,0.002
richardlion2,0.002
re,0.04
encourage,0.01
adapt,0.004
27115043,0.009
dogwhistle,0.007
foundation,0.008
hillaryclinton,0.008
sellout,0.006
paullarkin74,0.01
threatened,0.007
medieval_things,0.003
farageget,0.004
rspca,0.01
allison00812810,0.001
7ekuqhw7b,0.009
redhair,0.009
ate,0.01
ndls61,0.007
ups,0.004
1970s,0.002
repealed,0.007
rabid,0.003
landlords,0.013
peterthomas410,0.014
nigel,0.03
steroids,0.015
reintroduced,0.012
wasn,0.014
remotely,0.003
sutherland,0.007
jamesmcleary,0.007
cmidgley1988,0.008
blazespage,0.007
xii,0.003
tired,0.009
needed,0.012
boston_rabbit,0.002
xit,0.003
_lilykins,0.008
euro,0.019
bitter,0.008
steven_woolfe,0.012
listen,0.01
danish,0.007
alecoscino,0.012
collapse,0.0
kno,0.003
hell_yes,0.001
wisdom,0.005
chairwoman,0.007
channel4,0.004
darkies,0.003
positively,0.004
195dal,0.011
trek,0.005
peril,0.001
showed,0.017
coward,0.011
tree,0.009
10x,0.001
dtfxzpu,0.006
nations,0.021
project,0.012
endure,0.008
boudica,0.044
charted,0.007
feeling,0.008
1zafmow,0.011
redesigned,0.001
esto,0.001
1fxcbdm,0.007
concrete,0.004
paramedics,0.003
responsible,0.008
causing,0.01
absorbed,0.006
ukipfail,0.004
pander,0.002
witney,0.013
shall,0.01
diminishing,0.006
swiss,0.011
mouth,0.006
letter,0.009
entry,0.003
majo,0.006
episode,0.005
2emuouszi,0.011
fajnyjames,0.011
camp,0.013
twickenham,0.014
independents,0.002
flagellants,0.001
lpg,0.013
camb,0.004
came,0.012
saying,0.01
fuckers,0.001
plagues,0.001
sexist,0.004
morningstaronline,0.016
darmz7,0.005
sexism,0.002
callumringer_,0.012
tempted,0.006
clock,0.002
lessons,0.014
busy,0.009
sandwellleader,0.009
scmpsocialnewsfeed,0.005
ment,0.006
cousins,0.008
warmongering,0.012
safadreamer,0.002
rich,0.008
milton,0.003
1qto55c,0.008
kraljski,0.008
lmao,0.004
mrdatch,0.022
lurches,0.015
greens,0.027
nicely,0.005
pigtowngrump,0.006
paedophiles,0.01
patch,0.011
debatingfools,0.016
cull,0.011
traverse,0.002
disaster,0.005
fair,0.013
branding,0.007
result,0.013
fail,0.018
syriapakistanindiamalaysiairaqiran,0.013
resigned,0.006
best,0.017
markfrance62,0.011
patronsaintofca,0.008
campaigners,0.011
scotlibdems,0.005
lots,0.009
wikipedia,0.016
r,0.014
1pqswgm,0.009
romanscharlemagne,0.007
ira,0.005
foi_in_ukip,0.003
migrantnation,0.008
glasgow,0.009
preserve,0.014
men,0.012
parallels,0.007
nationwide,0.007
nature,0.011
rolled,0.006
mei,0.002
jack0byte,0.003
ian_fraser,0.007
wtf,0.013
roller,0.011
pity,0.004
outcome,0.008
sacrificing,0.012
country,0.034
drmoragkerr,0.009
demanded,0.013
planned,0.008
normandy,0.009
logic,0.009
wipeout,0.013
argue,0.008
asked,0.007
eradicate,0.008
calibre,0.007
telbo5000,0.009
basque,0.015
blonde,0.011
raith,0.007
source,0.012
union,0.02
fri,0.009
michaelpdeacon,0.003
frm,0.009
advert,0.007
ckuka,0.007
much,0.034
privilege,0.006
jackass,0.002
deportations,0.01
socialflow_twitter,0.001
life,0.017
spit,0.01
eastern,0.003
worker,0.009
places,0.003
sycophants,0.002
culling,0.012
child,0.011
25s,0.005
worked,0.003
doth,0.01
cunt,0.009
diverted,0.006
isabeloakeshott,0.009
bcalderwood23,0.004
1jar3,0.01
viii,0.002
athanaseus,0.012
flooding,0.006
ladyreynolds34,0.007
ridiculously,0.006
surprises,0.002
nuttalls,0.012
anticipating,0.008
campaigning,0.008
trusted,0.004
things,0.013
rebellion,0.007
split,0.005
babies,0.009
paedo,0.008
european,0.019
plonker,0.007
markydeedrop,0.013
boiled,0.031
louenglefield,0.005
pitchforks,0.001
purpleplotters,0.002
jaimehta,0.001
lydlqv,0.008
reissdjo,0.008
tune,0.022
fabricant,0.007
matters,0.006
eddiesurfs,0.015
academia,0.003
demindblower,0.002
echoes,0.001
petewishart,0.005
opinions,0.002
its2014,0.002
terrorist,0.005
cumbria,0.006
birmingham,0.013
flaggelant,0.004
gretna,0.006
sandracub,0.008
ham,0.01
holyromanempire,0.006
bnp,0.034
hay,0.009
innocent,0.009
prison,0.006
east,0.024
espoused,0.009
hav,0.008
ukipcastlepoint,0.013
groat,0.002
possible,0.01
possibly,0.008
lachiemor1,0.01
indicative,0.008
mrdavidwhitley,0.008
birth,0.01
shadow,0.014
hamas,0.001
desire,0.011
brought,0.004
kingskroinkie,0.014
sliiting,0.011
remind,0.008
steps,0.009
andrewoathy,0.001
ideaa,0.001
bonkers,0.003
right,0.021
old,0.015
crowd,0.01
people,0.033
czech,0.008
mosques,0.007
ooooo,0.005
willdefens,0.002
labourcelts,0.014
countytimes,0.005
serialsockthief,0.003
creep,0.0
bringbackhanging,0.01
attendees,0.007
fox,0.024
individuals,0.002
periphery,0.005
mabionglyndwr,0.007
varicose,0.001
nwbrux,0.007
templarinfidel,0.005
lefty,0.016
hmtreasury,0.014
oliverjamesuk,0.002
alexandra,0.006
losing,0.014
toryshorty,0.007
exploitiation,0.009
bigpoppatotoro,0.007
benches,0.003
citizens,0.005
o,0.012
despair,0.003
stoked,0.006
ukipdaily,0.01
slightly,0.006
bath,0.005
consulting,0.005
sod,0.013
1531879,0.015
sol,0.012
son,0.017
presenters,0.007
breadandcircuses,0.001
sov,0.009
blueliberal1,0.018
carlachamorros,0.001
poss,0.002
foothold,0.006
support,0.05
constantly,0.002
raped,0.009
joseph,0.009
wordpress,0.012
jeremylefroymp,0.012
thingsscotlandhas,0.009
celtic_scotland,0.008
_tomflan1888,0.005
journo,0.011
offer,0.015
jakearmistead,0.002
davidsigsworth,0.001
simon_ukip,0.008
congratulations,0.027
dontvotescumshovethevoteupukipsbum,0.006
michaelrosenblog,0.008
medway,0.002
inside,0.011
paulturner2012,0.014
vanguard,0.008
rerum,0.003
smashed,0.016
stopsharia,0.013
passenger,0.007
later,0.037
liberal,0.006
proven,0.009
hethers01,0.001
exist,0.012
marxists,0.008
marty_caine,0.017
flood,0.001
republic,0.008
jseymourukip,0.001
roll,0.005
ramadi,0.009
intend,0.008
geezer,0.007
transported,0.0
muslims,0.017
smelling,0.011
persecution,0.001
jimwaterson,0.006
gillian_mair80,0.007
anthony_g_ukip,0.001
mixtymuxty,0.005
codalmighty,0.006
mrjamesob,0.008
beamed,0.008
1156588,0.009
time,0.021
push,0.01
characterising,0.012
chain,0.006
whoever,0.008
eunats,0.007
disrepute,0.006
buddys,0.006
mcghee,0.007
chair,0.007
loons,0.007
quartered,0.002
pratap,0.008
reverting,0.004
vlad,0.006
obssessed,0.006
atavistic,0.003
trog,0.01
choice,0.019
fullest,0.01
exact,0.009
minute,0.011
rlemkin,0.009
tear,0.005
leave,0.029
settle,0.006
subway,0.009
team,0.006
loads,0.007
jamessreality,0.01
globalwarmingisamyth,0.004
prevent,0.014
hindered,0.005
marikanotions,0.011
prediction,0.015
anassarwar,0.009
chopping,0.01
shirts,0.0
5509085,0.01
saoralba,0.01
elton,0.007
deafitit,0.007
boggle,0.003
celebrated,0.011
current,0.009
ianssmart,0.013
freaks,0.004
boost,0.008
honour,0.01
radya,0.009
walsallinfidel,0.012
understanding,0.002
contemplate,0.003
address,0.011
alone,0.011
along,0.017
redemption,0.002
trumpton_ukip,0.03
queue,0.013
