Number,Tweet
27074,*Eu não sei se eu comprei uma carteira de cigarro ou uma salada caesar
27073,*Agora eu animei @ Caesar Business Belo Horizonte Belvedere https://www.instagram.com/p/BOJSkCzBlTt/ 
27072,*Caesar sempre me apoia em todas as merdas que eu faço 
27071,*eu não aguento mais ouvir Daniel Caesar sem ter uma boquinha pra beijar
945,*dai eu não lembro haahsuahus é tanta coisa acontecendo que eu nem lembrava do caesar mais
928,* The Eu is about to go down like Julius Caesar and you're worried about the aftermath for Britain?
929,"*Caesar, Turkey and the Ides of March  http://ln.is/com/z8VGr  Analysis of Dutch/Turkey row #glopol #EU #Erdogan"""
28229,*CAESAR EU TE AMOOOOOOOOO
28228,"*All of human history has led to this moment. Watch the new trailer for #WarForThePlanet, in theaters July 14, 2017. """
5424,"*""""Sucess for me is freedom"""" NOSSA SENHORA DANIEL CAESAR EU TE AMO"""
28223,*EU QUERO MTO JOGAR CAESAR IV
28222,"*as da minha familia sao coisas de doido, parece jogos vorazes https://twitter.com/coltckles/status/808145590492205056 …"""
28221,*Aqui tbm ksjdjksdj e nesses jogos eu sou o caesar 
28220,*jogo top demais!! Eu jogava o Caesar III
28227,*Vuelve Cæsar  
28226,*Necesito que hagan muchas más películas de Cæsar :) 
28225,*Eu vou chorar tanto quando o Caesar morrer em planeta dos macacos
28224,"*Se eu pudesse, comeria salada caesar c frango todo santo dia"""
31986,*eu amo caesar zappeli
31987,*Beatriz Augustus Caesar é um sonho assim q eu tenho
31988,*citando caesar de 2014
31989,"*Não fosse o tanto que eu ri da cena do SHIZAAAAAAAAAAAAAA eu teria esquecido completamente que o Caesar existiu, que nem aqueles zumbi de PB"""
2666,*Porra eu adoro o Caesar.
2667,*eu achava que os filmes dos coen não podiam piorar mas aí eles fazem esse hail caesar que coisa HORRÍVEL
3,*I wish the @Europarl_EN @EU_Commission  would set #biafra referedum #biafrexit as precondition for the UK to exit the EU... #fairgame
2665,*observo a galerinha começando a reconhecer o daniel caesar e só penso: EU AVISEEEI
2662,*os artistas que eu amo são tudo amigo entre si
2663,"*Antes eu ouvia los hermanos quando tava triste, agora ouço o Daniel Caesar"
2660,*#NEWS #TIMES From Caesar to Kim: assassinations | World: ► Subscribe to http://FT.com  here: http…
2661,*QUERIA DEIXAR EXPLÍCITO QUE EU AMO DANIEL CAESAR
364,*Eu queria muito conhecer o Caesar/kali  
365,*Eu não queria dar spoiler para quem ainda não viu jojos MAS FODASSE EU TOU MESMO BUÉ MAL COM A MORTE DO CAESAR E JÁ PASSARAM 4HORAS
362,*Get You - Daniel Caesar
363,*Alguém me viu aqui? Eu também não vi ninguém...  @ Caesar Business Manaus (Accorhotels) https://www.instagram.com/p/BRygyXGggeA/ 
360,*TA BUÉ MERDOSO PK FOI O PRIMEIRO SKETCH QUE EU FIZ DO MEU AMOR CAESAR :((( EU MANDO POR DM PODE SER? deixa me só acabar o outro olho :')
361,*A menos que eu vá de Julius Caesar de novo
37142,"*Veja bem,meu bem, eu só quero ao meu lado quem me quer bem."
33788,*o que eu comi de salada caesar hoje nunca foi visto em lugar nenhum
33789,*Eu sou a escandalosa CLARO NÉ  até pq não sou obrigada a nadaaaaaa e Caesar Brunno  é a outra pq NOIS SE COMPLETA... http://fb.me/8r2M5kDvn 
37143,*Eu já bloqueei o COVARDE e esse outro VAGABUNDO irresponsável que acusa e NÃO PROVA! 
33784,*opa! É isso q eu quero q aconteça aqui. Ahh mas aqui é Brasil... q pena!
33785,*eu achei maneiro na parte 2 pelo fato do caesar e do joseph treinarem realmente OTL
33786,*Do fundo do coração eu agradeço!
33787,*Eu me arranjei de um computador com Microsoft Ruindows™ pelo simples motivo jogar Cæsar IV
33780,*Eu quero um dia fazer uma cena de morte tão boa quanto a do caesar
33781,*Era pra eu tá dormindo mas hj eu relembrei q da morte do caesar e sabe como é né
33782,*@Caesar_Viaosnus eu ouvi um amém?
33783,*Bleiben die Italiener in der EU oder nicht? - Bei den Investoren steigt die Furcht vor dem 
37141,*@MichelTeme E pelo q se vê q eu acredito mesmo q comunistas comem criancinhas.
37146,*@Caesar_Viaosnus @Eliana_AoVivo Nesse eu confio!
37147,*#ITUNES #APP #NED My Slots Caesar Slots - Xtreme Betline - Wendel Dos Santos: My Slots… https://goo.gl/fb/Sk7Ohd 
37144,*@Caesar_Viaosnus Lamento. A morte de qualquer pessoa me diminui porque eu faço parte da humanidade. John Donne.
37145,"*@caesar_viaosnus Eu estive la.!Precisei ter alguns mil dolare. 3 ou mais que outro canadense,.Nao vi nenhum desconhecido...."""
27076,*Eu desejando churrasco e minha amiga me leva pra comer salada caesar.
37159,"*@Caesar_Viaosnus eu Srs do PSDB atenção porque não vamos deixar correr solto,  a ordem é vigiar cada passo de todos os srs"""
37158,"*Eu gosto muito de Janaína, parabéns doutora."""
37151,*td q eu queria agora era uma caesar salad
37150,*And how exactly would the EU be nationalistic? Unless you're falling into the Caesar Trap...
37153,*EU TO RINDO TANTO
37152,*eu gosto qd ele fala hey mona lisa come home you know you cant roam without caesar
37155,"*Mano, eu achei a música de fundo da morte do Caesar, é uma ópera italiana, eu me arrepio todo só de ouvir, já chorei lembrando da morte dele"""
37154,*a miga terminou no namoro e eu prometi pagar pra ela um dia de maconha e banho de banheira no caesar business
37157,"*Adicionei um vídeo a uma playlist @YouTube http://ln.is/0m6c6  FERA E A BELA - EU, EU, EU. O PT... by #Caesar_Viaosnus via @c0nvey"""
37156,*eu gosto de crocância na salada principalmente na Caesar 
168,*Why the fuck is Julius Caesar playing jingle bells in a EU shirt?
169,*@caesarzvayi The Herald is grasping at straws. Thanks 2 Caesar trying 2 please his masters.
6482,*which of course suggests that the EU isn't working as well as it should for its members ....
6483,"*But if they give us a great deal then other far right groups will use that as ammunition to get their countries out, which will end the EU."""
6480,*eu gostava tb dos alternativos Caesar II e Tropico
6481,*that would mean allowing us to remain in the customs union (as we import £2bn more than export from EU). Ah I dunno - is hard!
6486,*nossa MAS QUE PORRA É DANIEL CAESAR EU TO TENDO UM ORGASMO MARAVILHOSO
6487,*hail caesar eu to tentando ignorar a existência pq 0 vontade d assistir e snowden já comecei e parei 273932 vezes
6484,*eu me senti uma estranha pedindo uma salada caesar no mc donald's
6485,*Eu só comi a Caesar e achei bacana e pelos ingredientes das outras parece que eu vou gostar
4686,*Pode passar séculos que eu não engulo a morte do caesar
4684,*Além da Caesar fiz hambúrguer de peixe. Eu sei que não tá lá quelascoisa mas...
4685,"*@angelpingz intending Roma as modern EU, read the Shakespeare Julius Caesar..."""
4682,"*Hail, Caesar! aquele filme que eu gostei muito mas não entendi quase nada."""
4680,"*""""Mon Royaume n'est pas de c monde"""""
4681,*Se um dia eu pedir alguém em namoro vai ser com Daniel Caesar de fundo sim
9,*eu posso me entupir de bolo e açaí q eu não fico gordo ... quem pode pode
27070,*como eu to só a tristeza com as musicas  do Daniel caesar
7337,*a bruna ta na disney e comendo salada caesar nossa eu msm
7336,"*eu imagino aqui q se o caesar nao tivesse ido pro saco, como ele seria em Stardust ne? sempre me imagino nisso"""
7335,*Só sei que aquela salada caesar que eu provei ontem tava divina
7334,*Caesar/Charlemagne/Napoleon would execute anybody who offered them eagles as lame-ass as the EU's. EU requires cooler eagles immediately
7333,*EU somos nosotros 
7332,*Daniel Caesar eu te amo
7331,"*Salada Caesar,eu paguei 42,90$ por você pra você me vir com um molho de salada picantíssimo e de brinde um bafo dos infernos..."""
35189,"*quem diabos coloca hail caesar em algum ranking, eu hein """
7339,*eu tô mais viado que o própria caesar
7338,*eu não consigo parar de ouvir daniel caesar socorro ele é maravilhoso
357,*cos they're not in the EU.
356,"*Nice way of saying, you except what we give you or sod off... Hail, Caesar! and the new roman empire the EU wants to become"""
355,"*MDNAKKB EU TOU BUÉ A PENSAR """"Será K eu amar o Caesar significa que estou a trair a namo?"""""
354,"*eu quero muito comer uma caesar salad, serásse existe delivery de salada???"""
3988,*#QuizzKaamelott
3989,"*caesar é um husbando de respeito, pelo menos (não é o joseph, mas né) MAS eu chuto koichi, pq NO DIGNITY"""
351,*Trending in EU: Denmark just bought 15 units of CAESAR 8x8 155 mm automatic loading system… http://ift.tt/2mLa2Er 
350,*vo indicar uma que eu amo dimai
3987,*[mort]
359,*CAESAR EU TOU NO CHÁO SIM EU ESPERO 
358,"*Ich, der #EU #Diktator bin #euer #Heilsbringer euer #Cäsar! Ich bin ein #bescheidener #Arbeiter der #unfähigen EU! #Grüße aus der #DDR!"""
2323,*salada caesar eu te venero
2322,"*saiu o resultado do caesar, o oscar francês. O melhor filme estrangeiro foi: """"eu, daniel blake"""", de ken loach. é, n deu p """"aquarius"""""""
2321,*P eu ficar relaxada basta meterem a Get you do Daniel Caesar
2320,"*eu ia assistir Moonlight agora, mas olhei pro Hail, Caesar!, lembrei do trailer... acho que vou ver Hail, Caesar!"""
2327,*Se eu tivesse com umcelular  eu iria gravar um cover do Daniel Caesar
2326,*Eu vou numa festa com o Ian a fantasia fds de Modern Cleópatra. ele bem q poderia ir de um tipo moderno de Júlio Caesar . Isso ia ser mítico
2325,"*eu só queria o caesar, mas tinham de me calhar 2 hol horse e um fucking nazi... "
2324,*eu sou cuck com o joseph quando o assunto é caesar
2329,*ontem quando eu fui no shopping eu vi um restaurante com plaquinha escrito salada caesar e eu quase chorei por lembrar de jojo
2328,*e design de produção qual seria sua aposta? Eu juro que to em duvida entre todos menos hail caesar
4,*O bom de voltar a morar em Copacabana é que eu vou voltar pro futebol de areia e começar a fazer mma
27068,*Quando vi Isak de Julius Caesar eu soltei o famoso grito da pantera
27069,"*@Condor Ihr habt vergessen eure Werbung bei Breitbart zu deaktivieren, wie es alle anderen taten: http://www.spiegel.de/netzwelt/web/breitbart-kritik-an-deutscher-werbung-auf-hetz-seite-a-1124526.html … @slpng_giants_eu """
28234,*AHHHHHHHH ONTEM EU INSTALEI CAESAR III NO COMPUTADOR DE NOVO 
28235,*todo mundo pedindo uns trem doido e eu pedi salada caesar pq é muito bom
28236,*c'est réel meme que t'as eu La chiasse après le  half
28237,*o que eu sei mais é sobre julius caesar por isso espero que o wilson meta mil perguntas sobre essa peça
28230,"*E lá vou eu com Hail, Caesar! (2016) https://trakt.tv/movies/hail-caesar-2016 … #trakt"""
28231,*como eu queria ter registrado os momentos naquele Caesar business
28232,*CAESAR MEU FILHO FUI EU QUE CRIEI SIM
28233,*Alors j'ai eu ce modèle précis. Il était livré avec Baldur's Gate et Caesar 3. Un vrai piège.
28238,"*Quero saber, qual a melhor salada do #outback : El Ranchito ou Caesar Salad? Eu já tenho a minha preferida, e... http://fb.me/5pUTglpbF """
28239,"*Eu: Uma salada Caesar, por favor. "
1256,"*Eu to muito puta com JoJo porque o Caesar morreu. E foi tipo """"OLHA EU VOU DAR ALOK AQUI E MORRER DO NADA VLW FLW"""""""
1257,*eu achava que salada era ceasar e nao caesar
1254,*sempre que eu vejo o Caesar eu lembro do Orochimaru
1255,"*se eu pudesse me alimentava de caesar salad todo dia, tem um restaurante aqui que tem uma que é 10/10"""
1252,"*AFF QUANDO EU CANTO DANIEL CAESAR NO CHUVEIRO O BANHEIRO FICA PEQUENO, DA LICENÇA. """
1253,*#Caesar #Trace Allumina Cover 30x60 cm ACFS | #Porcelain stoneware #Metal #30x60 | on #bathroom39.com at 93 Eu https://www.bathroom39.com/caesar-trace-allumina-30x60-cm-acfs.html …
1250,"*Eu tentei ignorar o fato de ter o George Clooney no Hail, Caesar e apesar dele ter a melhor fala do filme, que longa insuportavelmente chato"""
1251,*eu nunca imaginei que o caesar clown ia durar tanto
1258,*#Caesar #More Nylus Scratched 30x60 cm AUaO | #Porcelain stoneware #Stone #30x60 | on #bathroom39.com at 51 Eu https://www.bathroom39.com/caesar-more-nylus-30x60-cm-auao.html …
1259,*#Caesar #One Rope rectified 60x120 cm AB5J | #Porcelain stoneware #cotto #60x120 | on #bathroom39.com at 53 Eu https://www.bathroom39.com/caesar-one-rope-60x120-cm-ab5j.html …
1739,"*Tá passando Hail Caesar no telecine premium, vou ter que assistir irmãos coen eu amo vcs"""
1738,*Eu posso por exemplo comer um Caesar Pasta sentada no sofá assistindo Netflix agora mesmo
1735,*cAESAR EU T AMO 
1737,*Acordei com desejo de caesar salad e eu nem gosto de salada
1736,*choose one: caesar or plutarch 
27086,*eu vivi 15 dias a base de salada caesar
27087,*EU FIZ UMA SALADA CAESAR AGORA QUE 'NUH'
27084,"*Esse ano teve Hail Caesar, dos Coen, que eu não vi ainda. Já assistiu?"""
27085,*meu deus eu preciso parar de enrolar pra assistir hail caesar
27082,*Eu ja sabia #MasterchefBR Dayse parabens VC merece Linda quero Cäsar com vc
27083,*meu deus q saudade da salada caesar q eu comi lá em brasília num lugar chamado panelinhas do brasil
27080,*O Gyro tanto é o Caesar que eu não ligo pra nenhum dos dois 
27081,"*são mais chances pro Caesar criar interesse em mim, só vai faltar eu fazer posse gay e falar very niceu"""
3379,"*Acho que ninguem vai curtir Hail, Caesar! Só eu gostei disso e é meio um Guilty pleasure """
3378,"*miga, hoje ao invés de pedir big mac (TODA QUARTA eu como big mac) eu pedi uma salada caesar e suco de maracujá ao inves de coca"""
3377,"*tudo que eu mais queria agora era uma companhia, conversa, vinho e tudo isso ao som de daniel caesar"""
3376,*Eu realmente jantei salada caesar e tô orgulhosa da minha força de vontade hahahaha
5426,*salada caesar eu te amo
5421,*Eu nem lembrava mais de Hail Caesar
5420,*só eu sei o qnt to enrolando pra assistir hail caesar 
5423,*eu poderia ouvir mil sons eu smp volto pro daniel caesar meu mozinho
5422,*eu sou apaixonada pelo daniel caesar :(
37148,*And that's the Caesar Trap. Nationalist thinking prevents considering EU as anything other than a wannabe nation.  
37149,*EU driving forward to become one nation. How is that not nationalist? Anyway majority voted out & the majority will prevail
1748,*ai a parte 2 com o Joseph eu ri horrores acho que compensou td o que eu me lamentei de dor mas ai o CAESAR quase pulei a janela
1749,"*eu nasci pra exaltar planet of the apes, caesar eu te amo"""
1744,*Na verdade eu não lembro se o espaguete tava no cu do caesar ou do Joseph mas ok
1745,"*I suppose, in a sense, the Government is Brutus, and Britain's EU membership is Caesar."""
1746,"*""""Então sr, como vai sua vida amorosa?"""""
1747,*フランクフルト、EU側でラウンジを見つけられなかった…
1740,*#Caesar #Slab Black rectified 60x60 cm ABT6 | #Porcelain stoneware #Stone #60x60 | on #bathroom39.com at 26 Eu https://www.bathroom39.com/caesar-slab-black-60x60-cm-abt6.html …
1741,"*EU AMO MUITO O CAESAR, REAL MESMO!!!!!"""
1742,*EU GOSTO MUITO DO CAESAR BICHO
1743,*COMO ASSIM O CAESAR APARECEU NO CANTINHO DE ALGUM LUGAR DEIXA EU VER ISSO DNV
605,*Eu nunca vou superar a morte do caesar
604,"*Caesar salad também, se eu pudesse comia todos os dias"""
607,"*MAS EU NÃO PERCEBO PKEK ESTÁ SÉRIE MATA TODAS AS MONHAS PERSONAGENS PREFERIDAS, PRIMEIRO MAROU O JOJO.1 AGORA O CAESAR WHY"""
606,*por mim eu comia um balde de salada caesar todo dia
603,*Daniel caesar eu escolhi te amar
602,*Eu sei que se for desenhar o Caesar vou chorar
609,*Imagine if the EU did that. Denying Sovereignty is not a good idea. The knives will be out for Caesar soon
608,*meu deus porque eu nunca tinha parado pra ouvir as outras músicas do daniel caesar
5,*#Caesar #One Cement rectified 60x60 cm AB2K | #Porcelain stoneware #cotto #60x60 | on #bathroom39.com at 42 Eu https://www.bathroom39.com/caesar-one-cement-60x60-cm-ab2k.html …
2648,*daniel caesar eu abro exceção se você for ht por favor façam essa msg chegar a ele pra trocarmos carícias
2649,*#Caesar #Anima Laurent Composizione L Lappato 30x30 cm ACKQ | #Gres #marmo #30x30 | su #casaebagno.it a 121 Eu 
7944,"*La PS Caesar-Chavannes a eu l’honneur de rencontrer l’ancien Secrétaire général de l’#ONU, @KofiAnnan. #Ghana"""
7945,*Eu tinha apostado que American Honey e Hail Caesar seriam indicados ao GG kkkkkkkkk
7946,"*love & friendship, the lobster, hail caesar"
7947,*ta passando mar de monstros na globo gente e eu em choque que caesar flickerman é dionísio como nao sabia
7948,*comi:
7949,*E eu NÃO esqueci o Caesar </3
6468,*eu quero voltar a engolir normal pra poder comer uma salada caesar
6469,*@tchinfsun depois que eu vi a morte do Caesar eu já to começando a aceitar que todos morrem nisso
6467,*e uma época que eu adora ir lá e comer a salava caesar deles.. hahaha cara era muito muito boa
