Number,Tweet
2711,*I sincerely hope that @DouglasCarswell does not vote to repeal #FoxHunting ban. It's a barbaric sport with no place in 21st century. #ukip
2716,*@rog_ukip Help me a daughter witnessed dads barbaric end 93 blind deaf UNITE~ for Change for elderly vulnerable... http://fb.me/4xpPtRvtW  RT
2714,"*@rog_ukip  Right, that's complete and utter madness, we are trying to stop this barbaric cruelty as we speak, out of EU people"""
2715,*@JRTomlinAuthor @Dantew28 @GordonWright it's not. Foxhunting is barbaric. Don't care if you're Tory or SNP or Ukip. I want it defeated
3412,*Looks like I'll be voting @LibDems due to @Conservatives and @UKIP barbaric views on #foxhunting #AnimalCruelty #shamefull
3413,"*IM ofended when my religions calld barbaric but app. thas freedom of speech. Suck it up jo, like I been told 2 #UKIP pic.twitter.com/hOTrT7UVS7"""
3410,"*Cllr Brian Morris (UKIP, Keighley West) on UKIP's solution to the migrant trafficking issue #UKIP """
3411,"*@bnp Muslims r threat to world peace. Islam's a cruel, barbaric religion.I blame Lab/Con/Lib. People of Britain vote for change, vote UKIP"""
24,*@meganne121 @Richlin11a @AMDWaters UKIP against Sharia but support the cruel and barbaric slaughtering of animals ?
5587,*@UKIP   Why doesn't somebody stop these barbaric bastards!! What are they doing in our country anyway
5584,*@DibleyDog @hudsonbth @David_Cameron UKIP will not accept sharia and will identify Halal and stop barbaric slaughter I'm with UKIP on this
5585,*Vote #UKIP end this barbaric cruel method of slaughter in the UK! 
20,"*@jackbuckby @AMDWaters never mind ukip, if we carry on like this,our race religion and country will disappear under a Islamic barbaric cult"""
21,"*@aabcconwoman @Anna_Soubry To allow barbaric halal cruelty in UK shows what a bunch of """"Sickos"""" sit in Westminster? "
22,*@CllrBSilvester @RyanWatersUKIP @UKIP Absolutely. Halal slaughter is barbaric animal torture
23,*https://www.google.co.uk/amp/www.dailymail.co.uk/news/article-3866340/amp/Animals-dying-agony-halal-meat-Muslim-ignorance-pre-slaughter-stunning-causing-needless-pain-say-experts.html …
5588,*@His_Grace @UKIP Liberty to kill in a barbaric way?
5589,"*@His_Grace @UKIP I think UKIP are utter swine, but I support the ban on non-stun slaughter. It's barbaric."""
5591,"*@UKIP good job, halal slaughter is cruel and barbaric. I wouldn't get away with cutting my dogs throat in my back garden so why is this ok?"""
7440,*Tory/UKIP alliance to bring back the barbaric practice of hunting with dogs whose ban is supported by 80% of people? http://gu.com/p/44eg2 
7442,*#SydneySiege is another proud moment for #Islam. How much longer will the denials about this barbaric death cult continue? #edl #ukip #bnp
10880,"*@rog_ukip Especially for child abusers, and people who commit barbaric crimes aka the 2 who killed Private Rigby! Whole of life!"""
10881,"*@thei100 We arent BARBARIC, if thats the case we would be no better than the evil we are trying to get rid of, Im a staunch #UKIP  too"""
15004,*@DavidCoburnUKip #Ukip support fox hunting + the Badger Cull. Like #DavidCameron they R cruel barbaric thugs. #bbcnews #skynews #itvnews
15002,"*I will continue tweeting about @UKIP barbaric, backward and twisted policies. #ukip #FreedomOfSpeech  http://gu.com/p/3p694/tw """
10879,*@UKIP @Nigel_Farage Return the death penalty return to barbaric justice the same as medieval Islamic states
10878,*@rog_ukip We should work on proven tactics like rehabilitation instead of vengeful and barbaric tactics like the death penalty.
15009,*#Tesco #Tescos just read online that @tesco lamb & chicken is #halal #notimpressed #cruel #barbaric #appalled didnt think I'd mind? @ukip
7,*NEVER SUPPORT OR VOTE FOR UKIP !!
10871,*Those who oppose the takeover of our country by a barbaric religion Islam MUST vote UKIP in 2015 to shake the shackles from us all....
10870,*@Alisha_Tariq1 HALAL  stalker returns #barbaric #boycotthalal @ukip@PhilipWalters9 @pugwash1000 @DowHeater very keen for all if us to eat it
10872,*@bigaldinho @DerKai5er @DailyMirror cos I support UKIP I must be racist no I'm not Its barbaric 2me & blessed by Muslims I am Christian
10875,*#UKIP leadership advocates sending Asylum seekers 'back to where they came from'...far right & barbaric #racist rhetoric. @Steven_Woolfe
10874,*@Nigel_Farage @Bevrinton64 and yet if we wer as barbaric the world would judge us as rascist even if we dare speak out sort it #UKIP
10877,*@Glinner @junayed_ @Independent Ukip MEP is a sham in itself let alone bringing back a barbaric punishment.
10876,*As a modern society the UK no longer requires a debate on the #DeathPenalty. #UKIP & @Nigel_Farage wish to drag us back to a barbaric past.
586,"*Barbaric, and it's supported by both the Tories and Ukip - typical  #keeptheban"""
587,*@ukip_lambeth oh ok so that gives him the full rights and condones his actions then does it? It was barbaric act.
584,*Ukip leader Paul Nuttall calls for the death penalty to be reintroduced for child killers http://l-bc.co/uA2r94 
585,"*Many people defend fox hunting saying foxes kill other animals, so is that why humans get on horses and turn it into a barbaric sport? #ukip"""
