Number,Tweet
3167,"*How dare Boris compare the EU to... no, wait, sorry: that's goody-goody federalist Giscard. """
3164,"*what have the Romans,charlemagne,napoleon and hitler got in common?they wanted a united europe by any means.#Brexit #VoteLeave"""
3165,"*It's always Hitler comparisons from the Brexit folks, you know who never actually gets mentioned, the man who actually did it, Charlemagne."""
3162,*How can I vote in the Brexit referendum if politicians wont tell me if Charlemagne would be for or against!
3163,*RAF Jets intercepting Russian jets in Estonia.
3160,"*Charlemagne, Napoleon, Hitler all tried to harmonise Europe. Now another lot of unelected Toshers is trying. The EU. "
3161,*Charlemagne: Vexed in Vienna http://econ.st/1RaxbI0 
3158,*Remainiacs fail to recognise that they're supporting a system devised 74 years ago by Nazis. http://homepage.ntlworld.com/lee.riley/Notices/EWG.pdf … https://twitter.com/mikeowilliams/status/734748732013617152 …
2,*Charlemagne: #Britain may find it hard to escape the European Court of Justice http://www.economist.com/news/europe/21717836-every-trade-relationship-needs-umpire-it-or-not-britain-may-find-it-hard-escape … via @TheEconomist #EU #ECJ #Brexit
6,*The Economist | Charlemagne: Contempt of court
2365,*Yep.. Next week episode of The Brilliant Idiots will be LIT AF!!! 
2364,"*@RosaBalfour @TonyGuoga @bbcworldservice @gmfus what will be the future of @TheEconomist 's """"Charlemagne"""" after Brexit?"""
2363,*Charlemagne: Commented out #brexit 
2362,*Returns to Charlemagne Prize speech - worthwhile.
2361,*@TheEconomist back to business as usual ! #Brexit Why not a 2 weeks break for Charlemagne - & whole paper staff - just to think seriously ?
2360,"*@PrisonPlanet @Pontifex Apparently he's another winner of the fascist """"Charlemagne prize""""..... #remain #Brexit"""
3171,"*We fighting Nazis(B) Kalerji's pups won Charlemagne Prize Angela Merkel Von Rumpuy Obama, Cameron next Answer BREXIT """
3170,"*In the Mentioning Hitler When You Really Needn't Mention Hitler Relay, Ken passes on the baton. https://twitter.com/hendopolis/status/731598117464899584 …"""
3173,*Yesterday @giles_fraser invoked the Reformation for #Brexit. Now it's Charlemagne's turn. http://CatholicHerald.co.uk 
3172,"*VE Day. We're grateful to those who fought the Nazis, including hundreds of thousands of Jews in the Allied armies. """
3175,"*Was it appropriate for #PopeFrancis to accept the #CharlemagnePrize, asks @EdWest: http://buff.ly/1WcPq7A  """
3174,"*NO! Charlemagne defended #Europe, leftie #PopeFrancis just wants to give it all away to #Muslims. #Islam #Brexit """
11,"*The first anti-Brexit European http://drjacquescoulardeau.blogspot.fr/  HOURLY HISTORY – CHARLEMAGNE, http://pinterest.com/pin/567242515552174575/ …"""
10,*The first anti-Brexit European
13,*Le prix Charlemagne 2017 à l'historien anti-Brexit Timothy Garton Ash http://ebx.sh/2joisks 
12,"*#Brexit: British historian Timothy Garton Ash @fromTGA wins Charlemagne prize; 24 hrs later, still no trace on @guardian or @ft websites!"""
14,"*British historian Timothy Garton Ash to receive Charlemagne Prize: Amid rising populism and the Brexit, Garton… http://dlvr.it/NB1gyv  #dw"""
2756,*@Michael99908062 In the meantime 1000 miles West - Charlemagne set foundations for Modern Western Civilisation #Brexit #Leave #LeaveEU
2757,"*#Brexit or #Bremain today? Let's hope UK chooses Europe over isolationism. Blessed Charlemagne and Saint Constantine the Great, pray for us!"""
2754,"*I really can't talk shit about Brexit, I live in a state that talked about seceding within the past few years."""
2755,"*As Charlemagne would say, """"I speak Spanish to God, Italian to women, French to men and German to horses."""" #Brexit https://www.washingtonpost.com/news/worldviews/wp/2016/06/20/the-rise-and-fall-of-europe-in-maps/?tid=sm_tw …"""
2752,*Charlemagne must be pissed. His Frankish dreams have been dismembered. #Brexit
