Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
england,0.001
ve,0.018
people,0.006
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
fearmongering,0.0
anti,0.001
duck,0.009
go,0.018
28sd7wu,0.001
stopfascists,0.001
empire,0.001
richardlander,0.01
politico,0.001
jesus,0.0
project,0.008
brexit,0.01
america,0.001
built,0.021
renzi,0.01
eu,0.001
roman,0.01
notoeu,0.001
actually,0.001
going,0.001
new,0.0
2016,0.001
really,0.0
irresponsible,0.01
empireand,0.01
define,0.008
oil,0.01
return,0.001
uk,0.001
welcome,0.001
ann_leckie,0.0
revived,0.0
downtown,0.008
bible,0.0
merry,0.001
fall,0.0
comeback,0.001
post,0.018
now,0.001
bread,0.01
davidjo52951945,0.008
stone,0.008
prehistoric,0.008
ironage,0.008
like,0.001
trump,0.001
joke,0.008
age,0.084
http,0.001
britain,0.009
us,0.001
will,0.009
matter,0.008
s,0.009
ianjarmaine,0.0
t,0.001
iron,0.075
archaeologist,0.008
com,0.001
block,0.01
