Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
england,0.001
ve,0.009
empire,0.0
people,0.001
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
duck,0.008
go,0.009
28sd7wu,0.001
stopfascists,0.001
shooting,0.01
feudal,0.021
politico,0.001
jesus,0.0
project,0.008
brexit,0.009
america,0.001
built,0.017
bible,0.0
eu,0.001
s,0.009
notoeu,0.001
actually,0.001
going,0.001
https,0.007
t,0.001
2016,0.001
speaking,0.01
define,0.008
grexit,0.021
http,0.001
uk,0.001
welcome,0.001
return,0.0
downtown,0.008
revived,0.0
benefit,0.01
merry,0.001
fall,0.0
comeback,0.001
post,0.018
now,0.001
davidjo52951945,0.008
stone,0.009
prehistoric,0.008
ironage,0.008
like,0.001
trump,0.001
joke,0.008
age,0.009
britain,0.009
us,0.01
will,0.009
matter,0.008
roman,0.008
fearmongering,0.0
today,0.001
iron,0.009
act,0.021
archaeologist,0.021
nonny,0.021
ianjarmaine,0.0
