Term,Value
go,0.018
revived,0.0
now,0.001
notoeu,0.001
actually,0.001
going,0.001
whatsoever,0.026
2016,0.001
return,0.006
fall,0.0
migrant,0.001
prime,0.026
like,0.001
try,0.026
t,0.001
296,0.007
archaeologist,0.009
england,0.001
people,0.001
back,0.009
connections,0.008
eu,0.001
empire,0.0
best,0.007
jesus,0.0
will,0.009
brexit,0.009
reminiscent,0.026
europe,0.0
lazy,0.026
run,0.007
iron,0.068
s,0.009
free,0.026
merry,0.001
comeback,0.001
post,0.027
stone,0.008
bible,0.009
joke,0.008
demanded,0.008
conversation,0.008
roman,0.009
com,0.001
ianjarmaine,0.0
major,0.0
appeals,0.0
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
uncontrolled,0.0
fearmongering,0.0
anti,0.001
duck,0.009
politico,0.001
28sd7wu,0.001
stopfascists,0.001
trump,0.009
define,0.008
downtown,0.008
prophecy,0.0
davidjo52951945,0.008
prehistoric,0.008
ironage,0.008
britain,0.009
us,0.001
project,0.008
matter,0.008
un,0.026
can,0.006
uk,0.001
believed,0.007
ann_leckie,0.0
ve,0.018
ages,0.001
middle,0.001
awakening,0.008
proves,0.011
want,0.001
built,0.009
divided,0.007
backs,0.026
take,0.007
http,0.001
welcome,0.009
america,0.001
age,0.009
face,0.026
time,0.006
grassrootsout,0.026
