Term,Value
uncontrolled,0.0
bridge,0.043
major,0.0
appeals,0.0
ve,0.018
people,0.001
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
comeback,0.001
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
duck,0.008
go,0.02
28sd7wu,0.001
stopfascists,0.001
actually,0.001
empire,0.0
roots,0.01
politico,0.001
jesus,0.0
project,0.008
brexit,0.009
america,0.001
built,0.008
lead,0.01
bible,0.0
eu,0.001
roman,0.021
notoeu,0.001
reality,0.043
rubber,0.043
occupy,0.027
ok,0.027
scotlandrepublic,0.0
2016,0.001
mercantilism,0.043
define,0.008
return,0.001
uk,0.001
welcome,0.001
congratulations,0.043
downtown,0.008
revived,0.0
merry,0.001
fall,0.0
simon_oakden,0.043
post,0.026
now,0.001
davidjo52951945,0.008
stone,0.008
prehistoric,0.008
ironage,0.008
like,0.001
trump,0.001
joke,0.008
age,0.009
bill,0.043
http,0.001
britain,0.009
us,0.001
will,0.009
matter,0.008
s,0.009
fearmongering,0.0
t,0.001
iron,0.009
archaeologist,0.008
com,0.001
ianjarmaine,0.0
