Term,Value
pre,0.028
major,0.0
appeals,0.0
ve,0.018
empire,0.0
radical,0.0
pot,0.028
leaveeuofficial,0.0
ages,0.001
back,0.04
migrant,0.001
connections,0.008
middle,0.068
awakening,0.008
ann_leckie,0.0
anti,0.001
us,0.001
duck,0.011
go,0.019
28sd7wu,0.001
stopfascists,0.001
bpx7bicht69,0.028
trump,0.001
jesus,0.0
project,0.008
brexit,0.009
america,0.001
built,0.011
prophecy,0.0
eu,0.001
s,0.009
notoeu,0.001
actually,0.001
politico,0.001
2016,0.001
scientists4eu,0.028
loveofmoney,0.0
define,0.008
return,0.001
uk,0.008
welcome,0.001
revived,0.0
downtown,0.008
merry,0.001
fall,0.0
trade,0.028
comeback,0.001
post,0.028
now,0.001
prexit,0.028
uncontrolled,0.0
wincobank,0.028
davidjo52951945,0.008
goose,0.028
stone,0.008
prehistoric,0.008
ironage,0.008
like,0.008
joke,0.008
age,0.01
http,0.001
britain,0.009
british,0.028
will,0.018
matter,0.008
roman,0.023
fearmongering,0.0
t,0.001
iron,0.009
archaeologist,0.008
gave,0.028
com,0.001
ianjarmaine,0.0
