Term,Value
uncontrolled,0.0
europe,0.0
major,0.0
appeals,0.0
ve,0.018
people,0.001
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.022
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
duck,0.008
go,0.028
28sd7wu,0.001
stopfascists,0.001
empire,0.0
shit,0.012
politico,0.001
jesus,0.0
will,0.012
brexit,0.063
now,0.0
built,0.02
service,0.013
eu,0.001
s,0.022
notoeu,0.001
actually,0.001
enough,0.013
going,0.001
2016,0.001
define,0.008
disaster,0.043
147,0.043
http,0.001
uk,0.001
forming,0.013
welcome,0.001
revived,0.0
utm_source,0.011
downtown,0.008
drivel,0.043
bible,0.0
merry,0.001
fall,0.0
comeback,0.001
post,0.035
america,0.001
like,0.001
davidjo52951945,0.008
sending,0.043
stone,0.011
prehistoric,0.008
ironage,0.008
improved,0.043
trump,0.001
joke,0.008
age,0.08
britain,0.04
us,0.001
project,0.008
matter,0.008
roman,0.021
fearmongering,0.0
t,0.006
iron,0.072
296,0.012
archaeologist,0.009
minutes,0.043
ianjarmaine,0.0
italian,0.043
