Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
ve,0.023
people,0.001
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
want,0.001
duck,0.027
go,0.009
28sd7wu,0.001
stopfascists,0.001
empire,0.0
trump,0.001
jesus,0.0
project,0.008
brexit,0.009
built,0.026
democracy,0.007
eu,0.001
roman,0.022
notoeu,0.001
actually,0.001
stamps,0.009
going,0.0
politico,0.001
2016,0.001
define,0.008
neolithic,0.009
http,0.001
uk,0.001
get,0.007
welcome,0.001
revived,0.0
downtown,0.008
bible,0.0
let,0.007
merry,0.001
fall,0.0
comeback,0.001
post,0.027
america,0.001
prophecy,0.0
davidjo52951945,0.008
stone,0.026
prehistoric,0.008
ironage,0.008
like,0.001
world,0.006
joke,0.008
age,0.009
britain,0.009
us,0.001
will,0.009
matter,0.008
s,0.009
fearmongering,0.0
t,0.001
iron,0.009
archaeologist,0.027
com,0.001
ianjarmaine,0.0
