Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
ve,0.018
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.017
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
duck,0.008
go,0.03
28sd7wu,0.001
stopfascists,0.001
empire,0.001
politico,0.001
jesus,0.0
will,0.009
brexit,0.065
built,0.025
classics,0.009
eu,0.001
roman,0.022
notoeu,0.001
actually,0.001
going,0.001
endorsement,0.009
2016,0.001
temple,0.009
define,0.008
http,0.001
uk,0.001
welcome,0.001
revived,0.0
alert,0.009
downtown,0.008
tries,0.009
bible,0.0
merry,0.001
fall,0.0
comeback,0.001
post,0.027
america,0.001
davidjo52951945,0.008
stone,0.008
prehistoric,0.008
ironage,0.008
like,0.001
trump,0.001
joke,0.008
age,0.167
britain,0.038
us,0.001
project,0.008
matter,0.008
s,0.017
fearmongering,0.0
t,0.001
iron,0.142
archaeologist,0.011
roughly,0.009
com,0.001
ianjarmaine,0.0
