Term,Value
uncontrolled,0.0
golden,0.021
voteremain,0.019
appeals,0.0
england,0.001
ve,0.018
people,0.001
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
growth,0.019
anti,0.001
duck,0.008
go,0.03
28sd7wu,0.001
stopfascists,0.001
comers,0.021
empire,0.0
politico,0.001
jesus,0.0
project,0.008
brexit,0.009
glue,0.021
built,0.017
uz1j309bhtw,0.021
major,0.0
appropriate,0.021
eu,0.001
roman,0.021
notoeu,0.001
actually,0.001
unions,0.021
neveragain,0.019
hopefully,0.021
newright,0.019
darling,0.019
2016,0.001
zerohedge,0.021
define,0.008
return,0.001
uk,0.001
fvdemocratie,0.021
welcome,0.001
ann_leckie,0.0
story,0.019
downtown,0.008
revived,0.0
sciencewithstyle,0.021
merry,0.001
fall,0.0
fearmongering,0.0
comeback,0.001
post,0.027
america,0.001
fm,0.019
davidjo52951945,0.008
stone,0.011
prehistoric,0.008
ironage,0.008
like,0.001
getting,0.019
trump,0.001
joke,0.008
age,0.08
http,0.006
britain,0.009
us,0.001
will,0.012
matter,0.008
s,0.009
peasant,0.019
t,0.001
iron,0.071
country,0.001
archaeologist,0.008
com,0.001
ianjarmaine,0.0
italian,0.019
