Term,Value
uncontrolled,0.0
traitors,0.01
appeals,0.0
ve,0.018
radical,0.0
loveofmoney,0.0
brits,0.005
ages,0.001
back,0.009
migrant,0.001
connections,0.008
vote,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
duck,0.008
go,0.018
28sd7wu,0.001
stopfascists,0.001
empire,0.001
politico,0.001
jesus,0.0
project,0.008
brexit,0.009
built,0.008
major,0.0
eu,0.001
s,0.009
notoeu,0.001
actually,0.001
going,0.001
2016,0.001
hope,0.01
define,0.008
leaveeuofficial,0.0
http,0.006
uk,0.001
welcome,0.001
revived,0.0
downtown,0.008
bible,0.0
merry,0.001
fall,0.0
comeback,0.001
post,0.012
america,0.001
prophecy,0.0
takes,0.01
davidjo52951945,0.008
cologne,0.01
stone,0.008
prehistoric,0.008
ironage,0.008
like,0.001
middle,0.001
trump,0.001
joke,0.008
age,0.01
britain,0.009
will,0.012
matter,0.008
roman,0.019
fearmongering,0.0
t,0.001
iron,0.009
wild,0.005
archaeologist,0.008
ianjarmaine,0.0
