Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
ve,0.027
empire,0.0
people,0.001
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
duck,0.008
go,0.017
28sd7wu,0.001
stopfascists,0.001
happen,0.001
politico,0.001
jesus,0.0
project,0.008
brexit,0.009
built,0.008
bible,0.0
eu,0.001
s,0.009
notoeu,0.001
actually,0.001
2,0.009
danielalpert,0.001
2016,0.001
define,0.008
europe,0.0
never,0.009
return,0.001
uk,0.001
welcome,0.001
revived,0.0
downtown,0.008
wrong,0.009
land,0.009
merry,0.001
fall,0.0
comeback,0.001
post,0.03
america,0.001
prophecy,0.0
must,0.059
davidjo52951945,0.008
stone,0.008
prehistoric,0.008
ironage,0.008
like,0.001
trump,0.007
joke,0.008
age,0.158
http,0.001
britain,0.009
us,0.0
will,0.009
matter,0.008
roman,0.018
fearmongering,0.0
t,0.001
iron,0.136
archaeologist,0.008
ianjarmaine,0.0
mean,0.011
