Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
ve,0.008
empire,0.0
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.002
back,0.009
migrant,0.001
connections,0.008
middle,0.002
awakening,0.008
ann_leckie,0.0
anti,0.001
ministers,0.008
duck,0.018
go,0.017
28sd7wu,0.001
stopfascists,0.001
continent,0.0
id,0.03
politico,0.001
jesus,0.0
project,0.008
brexit,0.011
police,0.008
built,0.027
thing,0.011
thinking,0.03
eu,0.001
roman,0.038
notoeu,0.001
actually,0.001
si,0.008
2016,0.001
match,0.03
define,0.008
wants,0.03
welcome,0.007
return,0.001
uk,0.001
million,0.03
revived,0.0
downtown,0.008
wrong,0.008
bible,0.0
merry,0.001
fall,0.0
comeback,0.001
post,0.008
america,0.001
takes,0.008
davidjo52951945,0.008
stone,0.008
prehistoric,0.008
ironage,0.008
like,0.001
course,0.03
trump,0.001
joke,0.008
age,0.039
http,0.001
britain,0.009
will,0.009
matter,0.008
s,0.009
fearmongering,0.0
t,0.001
iron,0.01
maybe,0.03
archaeologist,0.021
com,0.001
normans,0.03
ianjarmaine,0.0
