Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
england,0.001
ve,0.021
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
likes,0.007
want,0.011
duck,0.03
go,0.039
28sd7wu,0.001
stopfascists,0.001
empire,0.0
politico,0.001
jesus,0.0
project,0.008
brexit,0.009
built,0.015
holland_tom,0.007
eu,0.001
roman,0.021
notoeu,0.001
actually,0.001
doubt,0.007
take,0.011
2016,0.001
define,0.008
europe,0.007
supporting,0.007
http,0.001
uk,0.001
welcome,0.008
revived,0.0
downtown,0.008
bible,0.0
merry,0.001
fall,0.0
ask,0.007
comeback,0.001
post,0.021
america,0.001
prophecy,0.0
davidjo52951945,0.008
stone,0.02
prehistoric,0.008
ironage,0.008
like,0.001
trump,0.001
joke,0.008
age,0.009
britain,0.009
will,0.009
matter,0.008
s,0.009
fearmongering,0.0
ianjarmaine,0.0
t,0.001
iron,0.009
time,0.001
archaeologist,0.008
country,0.011
com,0.012
shithappens,0.001
