Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
england,0.001
ve,0.018
radical,0.0
loveofmoney,0.0
queen,0.007
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
duck,0.008
go,0.027
28sd7wu,0.001
stopfascists,0.001
fight,0.007
empire,0.0
trump,0.001
jesus,0.0
project,0.008
brexit,0.009
police,0.01
built,0.017
eu,0.001
roman,0.021
notoeu,0.001
actually,0.001
better,0.007
going,0.001
politico,0.001
2016,0.007
define,0.008
leaveeuofficial,0.0
return,0.001
uk,0.001
welcome,0.001
revived,0.0
nicolasturgeon,0.01
downtown,0.008
bible,0.0
idea,0.007
merry,0.001
fall,0.0
comeback,0.001
post,0.027
america,0.001
day,0.007
davidjo52951945,0.008
past,0.007
stone,0.008
prehistoric,0.008
ironage,0.008
like,0.001
healthy,0.01
joke,0.008
age,0.082
http,0.001
britain,0.009
will,0.012
matter,0.008
s,0.009
fearmongering,0.0
t,0.007
iron,0.074
faces,0.01
archaeologist,0.008
ianjarmaine,0.0
