Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
ve,0.011
people,0.001
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
course,0.032
awakening,0.008
ann_leckie,0.0
anti,0.001
duck,0.018
go,0.009
28sd7wu,0.001
stopfascists,0.001
still,0.001
empire,0.0
roots,0.032
trump,0.001
jesus,0.0
project,0.008
brexit,0.009
now,0.001
built,0.009
lead,0.032
bible,0.0
thinking,0.032
eu,0.001
s,0.009
notoeu,0.001
actually,0.001
politico,0.001
2016,0.001
define,0.008
europe,0.0
ago,0.032
lived,0.032
http,0.001
uk,0.001
welcome,0.001
return,0.001
downtown,0.008
revived,0.0
merry,0.001
fall,0.0
comeback,0.001
post,0.008
america,0.001
prophecy,0.0
davidjo52951945,0.008
million,0.032
stone,0.018
prehistoric,0.008
ironage,0.008
like,0.001
middle,0.001
joke,0.008
age,0.009
britain,0.009
will,0.009
matter,0.008
roman,0.04
fearmongering,0.0
steps,0.008
t,0.001
iron,0.009
time,0.001
archaeologist,0.018
com,0.001
normans,0.032
ianjarmaine,0.0
