Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
england,0.001
ve,0.009
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
duck,0.009
go,0.017
28sd7wu,0.001
stopfascists,0.001
fine,0.015
empire,0.0
trump,0.001
jesus,0.0
project,0.023
brexit,0.009
america,0.001
built,0.021
lead,0.009
eu,0.008
roman,0.012
notoeu,0.001
actually,0.001
going,0.008
politico,0.001
britons,0.01
new,0.0
2016,0.001
define,0.008
welcome,0.001
http,0.001
uk,0.001
never,0.01
revived,0.0
downtown,0.008
bible,0.0
merry,0.001
fall,0.009
comeback,0.001
post,0.027
now,0.001
prophecy,0.0
davidjo52951945,0.008
stone,0.009
prehistoric,0.008
ironage,0.008
like,0.001
joke,0.008
age,0.081
britain,0.017
will,0.009
matter,0.008
s,0.017
fearmongering,0.0
t,0.006
iron,0.069
time,0.006
archaeologist,0.009
ianjarmaine,0.0
history,0.015
