Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
england,0.001
ve,0.018
less,0.012
06,0.009
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.027
back,0.019
comeback,0.001
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ivanhoe,0.012
anti,0.001
send,0.009
duck,0.011
go,0.018
28sd7wu,0.001
stopfascists,0.001
empire,0.0
roots,0.012
politico,0.001
jesus,0.0
project,0.008
brexit,0.049
long,0.009
queue,0.012
built,0.008
lead,0.012
bible,0.0
wow,0.012
roman,0.009
notoeu,0.001
actually,0.001
going,0.001
5,0.012
new,0.0
2016,0.001
define,0.008
pact,0.012
says,0.009
usa,0.009
http,0.001
uk,0.001
jewish,0.01
welcome,0.001
ann_leckie,0.0
return,0.0
possible,0.01
downtown,0.008
revived,0.0
rigid,0.012
merry,0.001
fall,0.0
simon_oakden,0.001
post,0.018
america,0.001
davidjo52951945,0.008
stone,0.008
prehistoric,0.008
ironage,0.008
like,0.001
trump,0.001
joke,0.008
age,0.078
britain,0.009
will,0.009
matter,0.008
s,0.009
fearmongering,0.0
t,0.001
iron,0.067
archaeologist,0.011
com,0.001
eu,0.001
ianjarmaine,0.0
