Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
old,0.006
ve,0.018
people,0.001
radical,0.0
twitter,0.006
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
rinaldi_euro,0.001
anti,0.001
want,0.0
duck,0.008
go,0.028
28sd7wu,0.001
stopfascists,0.001
england,0.001
empire,0.0
politico,0.001
jesus,0.0
project,0.009
brexit,0.009
america,0.001
built,0.021
bible,0.0
eu,0.008
roman,0.024
notoeu,0.001
actually,0.001
state,0.008
going,0.001
2016,0.001
loveofmoney,0.0
define,0.008
welcome,0.001
http,0.001
uk,0.001
villages,0.059
ann_leckie,0.0
return,0.0
downtown,0.008
revived,0.0
merry,0.001
fall,0.0
ask,0.001
comeback,0.001
post,0.027
now,0.001
davidjo52951945,0.008
stone,0.008
prehistoric,0.008
ironage,0.008
like,0.001
trump,0.001
joke,0.008
age,0.082
britain,0.04
will,0.009
matter,0.008
s,0.009
fearmongering,0.0
t,0.001
iron,0.074
archaeologist,0.008
plunge,0.006
com,0.001
ianjarmaine,0.0
