Term,Value
uncontrolled,0.0
suzanneevans1,0.037
presumably,0.037
appeals,0.0
bible,0.0
ve,0.018
less,0.007
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.017
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
uk,0.001
duck,0.008
go,0.018
28sd7wu,0.001
stopfascists,0.001
empire,0.0
trump,0.001
jesus,0.0
project,0.008
brexit,0.064
america,0.001
built,0.011
major,0.0
sharia,0.037
eu,0.001
people,0.0
s,0.017
notoeu,0.001
actually,0.001
retreats,0.013
going,0.001
politico,0.001
arguments,0.037
2016,0.001
mayors,0.037
define,0.008
voteremain,0.007
cast,0.013
return,0.001
bbcqt,0.037
welcome,0.001
opposes,0.037
idea,0.01
downtown,0.008
failure,0.05
revived,0.0
tabloids,0.037
merry,0.001
fall,0.0
comeback,0.001
post,0.018
now,0.001
davidjo52951945,0.008
stone,0.008
prehistoric,0.008
ironage,0.008
like,0.001
presidency,0.007
joke,0.008
age,0.085
http,0.001
britain,0.038
will,0.009
matter,0.008
roman,0.024
fearmongering,0.0
t,0.001
iron,0.075
archaeologist,0.011
acum,0.037
ianjarmaine,0.0
