Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
england,0.001
ve,0.018
people,0.001
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.023
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
want,0.001
duck,0.009
go,0.018
28sd7wu,0.001
stopfascists,0.001
empire,0.001
politico,0.001
jesus,0.0
project,0.008
brexit,0.067
eucopresident,0.013
built,0.008
hitchens,0.013
tv,0.013
eu,0.001
roman,0.019
notoeu,0.001
actually,0.001
going,0.001
2016,0.001
define,0.008
europe,0.0
28s00eu,0.013
tillywrites,0.013
return,0.001
uk,0.001
welcome,0.001
revived,0.0
documentaries,0.008
faisalislam,0.013
downtown,0.008
bible,0.0
merry,0.001
fall,0.0
comeback,0.001
post,0.018
america,0.001
prophecy,0.008
day,0.008
48percentplus,0.013
davidjo52951945,0.008
stone,0.009
prehistoric,0.008
ironage,0.008
like,0.001
classicist,0.013
trump,0.001
joke,0.008
age,0.098
http,0.001
britain,0.042
us,0.001
will,0.009
matter,0.008
s,0.023
fearmongering,0.0
t,0.001
iron,0.076
archaeologist,0.009
com,0.001
ianjarmaine,0.0
view,0.008
