Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
england,0.001
ve,0.018
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
britain,0.009
ann_leckie,0.0
anti,0.001
duck,0.008
go,0.019
28sd7wu,0.001
stopfascists,0.001
empire,0.0
trump,0.001
jesus,0.0
project,0.008
brexit,0.009
built,0.008
lead,0.012
eu,0.001
roman,0.021
notoeu,0.001
actually,0.001
politico,0.001
5,0.011
fall,0.0
2016,0.001
define,0.008
lived,0.008
return,0.001
uk,0.001
welcome,0.001
little,0.008
new,0.0
downtown,0.008
revived,0.0
merry,0.001
altogether,0.008
comeback,0.001
post,0.035
america,0.001
prophecy,0.0
davidjo52951945,0.008
stone,0.011
prehistoric,0.008
ironage,0.008
like,0.001
joke,0.008
age,0.078
http,0.001
awakening,0.008
us,0.001
will,0.009
matter,0.008
s,0.009
fearmongering,0.0
t,0.001
iron,0.067
archaeologist,0.008
ianjarmaine,0.0
