Term,Value
via,0.013
england,0.001
ve,0.009
people,0.001
wasn,0.013
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
anti,0.001
nero,0.013
duck,0.009
go,0.018
28sd7wu,0.001
stopfascists,0.001
next,0.013
empire,0.001
politico,0.001
project,0.008
brexit,0.01
america,0.001
built,0.018
northern,0.013
c,0.013
eu,0.001
buffer74d45,0.013
s,0.009
notoeu,0.001
actually,0.001
new,0.0
fall,0.0
2016,0.001
define,0.008
return,0.001
uk,0.008
welcome,0.001
revived,0.0
took,0.013
downtown,0.008
bible,0.0
merry,0.001
others,0.013
comeback,0.001
post,0.018
now,0.001
davidjo52951945,0.008
stone,0.009
prehistoric,0.008
ironage,0.008
like,0.008
countries,0.013
trump,0.001
joke,0.008
age,0.08
http,0.001
britain,0.009
us,0.001
called,0.005
will,0.009
matter,0.008
roman,0.01
t,0.001
iron,0.072
archaeologist,0.008
think,0.001
