Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
ve,0.018
empire,0.078
people,0.001
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.047
stupiddamnlibs,0.046
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
rinaldi_euro,0.045
anti,0.001
duck,0.021
go,0.019
28sd7wu,0.001
stopfascists,0.001
continent,0.002
politico,0.001
jesus,0.0
project,0.008
brexit,0.133
america,0.001
built,0.02
bible,0.0
eu,0.021
roman,0.093
notoeu,0.001
actually,0.001
fall,0.009
2016,0.001
define,0.008
return,0.001
uk,0.008
welcome,0.001
ann_leckie,0.0
keir_starmer,0.046
downtown,0.008
revived,0.009
merry,0.001
altogether,0.046
comeback,0.001
post,0.017
little,0.046
davidjo52951945,0.008
dark,0.001
stone,0.011
prehistoric,0.008
ironage,0.008
like,0.008
trump,0.001
joke,0.008
age,0.085
http,0.015
britain,0.046
will,0.018
matter,0.008
s,0.026
fearmongering,0.0
t,0.001
iron,0.075
archaeologist,0.018
gave,0.046
com,0.001
ianjarmaine,0.0
