Term,Value
major,0.0
ann_leckie,0.0
england,0.001
ve,0.012
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.002
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
anti,0.001
duck,0.009
go,0.021
28sd7wu,0.001
stopfascists,0.001
empire,0.0
roots,0.012
politico,0.001
jesus,0.0
project,0.008
brexit,0.01
built,0.008
lead,0.009
eu,0.001
roman,0.019
notoeu,0.001
actually,0.001
going,0.001
special,0.023
whatsoever,0.023
robertmarawa,0.023
2016,0.001
define,0.008
europe,0.0
building,0.023
return,0.001
uk,0.001
1987,0.023
welcome,0.001
revived,0.0
bright,0.023
downtown,0.008
merry,0.001
fall,0.0
comeback,0.001
post,0.018
america,0.001
prophecy,0.0
spiegel_politik,0.0
davidjo52951945,0.008
stone,0.012
prehistoric,0.008
ironage,0.008
like,0.001
trump,0.006
joke,0.008
age,0.01
http,0.001
britain,0.009
david,0.023
will,0.009
matter,0.008
s,0.009
t,0.001
iron,0.009
archaeologist,0.018
com,0.001
medievalacademy,0.023
secretary,0.023
