Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
england,0.001
ve,0.008
people,0.001
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.017
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
il,0.045
duck,0.009
go,0.017
28sd7wu,0.001
stopfascists,0.001
empire,0.0
trump,0.001
jesus,0.0
project,0.008
brexit,0.009
now,0.001
built,0.017
eu,0.001
roman,0.008
notoeu,0.001
actually,0.001
politico,0.001
2016,0.001
define,0.008
return,0.001
uk,0.008
welcome,0.001
revived,0.0
downtown,0.008
germany,0.045
merry,0.001
fall,0.0
fearmongering,0.0
comeback,0.001
post,0.017
america,0.001
prophecy,0.0
like,0.001
davidjo52951945,0.008
stone,0.011
prehistoric,0.008
ironage,0.008
improved,0.045
joke,0.008
age,0.084
bill,0.045
http,0.001
britain,0.009
us,0.001
will,0.021
matter,0.008
s,0.009
without,0.045
t,0.001
iron,0.071
archaeologist,0.008
happened,0.045
com,0.001
ianjarmaine,0.0
