Term,Value
england,0.001
ve,0.017
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
anti,0.001
duck,0.008
go,0.027
28sd7wu,0.001
stopfascists,0.001
empire,0.0
politico,0.001
project,0.008
brexit,0.01
built,0.009
eu,0.001
s,0.009
notoeu,0.001
actually,0.001
take,0.001
2016,0.001
define,0.008
return,0.001
uk,0.008
welcome,0.006
revived,0.008
downtown,0.008
bible,0.0
merry,0.001
fall,0.0
comeback,0.001
post,0.019
america,0.001
davidjo52951945,0.008
stone,0.009
prehistoric,0.008
ironage,0.008
like,0.008
trump,0.006
joke,0.008
age,0.009
http,0.001
britain,0.009
us,0.001
will,0.021
matter,0.008
roman,0.018
t,0.001
iron,0.009
time,0.001
archaeologist,0.008
com,0.001
