Term,Value
uncontrolled,0.0
major,0.0
appeals,0.0
england,0.001
ve,0.027
people,0.001
radical,0.0
loveofmoney,0.0
leaveeuofficial,0.0
ages,0.001
back,0.009
migrant,0.001
connections,0.008
middle,0.001
awakening,0.008
ann_leckie,0.0
anti,0.001
duck,0.008
go,0.038
28sd7wu,0.001
stopfascists,0.001
empire,0.001
politico,0.001
jesus,0.0
project,0.008
brexit,0.01
built,0.02
matter,0.008
eu,0.002
s,0.009
notoeu,0.001
actually,0.001
new,0.0
2016,0.001
define,0.008
http,0.001
uk,0.001
welcome,0.001
revived,0.008
stay,0.008
downtown,0.008
bible,0.0
merry,0.001
fall,0.008
comeback,0.001
post,0.042
america,0.001
prophecy,0.0
davidjo52951945,0.008
stone,0.019
prehistoric,0.008
ironage,0.008
like,0.001
trump,0.001
joke,0.008
age,0.081
britain,0.009
us,0.001
will,0.02
conversation,0.008
roman,0.023
fearmongering,0.0
t,0.001
iron,0.068
archaeologist,0.023
ianjarmaine,0.0
